,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
211,EGA GDP,Chile,Various,2100,No CC,%,320.6,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.8˚C.
212,EGA GDP,Chile,Various,2100,No CC,%,478.7,NA,NA,NA,NA,NA,Table 7,Temperature increase of 2.2˚C.
213,EGA GDP,Chile,Various,2100,No CC,%,1815.6,NA,NA,NA,NA,NA,Table 7,Temperature increase of 3.7˚C.
214,Construction GDP,Chile,Various,2050,No CC,%,0.3,NA,NA,NA,NA,NA,Table 7,Temperature increase of 0.26˚C.
215,Construction GDP,Chile,Various,2050,No CC,%,22.6,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.0˚C.
216,Construction GDP,Chile,Various,2050,No CC,%,30.4,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.3˚C.
217,Construction GDP,Chile,Various,2050,No CC,%,33.1,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.4˚C.
218,Construction GDP,Chile,Various,2050,No CC,%,50.4,NA,NA,NA,NA,NA,Table 7,Temperature increase of 2.0˚C.
219,Construction GDP,Chile,Various,2100,No CC,%,65.5,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.0˚C.
220,Construction GDP,Chile,Various,2100,No CC,%,147.7,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.8˚C.
221,Construction GDP,Chile,Various,2100,No CC,%,203.1,NA,NA,NA,NA,NA,Table 7,Temperature increase of 2.2˚C.
222,Construction GDP,Chile,Various,2100,No CC,%,545.5,NA,NA,NA,NA,NA,Table 7,Temperature increase of 3.7˚C.
223,Commerce GDP,Chile,Various,2050,No CC,%,0.1,NA,NA,NA,NA,NA,Table 7,Temperature increase of 0.26˚C.
224,Commerce GDP,Chile,Various,2050,No CC,%,7.0,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.0˚C.
225,Commerce GDP,Chile,Various,2050,No CC,%,9.2,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.3˚C.
226,Commerce GDP,Chile,Various,2050,No CC,%,10.0,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.4˚C.
227,Commerce GDP,Chile,Various,2050,No CC,%,14.6,NA,NA,NA,NA,NA,Table 7,Temperature increase of 2.0˚C.
228,Commerce GDP,Chile,Various,2100,No CC,%,18.3,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.0˚C.
229,Commerce GDP,Chile,Various,2100,No CC,%,35.3,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.8˚C.
230,Commerce GDP,Chile,Various,2100,No CC,%,44.7,NA,NA,NA,NA,NA,Table 7,Temperature increase of 2.2˚C.
231,Commerce GDP,Chile,Various,2100,No CC,%,86.2,NA,NA,NA,NA,NA,Table 7,Temperature increase of 3.7˚C.
232,Transport GDP,Chile,Various,2050,No CC,%,0.1,NA,NA,NA,NA,NA,Table 7,Temperature increase of 0.26˚C.
233,Transport GDP,Chile,Various,2050,No CC,%,3.5,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.0˚C.
234,Transport GDP,Chile,Various,2050,No CC,%,4.5,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.3˚C.
235,Transport GDP,Chile,Various,2050,No CC,%,4.9,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.4˚C.
236,Transport GDP,Chile,Various,2050,No CC,%,7.0,NA,NA,NA,NA,NA,Table 7,Temperature increase of 2.0˚C.
237,Transport GDP,Chile,Various,2100,No CC,%,8.8,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.0˚C.
238,Transport GDP,Chile,Various,2100,No CC,%,16.3,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.8˚C.
239,Transport GDP,Chile,Various,2100,No CC,%,20.3,NA,NA,NA,NA,NA,Table 7,Temperature increase of 2.2˚C.
240,Transport GDP,Chile,Various,2100,No CC,%,36.5,NA,NA,NA,NA,NA,Table 7,Temperature increase of 3.7˚C.
241,Financial Services GDP,Chile,Various,2050,No CC,%,0.3,NA,NA,NA,NA,NA,Table 7,Temperature increase of 0.26˚C.
242,Financial Services GDP,Chile,Various,2050,No CC,%,20.6,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.0˚C.
243,Financial Services GDP,Chile,Various,2050,No CC,%,27.5,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.3˚C.
244,Financial Services GDP,Chile,Various,2050,No CC,%,29.9,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.4˚C.
245,Financial Services GDP,Chile,Various,2050,No CC,%,45.4,NA,NA,NA,NA,NA,Table 7,Temperature increase of 2.0˚C.
246,Financial Services GDP,Chile,Various,2100,No CC,%,58.7,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.0˚C.
247,Financial Services GDP,Chile,Various,2100,No CC,%,129.7,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.8˚C.
248,Financial Services GDP,Chile,Various,2100,No CC,%,176.3,NA,NA,NA,NA,NA,Table 7,Temperature increase of 2.2˚C.
249,Financial Services GDP,Chile,Various,2100,No CC,%,452.6,NA,NA,NA,NA,NA,Table 7,Temperature increase of 3.7˚C.
250,Home Ownership GDP,Chile,Various,2050,No CC,%,-0.2,NA,NA,NA,NA,NA,Table 7,Temperature increase of 0.26˚C.
251,Home Ownership GDP,Chile,Various,2050,No CC,%,-11.2,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.0˚C.
252,Home Ownership GDP,Chile,Various,2050,No CC,%,-14.3,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.3˚C.
253,Home Ownership GDP,Chile,Various,2050,No CC,%,-15.3,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.4˚C.
254,Home Ownership GDP,Chile,Various,2050,No CC,%,-21.2,NA,NA,NA,NA,NA,Table 7,Temperature increase of 2.0˚C.
255,Home Ownership GDP,Chile,Various,2100,No CC,%,-25.5,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.0˚C.
256,Home Ownership GDP,Chile,Various,2100,No CC,%,-41.1,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.8˚C.
257,Home Ownership GDP,Chile,Various,2100,No CC,%,-47.6,NA,NA,NA,NA,NA,Table 7,Temperature increase of 2.2˚C.
258,Home Ownership GDP,Chile,Various,2100,No CC,%,-66.3,NA,NA,NA,NA,NA,Table 7,Temperature increase of 3.7˚C.
259,Personal Services GDP,Chile,Various,2050,No CC,%,0.0,NA,NA,NA,NA,NA,Table 7,Temperature increase of 0.26˚C.
260,Personal Services GDP,Chile,Various,2050,No CC,%,1.7,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.0˚C.
261,Personal Services GDP,Chile,Various,2050,No CC,%,2.2,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.3˚C.
262,Personal Services GDP,Chile,Various,2050,No CC,%,2.4,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.4˚C.
263,Personal Services GDP,Chile,Various,2050,No CC,%,3.5,NA,NA,NA,NA,NA,Table 7,Temperature increase of 2.0˚C.
264,Personal Services GDP,Chile,Various,2100,No CC,%,4.3,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.0˚C.
265,Personal Services GDP,Chile,Various,2100,No CC,%,7.9,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.8˚C.
266,Personal Services GDP,Chile,Various,2100,No CC,%,9.7,NA,NA,NA,NA,NA,Table 7,Temperature increase of 2.2˚C.
267,Personal Services GDP,Chile,Various,2100,No CC,%,16.8,NA,NA,NA,NA,NA,Table 7,Temperature increase of 3.7˚C.
268,Public Administration GDP,Chile,Various,2050,No CC,%,-0.1,NA,NA,NA,NA,NA,Table 7,Temperature increase of 0.26˚C.
269,Public Administration GDP,Chile,Various,2050,No CC,%,-3.3,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.0˚C.
270,Public Administration GDP,Chile,Various,2050,No CC,%,-4.3,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.3˚C.
271,Public Administration GDP,Chile,Various,2050,No CC,%,-4.6,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.4˚C.
272,Public Administration GDP,Chile,Various,2050,No CC,%,-6.6,NA,NA,NA,NA,NA,Table 7,Temperature increase of 2.0˚C.
273,Public Administration GDP,Chile,Various,2100,No CC,%,-8.1,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.0˚C.
274,Public Administration GDP,Chile,Various,2100,No CC,%,-14.0,NA,NA,NA,NA,NA,Table 7,Temperature increase of 1.8˚C.
275,Public Administration GDP,Chile,Various,2100,No CC,%,-16.9,NA,NA,NA,NA,NA,Table 7,Temperature increase of 2.2˚C.
276,Public Administration GDP,Chile,Various,2100,No CC,%,-26.7,NA,NA,NA,NA,NA,Table 7,Temperature increase of 3.7˚C.
277,GDP Level,Chile,1.0˚C Temperature Increase,2050,No CC,%,-0.8,NA,NA,NA,NA,NA,Table 10,Based on USA industry climate coefficients.
278,GDP Level,Chile,1.3˚C Temperature Increase,2050,No CC,%,-0.4,NA,NA,NA,NA,NA,Table 10,Based on USA industry climate coefficients.
279,GDP Level,Chile,1.4˚C Temperature Increase,2050,No CC,%,-0.2,NA,NA,NA,NA,NA,Table 10,Based on USA industry climate coefficients.
280,GDP Level,Chile,2.0˚C Temperature Increase,2050,No CC,%,2.0,NA,NA,NA,NA,NA,Table 10,Based on USA industry climate coefficients.
281,GDP Level,Chile,1.0˚C Temperature Increase,2100,No CC,%,5.0,NA,NA,NA,NA,NA,Table 10,Based on USA industry climate coefficients.
282,GDP Level,Chile,1.8˚C Temperature Increase,2100,No CC,%,36.1,NA,NA,NA,NA,NA,Table 10,Based on USA industry climate coefficients.
283,GDP Level,Chile,2.2˚C Temperature Increase,2100,No CC,%,69.4,NA,NA,NA,NA,NA,Table 10,Based on USA industry climate coefficients.
284,GDP Level,Chile,3.7˚C Temperature Increase,2100,No CC,%,477.6,NA,NA,NA,NA,NA,Table 10,Based on USA industry climate coefficients.
285,GDP Level,Chile,1.0˚C Temperature Increase,2050,No CC,%,-6.8,NA,NA,NA,NA,NA,Table 11,Based on USA industry climate coefficients.
286,GDP Level,Chile,1.3˚C Temperature Increase,2050,No CC,%,-8.7,NA,NA,NA,NA,NA,Table 11,Based on USA industry climate coefficients.
287,GDP Level,Chile,1.4˚C Temperature Increase,2050,No CC,%,-9.3,NA,NA,NA,NA,NA,Table 11,Based on USA industry climate coefficients.
288,GDP Level,Chile,2.0˚C Temperature Increase,2050,No CC,%,-12.9,NA,NA,NA,NA,NA,Table 11,Based on USA industry climate coefficients.
289,GDP Level,Chile,1.0˚C Temperature Increase,2100,No CC,%,-15.5,NA,NA,NA,NA,NA,Table 11,Based on USA industry climate coefficients.
290,GDP Level,Chile,1.8˚C Temperature Increase,2100,No CC,%,-25.4,NA,NA,NA,NA,NA,Table 11,Based on USA industry climate coefficients.
291,GDP Level,Chile,2.2˚C Temperature Increase,2100,No CC,%,-29.6,NA,NA,NA,NA,NA,Table 11,Based on USA industry climate coefficients.
292,GDP Level,Chile,3.7˚C Temperature Increase,2100,No CC,%,-42.3,NA,NA,NA,NA,NA,Table 11,Based on USA industry climate coefficients.
293,GDP,Chile,RCP,2050,No CC,%,-14.8,NA,NA,NA,NA,NA,Page 18,Worst case forecast using only negative statistically significant coefficients.
294,GDP,Chile,RCP,2050,No CC,%,-9,NA,NA,NA,NA,NA,Page 18,Worst case forecast using only negative statistically significant coefficients.
295,GDP,Chile,RCP,2100,No CC,%,-29.6,NA,NA,NA,NA,NA,Page 18,Worst case forecast using only negative statistically significant coefficients.
296,GDP,Chile,RCP,2100,No CC,%,-16.8,NA,NA,NA,NA,NA,Page 18,Worst case forecast using only negative statistically significant coefficients.
297,GDP,Chile,USA Industry Coefficients,2050,No CC,%,-0.8,NA,NA,NA,NA,NA,Page 18,Using USA industry coefficients.
298,GDP,Chile,USA Industry Coefficients,2100,No CC,%,0,NA,NA,NA,NA,NA,Page 18,"Using USA industry coefficients, GDP would increase substantially. Can't assign the increase a value."
299,GDP,Chile,USA Industry Coefficients,2050,No CC,%,-6.8,NA,NA,NA,NA,NA,Page 18,Using statistically significant USA industry coefficients.
300,GDP,Chile,USA Industry Coefficients,2050,No CC,%,-12.9,NA,NA,NA,NA,NA,Page 18,Using statistically significant USA industry coefficients.
301,GDP,Chile,USA Industry Coefficients,2100,No CC,%,-15.5,NA,NA,NA,NA,NA,Page 18,Using statistically significant USA industry coefficients.
302,GDP,Chile,USA Industry Coefficients,2100,No CC,%,-42.3,NA,NA,NA,NA,NA,Page 18,Using statistically significant USA industry coefficients.
303,GDP Growth Rate,Chile,Historical,1985,No CC,%,0.1,NA,NA,NA,NA,NA,Page 18,Using all model coefficients.
304,GDP Growth Rate,Chile,Historical,1985,No CC,%,-0.1,NA,NA,NA,NA,NA,Page 18,Using only statistically significant coefficients.
305,GDP Growth Rate,Chile,Historical,1985,No CC,%,-0.2,NA,NA,NA,NA,NA,Page 18,Using only negative statistically significant coefficients.
