,Outcome,Region,Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes,sourcematerial
38,Grounding Line Retreat,East Antarctic Ice Sheet,SSP5-8.5,3000,No CC,NA,0,NA,NA,NA,NA,NA,Page 16,"Retreat of the grounding line in marine basins, such as the Wilkes basin, is initially triggered by oceanic forcing and amplified by the melt-elevation feedback.","During this period, oceanic forcing alone produces the highest median Antarctic contribution to GMSLR, with higher and earlier rates of contribution to GMSLR than when considering both oceanic and atmospheric drivers together. On the other hand, atmospheric forcing alone initially leads to mass gain (negative median rates of contribution to GMSLR), attributed to increased snow accumulation while surface runoff rates remain limited. Both the atmospheric and the oceanic forcings, when considered separately, are sufficient to trigger a complete collapse of the WAIS by the end of the millennium. This suggests that while WAIS mass loss under SSP5-8.5 is initially triggered by the oceanic forcing, its collapse is further accelerated by increased surface melt due to lowering surface elevations. In East Antarctica, retreat of the grounding line in the marine basins is initially triggered by the oceanic forcing, especially in the Wilkes basin, grounding-line retreat appears to be amplified by the influence of the melt-elevation feedback."
39,Surface Mass Balance,Antarctic Ice Sheet,SSP5-8.5,2140,Present-day,Gt/yr,0,NA,NA,NA,NA,NA,Page 19,Surface mass balance over grounded ice decreases from present-day value by 2140.,"By approximately 2140 (median; Figure 6a), the SMB over grounded ice becomes lower than its present-day value. Despite the significant projected increase in surface runoff (reaching median fluxes of about 4000 Gt/yr by 2300; Figure 6a), SMB over the grounded ice sheet may remain positive. However, its mitigating potential approaches zero by around 2300 (median), when surface runoff fluxes are projected to fully offset snow accumulation (Figure 6a). Over the grounded ice sheet, the dominant factor in surface mass balance is the increase in snow accumulation until warming exceeds approximately +7.5°C, at which point the increase in surface runoff surpasses the increase in snow accumulation (consistent with previous findings by Kittel et al., 2021). Antarctic near-surface warming of more than +2.5°C (which may already be reached within this century, even under the low-emission socio-economic pathway;Figure S6) leads to a decrease in SMB over the ice shelves (Figure 6d), hence less efficiently mitigating the ocean-driven thinning of the buttressing ice shelves.'''"
40,Surface Runoff,Antarctic Ice Sheet,SSP5-8.5,2300,No CC,Gt/yr,4000,NA,NA,NA,NA,NA,Page 19,Median surface runoff flux projected to be 4000 Gt/yr by 2300.,"By approximately 2140 (median; Figure 6a), the SMB over grounded ice becomes lower than its present-day value. Despite the significant projected increase in surface runoff (reaching median fluxes of about 4000 Gt/yr by 2300; Figure 6a), SMB over the grounded ice sheet may remain positive. However, its mitigating potential approaches zero by around 2300 (median), when surface runoff fluxes are projected to fully offset snow accumulation (Figure 6a). Over the grounded ice sheet, the dominant factor in surface mass balance is the increase in snow accumulation until warming exceeds approximately +7.5°C, at which point the increase in surface runoff surpasses the increase in snow accumulation (consistent with previous findings by Kittel et al., 2021). Antarctic near-surface warming of more than +2.5°C (which may already be reached within this century, even under the low-emission socio-economic pathway;Figure S6) leads to a decrease in SMB over the ice shelves (Figure 6d), hence less efficiently mitigating the ocean-driven thinning of the buttressing ice shelves.'''"
41,Surface Mass Balance,Antarctic Ice Shelves,SSP5-8.5,2300,No CC,NA,-1,NA,NA,NA,NA,NA,Page 19,Median surface mass balance projected to be negative over ice shelves contributing to their breakdown and reducing buttressing potential.,"By approximately 2140 (median; Figure 6a), the SMB over grounded ice becomes lower than its present-day value. Despite the significant projected increase in surface runoff (reaching median fluxes of about 4000 Gt/yr by 2300; Figure 6a), SMB over the grounded ice sheet may remain positive. However, its mitigating potential approaches zero by around 2300 (median), when surface runoff fluxes are projected to fully offset snow accumulation (Figure 6a). Over the grounded ice sheet, the dominant factor in surface mass balance is the increase in snow accumulation until warming exceeds approximately +7.5°C, at which point the increase in surface runoff surpasses the increase in snow accumulation (consistent with previous findings by Kittel et al., 2021). Antarctic near-surface warming of more than +2.5°C (which may already be reached within this century, even under the low-emission socio-economic pathway;Figure S6) leads to a decrease in SMB over the ice shelves (Figure 6d), hence less efficiently mitigating the ocean-driven thinning of the buttressing ice shelves.'''"
42,Near-Surface Warming Threshold,Antarctic Ice Sheet,SSP5-8.5,2100,No CC,°C,7.5,NA,NA,NA,NA,NA,Page 19,Surface mass balance mitigating potential decreases significantly when Antarctic warming exceeds +7.5°C.,"By approximately 2140 (median; Figure 6a), the SMB over grounded ice becomes lower than its present-day value. Despite the significant projected increase in surface runoff (reaching median fluxes of about 4000 Gt/yr by 2300; Figure 6a), SMB over the grounded ice sheet may remain positive. However, its mitigating potential approaches zero by around 2300 (median), when surface runoff fluxes are projected to fully offset snow accumulation (Figure 6a). Over the grounded ice sheet, the dominant factor in surface mass balance is the increase in snow accumulation until warming exceeds approximately +7.5°C, at which point the increase in surface runoff surpasses the increase in snow accumulation (consistent with previous findings by Kittel et al., 2021). Antarctic near-surface warming of more than +2.5°C (which may already be reached within this century, even under the low-emission socio-economic pathway;Figure S6) leads to a decrease in SMB over the ice shelves (Figure 6d), hence less efficiently mitigating the ocean-driven thinning of the buttressing ice shelves.'''"
43,Sea-level rise,Antarctic Ice Sheet,SSP1-2.6,2100,2015,m,0,NA,5%,-0.08,95%,0.16,Page 20,Projections align with previous studies and show limited influence of emission scenario by 2100.,"We have produced observationally-calibrated projections of the evolution of the Antarctic ice sheet until the end of the millennium, accounting for key uncertainties in ice–climate interactions. Our projections of the future sea-level contribution from the Antarctic ice sheet by the end of this century relative to 2015 range from -8 to 16 cm for the 5–95% calibrated probability interval. These estimates align with earlier Antarctic sea-level projections at 2100 relative to 2015 provided within the framework of the recent ice sheet model intercomparison ISMIP6 under climate forcings based on a subset of CMIP5 (ranging from -1 to 16 cm and from -8 to 30 cm under RCP2.6 and RCP8.5, respectively; Seroussi et al., 2020) and CMIP6 (ranging from -5 to 1 cm and from -9 to 11 cm under SSP1-2.6 and SSP5-8.5, respectively; Payne et al., 2021) climate models, as well as with the estimates obtained by emulating the ISMIP6 ensemble (-5 to 14 cm for the 5–95% probability interval under both SSP1-2.6 and SSP5-8.5; Edwards et al., 2021). Our calibrated projections also confirm previous findings that the emission scenario has a limited influence on Antarctic ice loss by the end of the century, as highlighted by Edwards et al. (2021) and Lowry et al. (2021).

By 2300, our projections indicate a range of sea-level rise from -0.26 to 1.56 m under SSP1-2.6 and from 0.46 to 4.52 m under SSP5-8.5, relative to 2015 (5–95% calibrated probability interval). These projections are again consistent with previous estimates (e.g., Lowry et al., 2021), including those provided in the latest assessment of the IPCC (–0.14 to 0.78 m SLE under RCP2.6/SSP1-2.6, and –0.27 to 3.14 m SLE under RCP8.5/SSP5-8.5; Fox-Kemper et al., 2021). The projections for the low-emission scenario are also in line with those by Turner et al. (2023), who combined four sets of projections from current literature (Lowry et al., 2021; Levermann et al., 2020; Bulthuis et al., 2019; DeConto et al., 2021) and estimated a range of -0.1 to 1.5 m (5–95% probability interval) for SSP1-2.6 by 2300 compared to 2015. Notably, the projections by Bulthuis et al. (2019) – also derived using perturbed parameter ensembles and with a previous version of the same ice-sheet model – led to ranges of -0.14 to 0.47 m and 0.17 to 3.12 m GMSLR by 2300 under RCP2.6 and RCP8.5, respectively (outer 5% and 95% probability intervals across different sliding laws). We attribute the slightly lower sensitivity of their projections (also noted by Turner et al., 2023) to a simplified climate forcing based on spatially-uniform air temperature changes and the absence of historical trends (Reese et al., 2020). In contrast, including hydrofracturing and the MICI mechanisms, DeConto et al. (2021) projected a significantly higher contribution of around 7–14 m to global mean sea-level rise by 2300 under a very high emission scenario.

Our study also explored the committed long-term changes of the AIS in response to early-millennium warming, i.e., the mass change that continues even after the climate forcing is held constant beyond the year 2300 (Figures 2, 4 and 5). Similar to the findings of Chambers et al. (2021), who evaluated the long-term impact of 21st-century warming, our projections reveal that West Antarctica experiences more severe ice loss than East Antarctica under the unabated warming path simulations. However, our projections indicate higher ranges of AIS contribution to sea-level rise. We attribute this difference to two factors: (i) the wider range of warming (i.e., post-2100) considered in our study and (ii) the absence of the melt-elevation feedback, which has"
44,Sea-level rise,Antarctic Ice Sheet,SSP1-2.6,2300,2015,m,0,NA,5%,-0.26,95%,1.56,Page 20,Projections consistent with previous estimates; confirms higher ice loss in West Antarctica than East Antarctica.,"We have produced observationally-calibrated projections of the evolution of the Antarctic ice sheet until the end of the millennium, accounting for key uncertainties in ice–climate interactions. Our projections of the future sea-level contribution from the Antarctic ice sheet by the end of this century relative to 2015 range from -8 to 16 cm for the 5–95% calibrated probability interval. These estimates align with earlier Antarctic sea-level projections at 2100 relative to 2015 provided within the framework of the recent ice sheet model intercomparison ISMIP6 under climate forcings based on a subset of CMIP5 (ranging from -1 to 16 cm and from -8 to 30 cm under RCP2.6 and RCP8.5, respectively; Seroussi et al., 2020) and CMIP6 (ranging from -5 to 1 cm and from -9 to 11 cm under SSP1-2.6 and SSP5-8.5, respectively; Payne et al., 2021) climate models, as well as with the estimates obtained by emulating the ISMIP6 ensemble (-5 to 14 cm for the 5–95% probability interval under both SSP1-2.6 and SSP5-8.5; Edwards et al., 2021). Our calibrated projections also confirm previous findings that the emission scenario has a limited influence on Antarctic ice loss by the end of the century, as highlighted by Edwards et al. (2021) and Lowry et al. (2021).

By 2300, our projections indicate a range of sea-level rise from -0.26 to 1.56 m under SSP1-2.6 and from 0.46 to 4.52 m under SSP5-8.5, relative to 2015 (5–95% calibrated probability interval). These projections are again consistent with previous estimates (e.g., Lowry et al., 2021), including those provided in the latest assessment of the IPCC (–0.14 to 0.78 m SLE under RCP2.6/SSP1-2.6, and –0.27 to 3.14 m SLE under RCP8.5/SSP5-8.5; Fox-Kemper et al., 2021). The projections for the low-emission scenario are also in line with those by Turner et al. (2023), who combined four sets of projections from current literature (Lowry et al., 2021; Levermann et al., 2020; Bulthuis et al., 2019; DeConto et al., 2021) and estimated a range of -0.1 to 1.5 m (5–95% probability interval) for SSP1-2.6 by 2300 compared to 2015. Notably, the projections by Bulthuis et al. (2019) – also derived using perturbed parameter ensembles and with a previous version of the same ice-sheet model – led to ranges of -0.14 to 0.47 m and 0.17 to 3.12 m GMSLR by 2300 under RCP2.6 and RCP8.5, respectively (outer 5% and 95% probability intervals across different sliding laws). We attribute the slightly lower sensitivity of their projections (also noted by Turner et al., 2023) to a simplified climate forcing based on spatially-uniform air temperature changes and the absence of historical trends (Reese et al., 2020). In contrast, including hydrofracturing and the MICI mechanisms, DeConto et al. (2021) projected a significantly higher contribution of around 7–14 m to global mean sea-level rise by 2300 under a very high emission scenario.

Our study also explored the committed long-term changes of the AIS in response to early-millennium warming, i.e., the mass change that continues even after the climate forcing is held constant beyond the year 2300 (Figures 2, 4 and 5). Similar to the findings of Chambers et al. (2021), who evaluated the long-term impact of 21st-century warming, our projections reveal that West Antarctica experiences more severe ice loss than East Antarctica under the unabated warming path simulations. However, our projections indicate higher ranges of AIS contribution to sea-level rise. We attribute this difference to two factors: (i) the wider range of warming (i.e., post-2100) considered in our study and (ii) the absence of the melt-elevation feedback, which has"
45,Sea-level rise,Antarctic Ice Sheet,SSP5-8.5,2100,2015,m,0,NA,5%,-0.08,95%,0.16,Page 20,Projections align with previous studies and show limited influence of emission scenario by 2100.,"We have produced observationally-calibrated projections of the evolution of the Antarctic ice sheet until the end of the millennium, accounting for key uncertainties in ice–climate interactions. Our projections of the future sea-level contribution from the Antarctic ice sheet by the end of this century relative to 2015 range from -8 to 16 cm for the 5–95% calibrated probability interval. These estimates align with earlier Antarctic sea-level projections at 2100 relative to 2015 provided within the framework of the recent ice sheet model intercomparison ISMIP6 under climate forcings based on a subset of CMIP5 (ranging from -1 to 16 cm and from -8 to 30 cm under RCP2.6 and RCP8.5, respectively; Seroussi et al., 2020) and CMIP6 (ranging from -5 to 1 cm and from -9 to 11 cm under SSP1-2.6 and SSP5-8.5, respectively; Payne et al., 2021) climate models, as well as with the estimates obtained by emulating the ISMIP6 ensemble (-5 to 14 cm for the 5–95% probability interval under both SSP1-2.6 and SSP5-8.5; Edwards et al., 2021). Our calibrated projections also confirm previous findings that the emission scenario has a limited influence on Antarctic ice loss by the end of the century, as highlighted by Edwards et al. (2021) and Lowry et al. (2021).

By 2300, our projections indicate a range of sea-level rise from -0.26 to 1.56 m under SSP1-2.6 and from 0.46 to 4.52 m under SSP5-8.5, relative to 2015 (5–95% calibrated probability interval). These projections are again consistent with previous estimates (e.g., Lowry et al., 2021), including those provided in the latest assessment of the IPCC (–0.14 to 0.78 m SLE under RCP2.6/SSP1-2.6, and –0.27 to 3.14 m SLE under RCP8.5/SSP5-8.5; Fox-Kemper et al., 2021). The projections for the low-emission scenario are also in line with those by Turner et al. (2023), who combined four sets of projections from current literature (Lowry et al., 2021; Levermann et al., 2020; Bulthuis et al., 2019; DeConto et al., 2021) and estimated a range of -0.1 to 1.5 m (5–95% probability interval) for SSP1-2.6 by 2300 compared to 2015. Notably, the projections by Bulthuis et al. (2019) – also derived using perturbed parameter ensembles and with a previous version of the same ice-sheet model – led to ranges of -0.14 to 0.47 m and 0.17 to 3.12 m GMSLR by 2300 under RCP2.6 and RCP8.5, respectively (outer 5% and 95% probability intervals across different sliding laws). We attribute the slightly lower sensitivity of their projections (also noted by Turner et al., 2023) to a simplified climate forcing based on spatially-uniform air temperature changes and the absence of historical trends (Reese et al., 2020). In contrast, including hydrofracturing and the MICI mechanisms, DeConto et al. (2021) projected a significantly higher contribution of around 7–14 m to global mean sea-level rise by 2300 under a very high emission scenario.

Our study also explored the committed long-term changes of the AIS in response to early-millennium warming, i.e., the mass change that continues even after the climate forcing is held constant beyond the year 2300 (Figures 2, 4 and 5). Similar to the findings of Chambers et al. (2021), who evaluated the long-term impact of 21st-century warming, our projections reveal that West Antarctica experiences more severe ice loss than East Antarctica under the unabated warming path simulations. However, our projections indicate higher ranges of AIS contribution to sea-level rise. We attribute this difference to two factors: (i) the wider range of warming (i.e., post-2100) considered in our study and (ii) the absence of the melt-elevation feedback, which has"
46,Sea-level rise,Antarctic Ice Sheet,SSP5-8.5,2300,2015,m,0,NA,5%,0.46,95%,4.52,Page 20,Higher ranges of Antarctic Ice Sheet contribution compared to previous projections attributed to wider range of warming and absence of melt-elevation feedback.,"We have produced observationally-calibrated projections of the evolution of the Antarctic ice sheet until the end of the millennium, accounting for key uncertainties in ice–climate interactions. Our projections of the future sea-level contribution from the Antarctic ice sheet by the end of this century relative to 2015 range from -8 to 16 cm for the 5–95% calibrated probability interval. These estimates align with earlier Antarctic sea-level projections at 2100 relative to 2015 provided within the framework of the recent ice sheet model intercomparison ISMIP6 under climate forcings based on a subset of CMIP5 (ranging from -1 to 16 cm and from -8 to 30 cm under RCP2.6 and RCP8.5, respectively; Seroussi et al., 2020) and CMIP6 (ranging from -5 to 1 cm and from -9 to 11 cm under SSP1-2.6 and SSP5-8.5, respectively; Payne et al., 2021) climate models, as well as with the estimates obtained by emulating the ISMIP6 ensemble (-5 to 14 cm for the 5–95% probability interval under both SSP1-2.6 and SSP5-8.5; Edwards et al., 2021). Our calibrated projections also confirm previous findings that the emission scenario has a limited influence on Antarctic ice loss by the end of the century, as highlighted by Edwards et al. (2021) and Lowry et al. (2021).

By 2300, our projections indicate a range of sea-level rise from -0.26 to 1.56 m under SSP1-2.6 and from 0.46 to 4.52 m under SSP5-8.5, relative to 2015 (5–95% calibrated probability interval). These projections are again consistent with previous estimates (e.g., Lowry et al., 2021), including those provided in the latest assessment of the IPCC (–0.14 to 0.78 m SLE under RCP2.6/SSP1-2.6, and –0.27 to 3.14 m SLE under RCP8.5/SSP5-8.5; Fox-Kemper et al., 2021). The projections for the low-emission scenario are also in line with those by Turner et al. (2023), who combined four sets of projections from current literature (Lowry et al., 2021; Levermann et al., 2020; Bulthuis et al., 2019; DeConto et al., 2021) and estimated a range of -0.1 to 1.5 m (5–95% probability interval) for SSP1-2.6 by 2300 compared to 2015. Notably, the projections by Bulthuis et al. (2019) – also derived using perturbed parameter ensembles and with a previous version of the same ice-sheet model – led to ranges of -0.14 to 0.47 m and 0.17 to 3.12 m GMSLR by 2300 under RCP2.6 and RCP8.5, respectively (outer 5% and 95% probability intervals across different sliding laws). We attribute the slightly lower sensitivity of their projections (also noted by Turner et al., 2023) to a simplified climate forcing based on spatially-uniform air temperature changes and the absence of historical trends (Reese et al., 2020). In contrast, including hydrofracturing and the MICI mechanisms, DeConto et al. (2021) projected a significantly higher contribution of around 7–14 m to global mean sea-level rise by 2300 under a very high emission scenario.

Our study also explored the committed long-term changes of the AIS in response to early-millennium warming, i.e., the mass change that continues even after the climate forcing is held constant beyond the year 2300 (Figures 2, 4 and 5). Similar to the findings of Chambers et al. (2021), who evaluated the long-term impact of 21st-century warming, our projections reveal that West Antarctica experiences more severe ice loss than East Antarctica under the unabated warming path simulations. However, our projections indicate higher ranges of AIS contribution to sea-level rise. We attribute this difference to two factors: (i) the wider range of warming (i.e., post-2100) considered in our study and (ii) the absence of the melt-elevation feedback, which has"
47,Partial collapse,Larsen & George VI,SSP5-8.5,2100,No CC,NA,1,NA,NA,NA,NA,NA,Page 22,"Several simulations show partial ice shelf collapse by 2100, affecting runoff rates.",
48,Sea-level rise,Global,Very high-emission scenario,2300,No CC,m,2.75,NA,NA,NA,NA,NA,Page 25,The result is a median projection considering the combined effects of oceanic and atmospheric interactions causing West Antarctic Ice Sheet collapse.,"""Under a very high-emission scenario, we find that both the ocean and the atmosphere, when considered independently, have the potential to lead to a complete collapse of West Antarctica by the end of the millennium. However, the combined effects of ice–ocean and ice–atmosphere interactions will likely cause WAIS collapse to occur earlier: initially triggered by the oceanic forcing, mass loss is then further accelerated by the melt-elevation feedback as near-surface warming increases."""
49,Sea-level rise,Global,Very high-emission scenario,3000,No CC,m,6.95,NA,NA,NA,NA,NA,Page 25,The result is a median projection due to an extended timeline under very high emissions.,"""Under a very high-emission scenario, we find that both the ocean and the atmosphere, when considered independently, have the potential to lead to a complete collapse of West Antarctica by the end of the millennium. However, the combined effects of ice–ocean and ice–atmosphere interactions will likely cause WAIS collapse to occur earlier: initially triggered by the oceanic forcing, mass loss is then further accelerated by the melt-elevation feedback as near-surface warming increases."""
50,Net Mass Balance,Antarctica,Observed,1994,NA,Gtyr − 1,-70,40,NA,NA,NA,NA,33,Otosaka et al. (2023); 1992-1996,"Table D1. Estimates of changes in Antarctic net mass balance, sub-shelf melt (basal mass balance), iceberg calving, and surface mass balance over the past decades from recent satellites-based and modelling studies, including uncertainties. These data were used to qualitatively assess the behaviour of the calibrated ensemble over the historical period (Figure 1). Data Type Study Period Value Uncertainty Unit Net Mass Balance Otosaka et al. (2023) 1992-1996 -70 40 Gtyr − 1 1997-2001 -19 39 Gtyr − 1 2002-2006 -62 41 Gtyr − 1 2007-2011 -130 45 Gtyr − 1 Rignot et al. (2019) 1979-1989 -40 9 Gtyr − 1 1989-1999 -49.6 14 Gtyr − 1 1999-2009 -165.8 18 Gtyr − 1 Bamber et al. (2018) 1992-1996 -27 106 Gtyr − 1 1997-2001 -103 106 Gtyr − 1 2002-2006 -25 54 Gtyr − 1 2007-2011 -117 28 Gtyr − 1 Shepherd et al. (2018) 1992-1997 -49 67 Gtyr − 1 1997-2002 -38 64 Gtyr − 1 2002-2007 -73 53 Gtyr − 1 2007-2012 -160 50 Gtyr − 1 1992-2011 -76 59 Gtyr − 1 Martín-Español et al. (2016) 2010-2013 -159 22 Gtyr − 1 Basal Mass Balance Liu et al. (2015) 2005-2011 1516 106 Gtyr − 1 Depoorter et al. (2013) 1995-2009 1454 174 Gtyr − 1 Rignot et al. (2013) 2003-2008 1500 235 Gtyr − 1 Adusumilli et al. (2020) 2003-2008 1500 140 Gtyr − 1 1994-2018 1260 150 Gtyr − 1 Calving Fluxes Liu et al. (2015) 2005-2011 755 25 Gtyr − 1 Depoorter et al. (2013) 1995-2009 1321 144 Gtyr − 1 Rignot et al. (2013) 2003-2008 1089 139 Gtyr − 1 Surface Mass Balance Mottram et al. (2021) 1980-2010 2483 266 Gtyr − 1 1987-2015 2329 94 Gtyr − 1 Lenaerts et al. (2012) 1979-2010 2418 181 Gtyr − 1"
51,Net Mass Balance,Antarctica,Observed,1999,NA,Gtyr − 1,-19,39,NA,NA,NA,NA,33,Otosaka et al. (2023); 1997-2001,"Table D1. Estimates of changes in Antarctic net mass balance, sub-shelf melt (basal mass balance), iceberg calving, and surface mass balance over the past decades from recent satellites-based and modelling studies, including uncertainties. These data were used to qualitatively assess the behaviour of the calibrated ensemble over the historical period (Figure 1). Data Type Study Period Value Uncertainty Unit Net Mass Balance Otosaka et al. (2023) 1992-1996 -70 40 Gtyr − 1 1997-2001 -19 39 Gtyr − 1 2002-2006 -62 41 Gtyr − 1 2007-2011 -130 45 Gtyr − 1 Rignot et al. (2019) 1979-1989 -40 9 Gtyr − 1 1989-1999 -49.6 14 Gtyr − 1 1999-2009 -165.8 18 Gtyr − 1 Bamber et al. (2018) 1992-1996 -27 106 Gtyr − 1 1997-2001 -103 106 Gtyr − 1 2002-2006 -25 54 Gtyr − 1 2007-2011 -117 28 Gtyr − 1 Shepherd et al. (2018) 1992-1997 -49 67 Gtyr − 1 1997-2002 -38 64 Gtyr − 1 2002-2007 -73 53 Gtyr − 1 2007-2012 -160 50 Gtyr − 1 1992-2011 -76 59 Gtyr − 1 Martín-Español et al. (2016) 2010-2013 -159 22 Gtyr − 1 Basal Mass Balance Liu et al. (2015) 2005-2011 1516 106 Gtyr − 1 Depoorter et al. (2013) 1995-2009 1454 174 Gtyr − 1 Rignot et al. (2013) 2003-2008 1500 235 Gtyr − 1 Adusumilli et al. (2020) 2003-2008 1500 140 Gtyr − 1 1994-2018 1260 150 Gtyr − 1 Calving Fluxes Liu et al. (2015) 2005-2011 755 25 Gtyr − 1 Depoorter et al. (2013) 1995-2009 1321 144 Gtyr − 1 Rignot et al. (2013) 2003-2008 1089 139 Gtyr − 1 Surface Mass Balance Mottram et al. (2021) 1980-2010 2483 266 Gtyr − 1 1987-2015 2329 94 Gtyr − 1 Lenaerts et al. (2012) 1979-2010 2418 181 Gtyr − 1"
52,Net Mass Balance,Antarctica,Observed,2004,NA,Gtyr − 1,-62,41,NA,NA,NA,NA,33,Otosaka et al. (2023); 2002-2006,"Table D1. Estimates of changes in Antarctic net mass balance, sub-shelf melt (basal mass balance), iceberg calving, and surface mass balance over the past decades from recent satellites-based and modelling studies, including uncertainties. These data were used to qualitatively assess the behaviour of the calibrated ensemble over the historical period (Figure 1). Data Type Study Period Value Uncertainty Unit Net Mass Balance Otosaka et al. (2023) 1992-1996 -70 40 Gtyr − 1 1997-2001 -19 39 Gtyr − 1 2002-2006 -62 41 Gtyr − 1 2007-2011 -130 45 Gtyr − 1 Rignot et al. (2019) 1979-1989 -40 9 Gtyr − 1 1989-1999 -49.6 14 Gtyr − 1 1999-2009 -165.8 18 Gtyr − 1 Bamber et al. (2018) 1992-1996 -27 106 Gtyr − 1 1997-2001 -103 106 Gtyr − 1 2002-2006 -25 54 Gtyr − 1 2007-2011 -117 28 Gtyr − 1 Shepherd et al. (2018) 1992-1997 -49 67 Gtyr − 1 1997-2002 -38 64 Gtyr − 1 2002-2007 -73 53 Gtyr − 1 2007-2012 -160 50 Gtyr − 1 1992-2011 -76 59 Gtyr − 1 Martín-Español et al. (2016) 2010-2013 -159 22 Gtyr − 1 Basal Mass Balance Liu et al. (2015) 2005-2011 1516 106 Gtyr − 1 Depoorter et al. (2013) 1995-2009 1454 174 Gtyr − 1 Rignot et al. (2013) 2003-2008 1500 235 Gtyr − 1 Adusumilli et al. (2020) 2003-2008 1500 140 Gtyr − 1 1994-2018 1260 150 Gtyr − 1 Calving Fluxes Liu et al. (2015) 2005-2011 755 25 Gtyr − 1 Depoorter et al. (2013) 1995-2009 1321 144 Gtyr − 1 Rignot et al. (2013) 2003-2008 1089 139 Gtyr − 1 Surface Mass Balance Mottram et al. (2021) 1980-2010 2483 266 Gtyr − 1 1987-2015 2329 94 Gtyr − 1 Lenaerts et al. (2012) 1979-2010 2418 181 Gtyr − 1"
53,Net Mass Balance,Antarctica,Observed,2009,NA,Gtyr − 1,-130,45,NA,NA,NA,NA,33,Otosaka et al. (2023); 2007-2011,"Table D1. Estimates of changes in Antarctic net mass balance, sub-shelf melt (basal mass balance), iceberg calving, and surface mass balance over the past decades from recent satellites-based and modelling studies, including uncertainties. These data were used to qualitatively assess the behaviour of the calibrated ensemble over the historical period (Figure 1). Data Type Study Period Value Uncertainty Unit Net Mass Balance Otosaka et al. (2023) 1992-1996 -70 40 Gtyr − 1 1997-2001 -19 39 Gtyr − 1 2002-2006 -62 41 Gtyr − 1 2007-2011 -130 45 Gtyr − 1 Rignot et al. (2019) 1979-1989 -40 9 Gtyr − 1 1989-1999 -49.6 14 Gtyr − 1 1999-2009 -165.8 18 Gtyr − 1 Bamber et al. (2018) 1992-1996 -27 106 Gtyr − 1 1997-2001 -103 106 Gtyr − 1 2002-2006 -25 54 Gtyr − 1 2007-2011 -117 28 Gtyr − 1 Shepherd et al. (2018) 1992-1997 -49 67 Gtyr − 1 1997-2002 -38 64 Gtyr − 1 2002-2007 -73 53 Gtyr − 1 2007-2012 -160 50 Gtyr − 1 1992-2011 -76 59 Gtyr − 1 Martín-Español et al. (2016) 2010-2013 -159 22 Gtyr − 1 Basal Mass Balance Liu et al. (2015) 2005-2011 1516 106 Gtyr − 1 Depoorter et al. (2013) 1995-2009 1454 174 Gtyr − 1 Rignot et al. (2013) 2003-2008 1500 235 Gtyr − 1 Adusumilli et al. (2020) 2003-2008 1500 140 Gtyr − 1 1994-2018 1260 150 Gtyr − 1 Calving Fluxes Liu et al. (2015) 2005-2011 755 25 Gtyr − 1 Depoorter et al. (2013) 1995-2009 1321 144 Gtyr − 1 Rignot et al. (2013) 2003-2008 1089 139 Gtyr − 1 Surface Mass Balance Mottram et al. (2021) 1980-2010 2483 266 Gtyr − 1 1987-2015 2329 94 Gtyr − 1 Lenaerts et al. (2012) 1979-2010 2418 181 Gtyr − 1"
54,Net Mass Balance,Antarctica,Observed,1984,NA,Gtyr − 1,-40,9,NA,NA,NA,NA,33,Rignot et al. (2019); 1979-1989,"Table D1. Estimates of changes in Antarctic net mass balance, sub-shelf melt (basal mass balance), iceberg calving, and surface mass balance over the past decades from recent satellites-based and modelling studies, including uncertainties. These data were used to qualitatively assess the behaviour of the calibrated ensemble over the historical period (Figure 1). Data Type Study Period Value Uncertainty Unit Net Mass Balance Otosaka et al. (2023) 1992-1996 -70 40 Gtyr − 1 1997-2001 -19 39 Gtyr − 1 2002-2006 -62 41 Gtyr − 1 2007-2011 -130 45 Gtyr − 1 Rignot et al. (2019) 1979-1989 -40 9 Gtyr − 1 1989-1999 -49.6 14 Gtyr − 1 1999-2009 -165.8 18 Gtyr − 1 Bamber et al. (2018) 1992-1996 -27 106 Gtyr − 1 1997-2001 -103 106 Gtyr − 1 2002-2006 -25 54 Gtyr − 1 2007-2011 -117 28 Gtyr − 1 Shepherd et al. (2018) 1992-1997 -49 67 Gtyr − 1 1997-2002 -38 64 Gtyr − 1 2002-2007 -73 53 Gtyr − 1 2007-2012 -160 50 Gtyr − 1 1992-2011 -76 59 Gtyr − 1 Martín-Español et al. (2016) 2010-2013 -159 22 Gtyr − 1 Basal Mass Balance Liu et al. (2015) 2005-2011 1516 106 Gtyr − 1 Depoorter et al. (2013) 1995-2009 1454 174 Gtyr − 1 Rignot et al. (2013) 2003-2008 1500 235 Gtyr − 1 Adusumilli et al. (2020) 2003-2008 1500 140 Gtyr − 1 1994-2018 1260 150 Gtyr − 1 Calving Fluxes Liu et al. (2015) 2005-2011 755 25 Gtyr − 1 Depoorter et al. (2013) 1995-2009 1321 144 Gtyr − 1 Rignot et al. (2013) 2003-2008 1089 139 Gtyr − 1 Surface Mass Balance Mottram et al. (2021) 1980-2010 2483 266 Gtyr − 1 1987-2015 2329 94 Gtyr − 1 Lenaerts et al. (2012) 1979-2010 2418 181 Gtyr − 1"
