,Outcome,Region,Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes,sourcematerial
124,GDP Share,SAF,BAU,2050,World GDP,percent,0.42,NA,NA,NA,NA,NA,Table 7,,"Absent policy, climate change may, under high-damage scenarios, dramatically reduce GDP in most regions, with India, Brazil, and the South Asian Pacific suffering long-term catastrophic damages. [...] Table 7 Regional GDP as a share of world GDP in the 6x damage scenario. [...] In 2100, the US accounts for only 15.5 percent of global output compared with 25.0 percent in 2017. In contrast, China’s share of world output grows from 15.6 percent in 2017 to 32.6 percent in 2100. [...] Left-hand column values are under the Business-as-Usual (BAU) scenario, and right-hand column values are under the Optimal carbon tax scenario. [...] India’s share of world output is 6.43 percent with UWI policy, but 5.38 percent without. [...] The red dotted line shows transfer payments for this almost uniformly welfare-improving policy, which, arguably, has the greatest chance of political support from both current and future generations. [...] Surprising, although maximal transfers under the UWIL policy are much smaller than under the UWI policy, the welfare gains guaranteed for all generations and regions are almost as large. As depicted in Fig.6, all generations in all regions gain at least 4.0 percent (as opposed to 4.3 percent in the full UWI case). "
125,GDP Share,SAF,Optimal,2050,World GDP,percent,0.38,NA,NA,NA,NA,NA,Table 7,,"Absent policy, climate change may, under high-damage scenarios, dramatically reduce GDP in most regions, with India, Brazil, and the South Asian Pacific suffering long-term catastrophic damages. [...] Table 7 Regional GDP as a share of world GDP in the 6x damage scenario. [...] In 2100, the US accounts for only 15.5 percent of global output compared with 25.0 percent in 2017. In contrast, China’s share of world output grows from 15.6 percent in 2017 to 32.6 percent in 2100. [...] Left-hand column values are under the Business-as-Usual (BAU) scenario, and right-hand column values are under the Optimal carbon tax scenario. [...] India’s share of world output is 6.43 percent with UWI policy, but 5.38 percent without. [...] The red dotted line shows transfer payments for this almost uniformly welfare-improving policy, which, arguably, has the greatest chance of political support from both current and future generations. [...] Surprising, although maximal transfers under the UWIL policy are much smaller than under the UWI policy, the welfare gains guaranteed for all generations and regions are almost as large. As depicted in Fig.6, all generations in all regions gain at least 4.0 percent (as opposed to 4.3 percent in the full UWI case). "
126,GDP Share,MENA,BAU,2050,World GDP,percent,5.51,NA,NA,NA,NA,NA,Table 7,,"Absent policy, climate change may, under high-damage scenarios, dramatically reduce GDP in most regions, with India, Brazil, and the South Asian Pacific suffering long-term catastrophic damages. [...] Table 7 Regional GDP as a share of world GDP in the 6x damage scenario. [...] In 2100, the US accounts for only 15.5 percent of global output compared with 25.0 percent in 2017. In contrast, China’s share of world output grows from 15.6 percent in 2017 to 32.6 percent in 2100. [...] Left-hand column values are under the Business-as-Usual (BAU) scenario, and right-hand column values are under the Optimal carbon tax scenario. [...] India’s share of world output is 6.43 percent with UWI policy, but 5.38 percent without. [...] The red dotted line shows transfer payments for this almost uniformly welfare-improving policy, which, arguably, has the greatest chance of political support from both current and future generations. [...] Surprising, although maximal transfers under the UWIL policy are much smaller than under the UWI policy, the welfare gains guaranteed for all generations and regions are almost as large. As depicted in Fig.6, all generations in all regions gain at least 4.0 percent (as opposed to 4.3 percent in the full UWI case). "
127,GDP Share,MENA,Optimal,2050,World GDP,percent,5.64,NA,NA,NA,NA,NA,Table 7,,"Absent policy, climate change may, under high-damage scenarios, dramatically reduce GDP in most regions, with India, Brazil, and the South Asian Pacific suffering long-term catastrophic damages. [...] Table 7 Regional GDP as a share of world GDP in the 6x damage scenario. [...] In 2100, the US accounts for only 15.5 percent of global output compared with 25.0 percent in 2017. In contrast, China’s share of world output grows from 15.6 percent in 2017 to 32.6 percent in 2100. [...] Left-hand column values are under the Business-as-Usual (BAU) scenario, and right-hand column values are under the Optimal carbon tax scenario. [...] India’s share of world output is 6.43 percent with UWI policy, but 5.38 percent without. [...] The red dotted line shows transfer payments for this almost uniformly welfare-improving policy, which, arguably, has the greatest chance of political support from both current and future generations. [...] Surprising, although maximal transfers under the UWIL policy are much smaller than under the UWI policy, the welfare gains guaranteed for all generations and regions are almost as large. As depicted in Fig.6, all generations in all regions gain at least 4.0 percent (as opposed to 4.3 percent in the full UWI case). "
128,GDP Share,SLA,BAU,2050,World GDP,percent,1.83,NA,NA,NA,NA,NA,Table 7,,"Absent policy, climate change may, under high-damage scenarios, dramatically reduce GDP in most regions, with India, Brazil, and the South Asian Pacific suffering long-term catastrophic damages. [...] Table 7 Regional GDP as a share of world GDP in the 6x damage scenario. [...] In 2100, the US accounts for only 15.5 percent of global output compared with 25.0 percent in 2017. In contrast, China’s share of world output grows from 15.6 percent in 2017 to 32.6 percent in 2100. [...] Left-hand column values are under the Business-as-Usual (BAU) scenario, and right-hand column values are under the Optimal carbon tax scenario. [...] India’s share of world output is 6.43 percent with UWI policy, but 5.38 percent without. [...] The red dotted line shows transfer payments for this almost uniformly welfare-improving policy, which, arguably, has the greatest chance of political support from both current and future generations. [...] Surprising, although maximal transfers under the UWIL policy are much smaller than under the UWI policy, the welfare gains guaranteed for all generations and regions are almost as large. As depicted in Fig.6, all generations in all regions gain at least 4.0 percent (as opposed to 4.3 percent in the full UWI case). "
129,GDP Share,SLA,Optimal,2050,World GDP,percent,1.89,NA,NA,NA,NA,NA,Table 7,,"Absent policy, climate change may, under high-damage scenarios, dramatically reduce GDP in most regions, with India, Brazil, and the South Asian Pacific suffering long-term catastrophic damages. [...] Table 7 Regional GDP as a share of world GDP in the 6x damage scenario. [...] In 2100, the US accounts for only 15.5 percent of global output compared with 25.0 percent in 2017. In contrast, China’s share of world output grows from 15.6 percent in 2017 to 32.6 percent in 2100. [...] Left-hand column values are under the Business-as-Usual (BAU) scenario, and right-hand column values are under the Optimal carbon tax scenario. [...] India’s share of world output is 6.43 percent with UWI policy, but 5.38 percent without. [...] The red dotted line shows transfer payments for this almost uniformly welfare-improving policy, which, arguably, has the greatest chance of political support from both current and future generations. [...] Surprising, although maximal transfers under the UWIL policy are much smaller than under the UWI policy, the welfare gains guaranteed for all generations and regions are almost as large. As depicted in Fig.6, all generations in all regions gain at least 4.0 percent (as opposed to 4.3 percent in the full UWI case). "
130,GDP Share,SSA,BAU,2050,World GDP,percent,1.62,NA,NA,NA,NA,NA,Table 7,,"Absent policy, climate change may, under high-damage scenarios, dramatically reduce GDP in most regions, with India, Brazil, and the South Asian Pacific suffering long-term catastrophic damages. [...] Table 7 Regional GDP as a share of world GDP in the 6x damage scenario. [...] In 2100, the US accounts for only 15.5 percent of global output compared with 25.0 percent in 2017. In contrast, China’s share of world output grows from 15.6 percent in 2017 to 32.6 percent in 2100. [...] Left-hand column values are under the Business-as-Usual (BAU) scenario, and right-hand column values are under the Optimal carbon tax scenario. [...] India’s share of world output is 6.43 percent with UWI policy, but 5.38 percent without. [...] The red dotted line shows transfer payments for this almost uniformly welfare-improving policy, which, arguably, has the greatest chance of political support from both current and future generations. [...] Surprising, although maximal transfers under the UWIL policy are much smaller than under the UWI policy, the welfare gains guaranteed for all generations and regions are almost as large. As depicted in Fig.6, all generations in all regions gain at least 4.0 percent (as opposed to 4.3 percent in the full UWI case). "
131,GDP Share,SSA,Optimal,2050,World GDP,percent,1.74,NA,NA,NA,NA,NA,Table 7,,"Absent policy, climate change may, under high-damage scenarios, dramatically reduce GDP in most regions, with India, Brazil, and the South Asian Pacific suffering long-term catastrophic damages. [...] Table 7 Regional GDP as a share of world GDP in the 6x damage scenario. [...] In 2100, the US accounts for only 15.5 percent of global output compared with 25.0 percent in 2017. In contrast, China’s share of world output grows from 15.6 percent in 2017 to 32.6 percent in 2100. [...] Left-hand column values are under the Business-as-Usual (BAU) scenario, and right-hand column values are under the Optimal carbon tax scenario. [...] India’s share of world output is 6.43 percent with UWI policy, but 5.38 percent without. [...] The red dotted line shows transfer payments for this almost uniformly welfare-improving policy, which, arguably, has the greatest chance of political support from both current and future generations. [...] Surprising, although maximal transfers under the UWIL policy are much smaller than under the UWI policy, the welfare gains guaranteed for all generations and regions are almost as large. As depicted in Fig.6, all generations in all regions gain at least 4.0 percent (as opposed to 4.3 percent in the full UWI case). "
132,GDP Share,SOV,BAU,2050,World GDP,percent,0.63,NA,NA,NA,NA,NA,Table 7,,"Absent policy, climate change may, under high-damage scenarios, dramatically reduce GDP in most regions, with India, Brazil, and the South Asian Pacific suffering long-term catastrophic damages. [...] Table 7 Regional GDP as a share of world GDP in the 6x damage scenario. [...] In 2100, the US accounts for only 15.5 percent of global output compared with 25.0 percent in 2017. In contrast, China’s share of world output grows from 15.6 percent in 2017 to 32.6 percent in 2100. [...] Left-hand column values are under the Business-as-Usual (BAU) scenario, and right-hand column values are under the Optimal carbon tax scenario. [...] India’s share of world output is 6.43 percent with UWI policy, but 5.38 percent without. [...] The red dotted line shows transfer payments for this almost uniformly welfare-improving policy, which, arguably, has the greatest chance of political support from both current and future generations. [...] Surprising, although maximal transfers under the UWIL policy are much smaller than under the UWI policy, the welfare gains guaranteed for all generations and regions are almost as large. As depicted in Fig.6, all generations in all regions gain at least 4.0 percent (as opposed to 4.3 percent in the full UWI case). "
133,GDP Share,SOV,Optimal,2050,World GDP,percent,0.54,NA,NA,NA,NA,NA,Table 7,,"Absent policy, climate change may, under high-damage scenarios, dramatically reduce GDP in most regions, with India, Brazil, and the South Asian Pacific suffering long-term catastrophic damages. [...] Table 7 Regional GDP as a share of world GDP in the 6x damage scenario. [...] In 2100, the US accounts for only 15.5 percent of global output compared with 25.0 percent in 2017. In contrast, China’s share of world output grows from 15.6 percent in 2017 to 32.6 percent in 2100. [...] Left-hand column values are under the Business-as-Usual (BAU) scenario, and right-hand column values are under the Optimal carbon tax scenario. [...] India’s share of world output is 6.43 percent with UWI policy, but 5.38 percent without. [...] The red dotted line shows transfer payments for this almost uniformly welfare-improving policy, which, arguably, has the greatest chance of political support from both current and future generations. [...] Surprising, although maximal transfers under the UWIL policy are much smaller than under the UWI policy, the welfare gains guaranteed for all generations and regions are almost as large. As depicted in Fig.6, all generations in all regions gain at least 4.0 percent (as opposed to 4.3 percent in the full UWI case). "
134,GDP Share,GBR,BAU,2050,World GDP,percent,3.20,NA,NA,NA,NA,NA,Table 7,,"Absent policy, climate change may, under high-damage scenarios, dramatically reduce GDP in most regions, with India, Brazil, and the South Asian Pacific suffering long-term catastrophic damages. [...] Table 7 Regional GDP as a share of world GDP in the 6x damage scenario. [...] In 2100, the US accounts for only 15.5 percent of global output compared with 25.0 percent in 2017. In contrast, China’s share of world output grows from 15.6 percent in 2017 to 32.6 percent in 2100. [...] Left-hand column values are under the Business-as-Usual (BAU) scenario, and right-hand column values are under the Optimal carbon tax scenario. [...] India’s share of world output is 6.43 percent with UWI policy, but 5.38 percent without. [...] The red dotted line shows transfer payments for this almost uniformly welfare-improving policy, which, arguably, has the greatest chance of political support from both current and future generations. [...] Surprising, although maximal transfers under the UWIL policy are much smaller than under the UWI policy, the welfare gains guaranteed for all generations and regions are almost as large. As depicted in Fig.6, all generations in all regions gain at least 4.0 percent (as opposed to 4.3 percent in the full UWI case). "
135,GDP Share,GBR,Optimal,2050,World GDP,percent,3.16,NA,NA,NA,NA,NA,Table 7,,"Absent policy, climate change may, under high-damage scenarios, dramatically reduce GDP in most regions, with India, Brazil, and the South Asian Pacific suffering long-term catastrophic damages. [...] Table 7 Regional GDP as a share of world GDP in the 6x damage scenario. [...] In 2100, the US accounts for only 15.5 percent of global output compared with 25.0 percent in 2017. In contrast, China’s share of world output grows from 15.6 percent in 2017 to 32.6 percent in 2100. [...] Left-hand column values are under the Business-as-Usual (BAU) scenario, and right-hand column values are under the Optimal carbon tax scenario. [...] India’s share of world output is 6.43 percent with UWI policy, but 5.38 percent without. [...] The red dotted line shows transfer payments for this almost uniformly welfare-improving policy, which, arguably, has the greatest chance of political support from both current and future generations. [...] Surprising, although maximal transfers under the UWIL policy are much smaller than under the UWI policy, the welfare gains guaranteed for all generations and regions are almost as large. As depicted in Fig.6, all generations in all regions gain at least 4.0 percent (as opposed to 4.3 percent in the full UWI case). "
136,GDP Share,ANZ,BAU,2050,World GDP,percent,1.75,NA,NA,NA,NA,NA,Table 7,,"Absent policy, climate change may, under high-damage scenarios, dramatically reduce GDP in most regions, with India, Brazil, and the South Asian Pacific suffering long-term catastrophic damages. [...] Table 7 Regional GDP as a share of world GDP in the 6x damage scenario. [...] In 2100, the US accounts for only 15.5 percent of global output compared with 25.0 percent in 2017. In contrast, China’s share of world output grows from 15.6 percent in 2017 to 32.6 percent in 2100. [...] Left-hand column values are under the Business-as-Usual (BAU) scenario, and right-hand column values are under the Optimal carbon tax scenario. [...] India’s share of world output is 6.43 percent with UWI policy, but 5.38 percent without. [...] The red dotted line shows transfer payments for this almost uniformly welfare-improving policy, which, arguably, has the greatest chance of political support from both current and future generations. [...] Surprising, although maximal transfers under the UWIL policy are much smaller than under the UWI policy, the welfare gains guaranteed for all generations and regions are almost as large. As depicted in Fig.6, all generations in all regions gain at least 4.0 percent (as opposed to 4.3 percent in the full UWI case). "
137,GDP Share,ANZ,Optimal,2050,World GDP,percent,1.79,NA,NA,NA,NA,NA,Table 7,,"Absent policy, climate change may, under high-damage scenarios, dramatically reduce GDP in most regions, with India, Brazil, and the South Asian Pacific suffering long-term catastrophic damages. [...] Table 7 Regional GDP as a share of world GDP in the 6x damage scenario. [...] In 2100, the US accounts for only 15.5 percent of global output compared with 25.0 percent in 2017. In contrast, China’s share of world output grows from 15.6 percent in 2017 to 32.6 percent in 2100. [...] Left-hand column values are under the Business-as-Usual (BAU) scenario, and right-hand column values are under the Optimal carbon tax scenario. [...] India’s share of world output is 6.43 percent with UWI policy, but 5.38 percent without. [...] The red dotted line shows transfer payments for this almost uniformly welfare-improving policy, which, arguably, has the greatest chance of political support from both current and future generations. [...] Surprising, although maximal transfers under the UWIL policy are much smaller than under the UWI policy, the welfare gains guaranteed for all generations and regions are almost as large. As depicted in Fig.6, all generations in all regions gain at least 4.0 percent (as opposed to 4.3 percent in the full UWI case). "
138,GDP Share,USA,BAU,2100,World GDP,percent,15.55,NA,NA,NA,NA,NA,Table 7,,"Absent policy, climate change may, under high-damage scenarios, dramatically reduce GDP in most regions, with India, Brazil, and the South Asian Pacific suffering long-term catastrophic damages. [...] Table 7 Regional GDP as a share of world GDP in the 6x damage scenario. [...] In 2100, the US accounts for only 15.5 percent of global output compared with 25.0 percent in 2017. In contrast, China’s share of world output grows from 15.6 percent in 2017 to 32.6 percent in 2100. [...] Left-hand column values are under the Business-as-Usual (BAU) scenario, and right-hand column values are under the Optimal carbon tax scenario. [...] India’s share of world output is 6.43 percent with UWI policy, but 5.38 percent without. [...] The red dotted line shows transfer payments for this almost uniformly welfare-improving policy, which, arguably, has the greatest chance of political support from both current and future generations. [...] Surprising, although maximal transfers under the UWIL policy are much smaller than under the UWI policy, the welfare gains guaranteed for all generations and regions are almost as large. As depicted in Fig.6, all generations in all regions gain at least 4.0 percent (as opposed to 4.3 percent in the full UWI case). "
139,GDP Share,USA,Optimal,2100,World GDP,percent,15.55,NA,NA,NA,NA,NA,Table 7,,"Absent policy, climate change may, under high-damage scenarios, dramatically reduce GDP in most regions, with India, Brazil, and the South Asian Pacific suffering long-term catastrophic damages. [...] Table 7 Regional GDP as a share of world GDP in the 6x damage scenario. [...] In 2100, the US accounts for only 15.5 percent of global output compared with 25.0 percent in 2017. In contrast, China’s share of world output grows from 15.6 percent in 2017 to 32.6 percent in 2100. [...] Left-hand column values are under the Business-as-Usual (BAU) scenario, and right-hand column values are under the Optimal carbon tax scenario. [...] India’s share of world output is 6.43 percent with UWI policy, but 5.38 percent without. [...] The red dotted line shows transfer payments for this almost uniformly welfare-improving policy, which, arguably, has the greatest chance of political support from both current and future generations. [...] Surprising, although maximal transfers under the UWIL policy are much smaller than under the UWI policy, the welfare gains guaranteed for all generations and regions are almost as large. As depicted in Fig.6, all generations in all regions gain at least 4.0 percent (as opposed to 4.3 percent in the full UWI case). "
140,GDP Share,WEU,BAU,2100,World GDP,percent,17.11,NA,NA,NA,NA,NA,Table 7,,"Absent policy, climate change may, under high-damage scenarios, dramatically reduce GDP in most regions, with India, Brazil, and the South Asian Pacific suffering long-term catastrophic damages. [...] Table 7 Regional GDP as a share of world GDP in the 6x damage scenario. [...] In 2100, the US accounts for only 15.5 percent of global output compared with 25.0 percent in 2017. In contrast, China’s share of world output grows from 15.6 percent in 2017 to 32.6 percent in 2100. [...] Left-hand column values are under the Business-as-Usual (BAU) scenario, and right-hand column values are under the Optimal carbon tax scenario. [...] India’s share of world output is 6.43 percent with UWI policy, but 5.38 percent without. [...] The red dotted line shows transfer payments for this almost uniformly welfare-improving policy, which, arguably, has the greatest chance of political support from both current and future generations. [...] Surprising, although maximal transfers under the UWIL policy are much smaller than under the UWI policy, the welfare gains guaranteed for all generations and regions are almost as large. As depicted in Fig.6, all generations in all regions gain at least 4.0 percent (as opposed to 4.3 percent in the full UWI case). "
141,GDP Share,WEU,Optimal,2100,World GDP,percent,16.21,NA,NA,NA,NA,NA,Table 7,,"Absent policy, climate change may, under high-damage scenarios, dramatically reduce GDP in most regions, with India, Brazil, and the South Asian Pacific suffering long-term catastrophic damages. [...] Table 7 Regional GDP as a share of world GDP in the 6x damage scenario. [...] In 2100, the US accounts for only 15.5 percent of global output compared with 25.0 percent in 2017. In contrast, China’s share of world output grows from 15.6 percent in 2017 to 32.6 percent in 2100. [...] Left-hand column values are under the Business-as-Usual (BAU) scenario, and right-hand column values are under the Optimal carbon tax scenario. [...] India’s share of world output is 6.43 percent with UWI policy, but 5.38 percent without. [...] The red dotted line shows transfer payments for this almost uniformly welfare-improving policy, which, arguably, has the greatest chance of political support from both current and future generations. [...] Surprising, although maximal transfers under the UWIL policy are much smaller than under the UWI policy, the welfare gains guaranteed for all generations and regions are almost as large. As depicted in Fig.6, all generations in all regions gain at least 4.0 percent (as opposed to 4.3 percent in the full UWI case). "
142,GDP Share,JSHK,BAU,2100,World GDP,percent,12.34,NA,NA,NA,NA,NA,Table 7,,"Absent policy, climate change may, under high-damage scenarios, dramatically reduce GDP in most regions, with India, Brazil, and the South Asian Pacific suffering long-term catastrophic damages. [...] Table 7 Regional GDP as a share of world GDP in the 6x damage scenario. [...] In 2100, the US accounts for only 15.5 percent of global output compared with 25.0 percent in 2017. In contrast, China’s share of world output grows from 15.6 percent in 2017 to 32.6 percent in 2100. [...] Left-hand column values are under the Business-as-Usual (BAU) scenario, and right-hand column values are under the Optimal carbon tax scenario. [...] India’s share of world output is 6.43 percent with UWI policy, but 5.38 percent without. [...] The red dotted line shows transfer payments for this almost uniformly welfare-improving policy, which, arguably, has the greatest chance of political support from both current and future generations. [...] Surprising, although maximal transfers under the UWIL policy are much smaller than under the UWI policy, the welfare gains guaranteed for all generations and regions are almost as large. As depicted in Fig.6, all generations in all regions gain at least 4.0 percent (as opposed to 4.3 percent in the full UWI case). "
143,GDP Share,JSHK,Optimal,2100,World GDP,percent,12.31,NA,NA,NA,NA,NA,Table 7,,"Absent policy, climate change may, under high-damage scenarios, dramatically reduce GDP in most regions, with India, Brazil, and the South Asian Pacific suffering long-term catastrophic damages. [...] Table 7 Regional GDP as a share of world GDP in the 6x damage scenario. [...] In 2100, the US accounts for only 15.5 percent of global output compared with 25.0 percent in 2017. In contrast, China’s share of world output grows from 15.6 percent in 2017 to 32.6 percent in 2100. [...] Left-hand column values are under the Business-as-Usual (BAU) scenario, and right-hand column values are under the Optimal carbon tax scenario. [...] India’s share of world output is 6.43 percent with UWI policy, but 5.38 percent without. [...] The red dotted line shows transfer payments for this almost uniformly welfare-improving policy, which, arguably, has the greatest chance of political support from both current and future generations. [...] Surprising, although maximal transfers under the UWIL policy are much smaller than under the UWI policy, the welfare gains guaranteed for all generations and regions are almost as large. As depicted in Fig.6, all generations in all regions gain at least 4.0 percent (as opposed to 4.3 percent in the full UWI case). "
144,GDP Share,CHI,BAU,2100,World GDP,percent,32.61,NA,NA,NA,NA,NA,Table 7,,"Absent policy, climate change may, under high-damage scenarios, dramatically reduce GDP in most regions, with India, Brazil, and the South Asian Pacific suffering long-term catastrophic damages. [...] Table 7 Regional GDP as a share of world GDP in the 6x damage scenario. [...] In 2100, the US accounts for only 15.5 percent of global output compared with 25.0 percent in 2017. In contrast, China’s share of world output grows from 15.6 percent in 2017 to 32.6 percent in 2100. [...] Left-hand column values are under the Business-as-Usual (BAU) scenario, and right-hand column values are under the Optimal carbon tax scenario. [...] India’s share of world output is 6.43 percent with UWI policy, but 5.38 percent without. [...] The red dotted line shows transfer payments for this almost uniformly welfare-improving policy, which, arguably, has the greatest chance of political support from both current and future generations. [...] Surprising, although maximal transfers under the UWIL policy are much smaller than under the UWI policy, the welfare gains guaranteed for all generations and regions are almost as large. As depicted in Fig.6, all generations in all regions gain at least 4.0 percent (as opposed to 4.3 percent in the full UWI case). "
145,GDP Share,CHI,Optimal,2100,World GDP,percent,32.71,NA,NA,NA,NA,NA,Table 7,,"Absent policy, climate change may, under high-damage scenarios, dramatically reduce GDP in most regions, with India, Brazil, and the South Asian Pacific suffering long-term catastrophic damages. [...] Table 7 Regional GDP as a share of world GDP in the 6x damage scenario. [...] In 2100, the US accounts for only 15.5 percent of global output compared with 25.0 percent in 2017. In contrast, China’s share of world output grows from 15.6 percent in 2017 to 32.6 percent in 2100. [...] Left-hand column values are under the Business-as-Usual (BAU) scenario, and right-hand column values are under the Optimal carbon tax scenario. [...] India’s share of world output is 6.43 percent with UWI policy, but 5.38 percent without. [...] The red dotted line shows transfer payments for this almost uniformly welfare-improving policy, which, arguably, has the greatest chance of political support from both current and future generations. [...] Surprising, although maximal transfers under the UWIL policy are much smaller than under the UWI policy, the welfare gains guaranteed for all generations and regions are almost as large. As depicted in Fig.6, all generations in all regions gain at least 4.0 percent (as opposed to 4.3 percent in the full UWI case). "
146,GDP Share,IND,BAU,2100,World GDP,percent,5.38,NA,NA,NA,NA,NA,Table 7,,"Absent policy, climate change may, under high-damage scenarios, dramatically reduce GDP in most regions, with India, Brazil, and the South Asian Pacific suffering long-term catastrophic damages. [...] Table 7 Regional GDP as a share of world GDP in the 6x damage scenario. [...] In 2100, the US accounts for only 15.5 percent of global output compared with 25.0 percent in 2017. In contrast, China’s share of world output grows from 15.6 percent in 2017 to 32.6 percent in 2100. [...] Left-hand column values are under the Business-as-Usual (BAU) scenario, and right-hand column values are under the Optimal carbon tax scenario. [...] India’s share of world output is 6.43 percent with UWI policy, but 5.38 percent without. [...] The red dotted line shows transfer payments for this almost uniformly welfare-improving policy, which, arguably, has the greatest chance of political support from both current and future generations. [...] Surprising, although maximal transfers under the UWIL policy are much smaller than under the UWI policy, the welfare gains guaranteed for all generations and regions are almost as large. As depicted in Fig.6, all generations in all regions gain at least 4.0 percent (as opposed to 4.3 percent in the full UWI case). "
147,GDP Share,IND,Optimal,2100,World GDP,percent,6.40,NA,NA,NA,NA,NA,Table 7,,"Absent policy, climate change may, under high-damage scenarios, dramatically reduce GDP in most regions, with India, Brazil, and the South Asian Pacific suffering long-term catastrophic damages. [...] Table 7 Regional GDP as a share of world GDP in the 6x damage scenario. [...] In 2100, the US accounts for only 15.5 percent of global output compared with 25.0 percent in 2017. In contrast, China’s share of world output grows from 15.6 percent in 2017 to 32.6 percent in 2100. [...] Left-hand column values are under the Business-as-Usual (BAU) scenario, and right-hand column values are under the Optimal carbon tax scenario. [...] India’s share of world output is 6.43 percent with UWI policy, but 5.38 percent without. [...] The red dotted line shows transfer payments for this almost uniformly welfare-improving policy, which, arguably, has the greatest chance of political support from both current and future generations. [...] Surprising, although maximal transfers under the UWIL policy are much smaller than under the UWI policy, the welfare gains guaranteed for all generations and regions are almost as large. As depicted in Fig.6, all generations in all regions gain at least 4.0 percent (as opposed to 4.3 percent in the full UWI case). "
148,GDP Share,RUS,BAU,2100,World GDP,percent,0.84,NA,NA,NA,NA,NA,Table 7,,"Absent policy, climate change may, under high-damage scenarios, dramatically reduce GDP in most regions, with India, Brazil, and the South Asian Pacific suffering long-term catastrophic damages. [...] Table 7 Regional GDP as a share of world GDP in the 6x damage scenario. [...] In 2100, the US accounts for only 15.5 percent of global output compared with 25.0 percent in 2017. In contrast, China’s share of world output grows from 15.6 percent in 2017 to 32.6 percent in 2100. [...] Left-hand column values are under the Business-as-Usual (BAU) scenario, and right-hand column values are under the Optimal carbon tax scenario. [...] India’s share of world output is 6.43 percent with UWI policy, but 5.38 percent without. [...] The red dotted line shows transfer payments for this almost uniformly welfare-improving policy, which, arguably, has the greatest chance of political support from both current and future generations. [...] Surprising, although maximal transfers under the UWIL policy are much smaller than under the UWI policy, the welfare gains guaranteed for all generations and regions are almost as large. As depicted in Fig.6, all generations in all regions gain at least 4.0 percent (as opposed to 4.3 percent in the full UWI case). "
149,GDP Share,RUS,Optimal,2100,World GDP,percent,0.72,NA,NA,NA,NA,NA,Table 7,,"Absent policy, climate change may, under high-damage scenarios, dramatically reduce GDP in most regions, with India, Brazil, and the South Asian Pacific suffering long-term catastrophic damages. [...] Table 7 Regional GDP as a share of world GDP in the 6x damage scenario. [...] In 2100, the US accounts for only 15.5 percent of global output compared with 25.0 percent in 2017. In contrast, China’s share of world output grows from 15.6 percent in 2017 to 32.6 percent in 2100. [...] Left-hand column values are under the Business-as-Usual (BAU) scenario, and right-hand column values are under the Optimal carbon tax scenario. [...] India’s share of world output is 6.43 percent with UWI policy, but 5.38 percent without. [...] The red dotted line shows transfer payments for this almost uniformly welfare-improving policy, which, arguably, has the greatest chance of political support from both current and future generations. [...] Surprising, although maximal transfers under the UWIL policy are much smaller than under the UWI policy, the welfare gains guaranteed for all generations and regions are almost as large. As depicted in Fig.6, all generations in all regions gain at least 4.0 percent (as opposed to 4.3 percent in the full UWI case). "
150,GDP Share,CND,BAU,2100,World GDP,percent,1.49,NA,NA,NA,NA,NA,Table 7,,"Absent policy, climate change may, under high-damage scenarios, dramatically reduce GDP in most regions, with India, Brazil, and the South Asian Pacific suffering long-term catastrophic damages. [...] Table 7 Regional GDP as a share of world GDP in the 6x damage scenario. [...] In 2100, the US accounts for only 15.5 percent of global output compared with 25.0 percent in 2017. In contrast, China’s share of world output grows from 15.6 percent in 2017 to 32.6 percent in 2100. [...] Left-hand column values are under the Business-as-Usual (BAU) scenario, and right-hand column values are under the Optimal carbon tax scenario. [...] India’s share of world output is 6.43 percent with UWI policy, but 5.38 percent without. [...] The red dotted line shows transfer payments for this almost uniformly welfare-improving policy, which, arguably, has the greatest chance of political support from both current and future generations. [...] Surprising, although maximal transfers under the UWIL policy are much smaller than under the UWI policy, the welfare gains guaranteed for all generations and regions are almost as large. As depicted in Fig.6, all generations in all regions gain at least 4.0 percent (as opposed to 4.3 percent in the full UWI case). "
151,GDP Share,CND,Optimal,2100,World GDP,percent,1.34,NA,NA,NA,NA,NA,Table 7,,"Absent policy, climate change may, under high-damage scenarios, dramatically reduce GDP in most regions, with India, Brazil, and the South Asian Pacific suffering long-term catastrophic damages. [...] Table 7 Regional GDP as a share of world GDP in the 6x damage scenario. [...] In 2100, the US accounts for only 15.5 percent of global output compared with 25.0 percent in 2017. In contrast, China’s share of world output grows from 15.6 percent in 2017 to 32.6 percent in 2100. [...] Left-hand column values are under the Business-as-Usual (BAU) scenario, and right-hand column values are under the Optimal carbon tax scenario. [...] India’s share of world output is 6.43 percent with UWI policy, but 5.38 percent without. [...] The red dotted line shows transfer payments for this almost uniformly welfare-improving policy, which, arguably, has the greatest chance of political support from both current and future generations. [...] Surprising, although maximal transfers under the UWIL policy are much smaller than under the UWI policy, the welfare gains guaranteed for all generations and regions are almost as large. As depicted in Fig.6, all generations in all regions gain at least 4.0 percent (as opposed to 4.3 percent in the full UWI case). "
