,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
190,GDP,Chile,UN path,2100,No CC,%,3.2,NA,NA,NA,NA,NA,17,Using statistically significant coefficients
191,GDP,Chile,UN path,2100,No CC,%,193.2,NA,NA,NA,NA,NA,17,Using statistically significant coefficients
192,Fishing GDP,Chile,Current,2017,No CC,%,-8.8,NA,NA,NA,NA,NA,17,Each additional Celsius degree of temperature using all model coefficients
193,Mining GDP,Chile,Current,2017,No CC,%,-1.9,NA,NA,NA,NA,NA,17,Each additional Celsius degree of temperature using all model coefficients
194,Home property GDP,Chile,Current,2017,No CC,%,-0.7,NA,NA,NA,NA,NA,17,Each additional Celsius degree of temperature using all model coefficients
195,Agriculture GDP,Chile,Current,2017,No CC,%,-3,NA,NA,NA,NA,NA,17,Each additional Celsius degree of temperature using statistically significant coefficients
196,Fishing GDP,Chile,Current,2017,No CC,%,-8.8,NA,NA,NA,NA,NA,17,Each additional Celsius degree of temperature using statistically significant coefficients
197,Manufacturing GDP,Chile,Current,2017,No CC,%,-2.2,NA,NA,NA,NA,NA,17,Each additional Celsius degree of temperature using statistically significant coefficients
198,Energy-Gas-Water GDP,Chile,Current,2017,No CC,%,-3.9,NA,NA,NA,NA,NA,17,Each additional Celsius degree of temperature using statistically significant coefficients
199,Construction GDP,Chile,Current,2017,No CC,%,-0.3,NA,NA,NA,NA,NA,17,Each additional Celsius degree of temperature using statistically significant coefficients
200,Commerce GDP,Chile,Current,2017,No CC,%,-0.7,NA,NA,NA,NA,NA,17,Each additional Celsius degree of temperature using statistically significant coefficients
201,GDP level,Chile,IPCC SSPs,2050,No CC,%,-14.8,NA,NA,NA,NA,NA,18,Worst-case forecast applying only negative and statistically significant coefficients
202,GDP level,Chile,IPCC SSPs,2050,No CC,%,-9,NA,NA,NA,NA,NA,18,Worst-case forecast applying only negative and statistically significant coefficients
203,GDP level,Chile,IPCC SSPs,2100,No CC,%,-29.6,NA,NA,NA,NA,NA,18,Worst-case forecast applying only negative and statistically significant coefficients
204,GDP level,Chile,IPCC SSPs,2100,No CC,%,-16.8,NA,NA,NA,NA,NA,18,Worst-case forecast applying only negative and statistically significant coefficients
205,GDP,Chile,US Coeffs,2050,No CC,%,-0.8,NA,NA,NA,NA,NA,18,Using US industry coefficients
206,GDP,Chile,US Coeffs,2100,No CC,%,0,NA,NA,NA,NA,NA,18,"Using US industry coefficients, GDP would increase substantially"
207,GDP,Chile,US Sig Coeffs,2050,No CC,%,-6.8,NA,NA,NA,NA,NA,18,Using only statistically significant US industry coefficients
208,GDP,Chile,US Sig Coeffs,2050,No CC,%,-12.9,NA,NA,NA,NA,NA,18,Using only statistically significant US industry coefficients
209,GDP,Chile,US Sig Coeffs,2100,No CC,%,-15.5,NA,NA,NA,NA,NA,18,Using only statistically significant US industry coefficients
210,GDP,Chile,US Sig Coeffs,2100,No CC,%,-42.3,NA,NA,NA,NA,NA,18,Using only statistically significant US industry coefficients
211,Growth rate,Chile,Model Coeffs,1985,No CC,%,0.1,NA,NA,NA,NA,NA,18,Positive impact on growth rate during period
212,Growth rate,Chile,Sig Coeffs,1985,No CC,%,-0.1,NA,NA,NA,NA,NA,18,Negative impact on growth rate during period
213,Growth rate,Chile,Neg Sig Coeffs,1985,No CC,%,-0.2,NA,NA,NA,NA,NA,18,Negative impact on growth rate during period
