,Outcome,Region,Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes,sourcematerial
44,Cereal Production Credit,Global,ID,2050,RF,NA,0,NA,NA,NA,NA,NA,Page 10,Cereal domestic production credit is modeled as a subsidy to the producers to increase production sufficiently to meet domestic demand. (Set to 0 as a placeholder as no quantitative results are provided),"We introduce systematic perturbations in two dimensions, one human (restrictions on agricultural trade) and the other physical (climate impacts on crop yields). We explore these independently and in combination to distinguish the consequences of individual perturbation and interactive effects in long-term projections. Page 10: ""...effects on prices from the import dependency constraint are much larger than from climate change."" The regional price of corn is higher for these four regions in CC than RF and in IC than ID... In the USA and Brazil, the increase in price due to climate change impacts on crop yields is comparable to the decrease in price due to the import dependency constraint, thus price in IC is similar to RF. In Western Africa and Middle East, with CIDR >0%, the effects on prices from the import dependency constraint are much larger than from climate change."" The cereal domestic production credit is modeled as a subsidy to the producers to increase production sufficiently to meet domestic demand. So the price received by producers includes both the “market” component of the price and a subsidy from the cereal domestic production credit. Under ID, the price received by producers in the net exporting regions, USA and Brazil, is slightly lower than RF. For the net cereal importers in RF, the total price paid to producers, including subsidy and market price, is higher than in RF; for the Middle East, the price received by producers is nearly twice as large in ID than in RF."""
45,Cereals Production,USA,ID,2050,RF,Mt,-11.8,NA,NA,NA,NA,NA,11,,"
"
46,Non-Cereals Production,USA,ID,2050,RF,Mt,-0.6,NA,NA,NA,NA,NA,11,,"
"
47,All Crops Production,USA,ID,2050,RF,Mt,-7.3,NA,NA,NA,NA,NA,11,,"
"
48,Cereals Consumption,USA,ID,2050,RF,Mt,8.9,NA,NA,NA,NA,NA,11,,"
"
49,Non-Cereals Consumption,USA,ID,2050,RF,Mt,-5.2,NA,NA,NA,NA,NA,11,,"
"
50,All Crops Consumption,USA,ID,2050,RF,Mt,2.8,NA,NA,NA,NA,NA,11,,"
"
51,Cereals Exports,USA,ID,2050,RF,Mt,-80.9,NA,NA,NA,NA,NA,11,,"
"
52,Non-Cereals Exports,USA,ID,2050,RF,Mt,11.9,NA,NA,NA,NA,NA,11,,"
"
53,All Crops Exports,USA,ID,2050,RF,Mt,-35.2,NA,NA,NA,NA,NA,11,,"
"
54,Cereals Imports,USA,ID,2050,RF,Mt,53.7,NA,NA,NA,NA,NA,11,,"
"
55,Non-Cereals Imports,USA,ID,2050,RF,Mt,-3.0,NA,NA,NA,NA,NA,11,,"
"
56,All Crops Imports,USA,ID,2050,RF,Mt,5.0,NA,NA,NA,NA,NA,11,,"
"
57,Cereals Net Trade,USA,ID,2050,RF,billion 2015$,-94.5,NA,NA,NA,NA,NA,11,,"
"
58,Non-Cereals Net Trade,USA,ID,2050,RF,billion 2015$,55.5,NA,NA,NA,NA,NA,11,,"
"
59,All Crops Net Trade,USA,ID,2050,RF,billion 2015$,-51.3,NA,NA,NA,NA,NA,11,,"
"
60,Cereals Prod Revenue,USA,ID,2050,RF,billion 2015$,-17.8,NA,NA,NA,NA,NA,11,,"
"
61,Non-Cereals Prod Revenue,USA,ID,2050,RF,billion 2015$,-1.1,NA,NA,NA,NA,NA,11,,"
"
62,All Crops Prod Revenue,USA,ID,2050,RF,billion 2015$,-8.4,NA,NA,NA,NA,NA,11,,"
"
63,Cereals Cal Consumption,USA,ID,2050,RF,Kcal/cap/day,2.5,NA,NA,NA,NA,NA,11,,"
"
64,Non-Cereals Cal Consump,USA,ID,2050,RF,Kcal/cap/day,-0.7,NA,NA,NA,NA,NA,11,,"
"
65,All Food Cal Consumption,USA,ID,2050,RF,Kcal/cap/day,0.2,NA,NA,NA,NA,NA,11,,"
"
66,Food Expenditure,USA,ID,2050,RF,share of GDP,-0.01,NA,NA,NA,NA,NA,11,Percentage point diff,"
"
67,Cereals Water Consump,USA,ID,2050,RF,km3,-14.5,NA,NA,NA,NA,NA,11,,"
"
68,Non-Cereals Water Cons,USA,ID,2050,RF,km3,-0.7,NA,NA,NA,NA,NA,11,,"
"
69,All Crops Water Consump,USA,ID,2050,RF,km3,-8.1,NA,NA,NA,NA,NA,11,,"
"
70,Corn Ethanol Prod,USA,ID,2050,RF,EJ,10.4,NA,NA,NA,NA,NA,11,,"
"
71,Corn Ethanol Consump,USA,ID,2050,RF,Mt,10.4,NA,NA,NA,NA,NA,11,,"
"
72,Cereals Production,USA,CC,2050,RF,Mt,-10.6,NA,NA,NA,NA,NA,11,,"
"
73,Non-Cereals Production,USA,CC,2050,RF,Mt,-1.5,NA,NA,NA,NA,NA,11,,"
"
74,All Crops Production,USA,CC,2050,RF,Mt,-7.0,NA,NA,NA,NA,NA,11,,"
"
75,Cereals Consumption,USA,CC,2050,RF,Mt,-9.0,NA,NA,NA,NA,NA,11,,"
"
76,Non-Cereals Consumption,USA,CC,2050,RF,Mt,4.9,NA,NA,NA,NA,NA,11,,"
"
77,All Crops Consumption,USA,CC,2050,RF,Mt,-3.0,NA,NA,NA,NA,NA,11,,"
"
78,Cereals Exports,USA,CC,2050,RF,Mt,-13.3,NA,NA,NA,NA,NA,11,,"
"
79,Non-Cereals Exports,USA,CC,2050,RF,Mt,-11.7,NA,NA,NA,NA,NA,11,,"
"
80,All Crops Exports,USA,CC,2050,RF,Mt,-12.5,NA,NA,NA,NA,NA,11,,"
"
81,Cereals Imports,USA,CC,2050,RF,Mt,15.6,NA,NA,NA,NA,NA,11,,"
"
82,Non-Cereals Imports,USA,CC,2050,RF,Mt,10.4,NA,NA,NA,NA,NA,11,,"
"
83,All Crops Imports,USA,CC,2050,RF,Mt,11.1,NA,NA,NA,NA,NA,11,,"
"
84,Cereals Net Trade,USA,CC,2050,RF,billion 2015$,-11.2,NA,NA,NA,NA,NA,11,,"
"
85,Non-Cereals Net Trade,USA,CC,2050,RF,billion 2015$,-71.8,NA,NA,NA,NA,NA,11,,"
"
86,All Crops Net Trade,USA,CC,2050,RF,billion 2015$,-28.7,NA,NA,NA,NA,NA,11,,"
"
87,Cereals Prod Revenue,USA,CC,2050,RF,billion 2015$,-3.4,NA,NA,NA,NA,NA,11,,"
"
88,Non-Cereals Prod Revenue,USA,CC,2050,RF,billion 2015$,3.9,NA,NA,NA,NA,NA,11,,"
"
89,All Crops Prod Revenue,USA,CC,2050,RF,billion 2015$,0.7,NA,NA,NA,NA,NA,11,,"
"
90,Cereals Cal Consumption,USA,CC,2050,RF,Kcal/cap/day,-0.4,NA,NA,NA,NA,NA,11,,"
"
91,Non-Cereals Cal Consump,USA,CC,2050,RF,Kcal/cap/day,-0.5,NA,NA,NA,NA,NA,11,,"
"
92,All Food Cal Consumption,USA,CC,2050,RF,Kcal/cap/day,-0.5,NA,NA,NA,NA,NA,11,,"
"
93,Food Expenditure,USA,CC,2050,RF,share of GDP,0.03,NA,NA,NA,NA,NA,11,Percentage point diff,"
"
94,Cereals Water Consump,USA,CC,2050,RF,km3,-11.1,NA,NA,NA,NA,NA,11,,"
"
95,Non-Cereals Water Cons,USA,CC,2050,RF,km3,11.7,NA,NA,NA,NA,NA,11,,"
"
96,All Crops Water Consump,USA,CC,2050,RF,km3,-0.5,NA,NA,NA,NA,NA,11,,"
"
97,Corn Ethanol Prod,USA,CC,2050,RF,EJ,-18.1,NA,NA,NA,NA,NA,11,,"
"
98,Corn Ethanol Consump,USA,CC,2050,RF,Mt,-18.1,NA,NA,NA,NA,NA,11,,"
"
99,Cereals Production,USA,IC,2050,RF,Mt,-20.4,NA,NA,NA,NA,NA,11,,"
"
100,Non-Cereals Production,USA,IC,2050,RF,Mt,-2.3,NA,NA,NA,NA,NA,11,,"
"
101,All Crops Production,USA,IC,2050,RF,Mt,-13.2,NA,NA,NA,NA,NA,11,,"
"
102,Cereals Consumption,USA,IC,2050,RF,Mt,-1.8,NA,NA,NA,NA,NA,11,,"
"
103,Non-Cereals Consumption,USA,IC,2050,RF,Mt,0.0,NA,NA,NA,NA,NA,11,,"
"
104,All Crops Consumption,USA,IC,2050,RF,Mt,-1.0,NA,NA,NA,NA,NA,11,,"
"
105,Cereals Exports,USA,IC,2050,RF,Mt,-80.8,NA,NA,NA,NA,NA,11,,"
"
106,Non-Cereals Exports,USA,IC,2050,RF,Mt,-1.5,NA,NA,NA,NA,NA,11,,"
"
107,All Crops Exports,USA,IC,2050,RF,Mt,-41.7,NA,NA,NA,NA,NA,11,,"
"
108,Cereals Imports,USA,IC,2050,RF,Mt,54.7,NA,NA,NA,NA,NA,11,,"
"
109,Non-Cereals Imports,USA,IC,2050,RF,Mt,7.6,NA,NA,NA,NA,NA,11,,"
"
110,All Crops Imports,USA,IC,2050,RF,Mt,14.2,NA,NA,NA,NA,NA,11,,"
"
111,Cereals Net Trade,USA,IC,2050,RF,billion 2015$,-94.6,NA,NA,NA,NA,NA,11,,"
"
112,Non-Cereals Net Trade,USA,IC,2050,RF,billion 2015$,-19.4,NA,NA,NA,NA,NA,11,,"
"
113,All Crops Net Trade,USA,IC,2050,RF,billion 2015$,-72.9,NA,NA,NA,NA,NA,11,,"
"
114,Cereals Prod Revenue,USA,IC,2050,RF,billion 2015$,-19.3,NA,NA,NA,NA,NA,11,,"
"
115,Non-Cereals Prod Revenue,USA,IC,2050,RF,billion 2015$,2.4,NA,NA,NA,NA,NA,11,,"
"
116,All Crops Prod Revenue,USA,IC,2050,RF,billion 2015$,-7.1,NA,NA,NA,NA,NA,11,,"
"
117,Cereals Cal Consumption,USA,IC,2050,RF,Kcal/cap/day,2.1,NA,NA,NA,NA,NA,11,,"
"
118,Non-Cereals Cal Consump,USA,IC,2050,RF,Kcal/cap/day,-1.2,NA,NA,NA,NA,NA,11,,"
"
119,All Food Cal Consumption,USA,IC,2050,RF,Kcal/cap/day,-0.3,NA,NA,NA,NA,NA,11,,"
"
120,Food Expenditure,USA,IC,2050,RF,share of GDP,0.02,NA,NA,NA,NA,NA,11,Percentage point diff,"
"
121,Cereals Water Consump,USA,IC,2050,RF,km3,-23.3,NA,NA,NA,NA,NA,11,,"
"
122,Non-Cereals Water Cons,USA,IC,2050,RF,km3,10.9,NA,NA,NA,NA,NA,11,,"
"
123,All Crops Water Consump,USA,IC,2050,RF,km3,-7.4,NA,NA,NA,NA,NA,11,,"
"
124,Corn Ethanol Prod,USA,IC,2050,RF,EJ,-10.0,NA,NA,NA,NA,NA,11,,"
"
125,Corn Ethanol Consump,USA,IC,2050,RF,Mt,-10.0,NA,NA,NA,NA,NA,11,,"
"
126,Crop export revenue,USA,ID,2050,RF,%,-50,NA,NA,NA,NA,NA,13,Net effect of import dependency on total crop export revenue.,
127,Trade revenue,Global,CC,2050,RF,%,-30,NA,NA,NA,NA,NA,13,,
128,Trade revenue,Global,IC,2050,RF,%,-75,NA,NA,NA,NA,NA,13,Combined effects of import dependency and climate change,
129,Cereal net import expenditures,Middle East,ID,2050,RF,%,-94,NA,NA,NA,NA,NA,13,,
130,Crop trade expenditures,Middle East,ID,2050,RF,%,-42,NA,NA,NA,NA,NA,13,,
131,Producer revenue from cereals,USA,ID,2050,RF,%,-18,NA,NA,NA,NA,NA,13,,
132,Irrigation water consumption,USA,ID,2050,RF,%,-8,NA,NA,NA,NA,NA,13,,
133,Irrigation water consumption,Middle East,ID,2050,RF,%,21,NA,NA,NA,NA,NA,13,,
134,Cereal Consumption,USA,CC,2050,RF,%,-0.05,NA,NA,NA,NA,NA,Page 14,Cereal consumption decreases in the USA.,"
""Page 14: consumption decreases for cereal crops and increases for non-cereal crops in both the USA and Brazil, although the magnitude of change is much smaller in the Middle East than USA.; Page 14: Additionally, in the Middle East, the changes in irrigation water consumption in CC is much smaller than in ID...; Page 14: in the USA, the increase in irrigation water for non-cereal crops in CC is much larger in magnitude than the decrease in ID...; Page 14: While CC has a similar percent change impact on corn ethanol production in the Middle East and USA, -14% and -18%, respectively, ID results in very different impacts, with a 96% decrease in Middle East and an 11% increase in USA.""
"
135,Cereal Consumption,Brazil,CC,2050,RF,%,-0.05,NA,NA,NA,NA,NA,Page 14,Cereal consumption decreases in Brazil.,"
""Page 14: consumption decreases for cereal crops and increases for non-cereal crops in both the USA and Brazil, although the magnitude of change is much smaller in the Middle East than USA.; Page 14: Additionally, in the Middle East, the changes in irrigation water consumption in CC is much smaller than in ID...; Page 14: in the USA, the increase in irrigation water for non-cereal crops in CC is much larger in magnitude than the decrease in ID...; Page 14: While CC has a similar percent change impact on corn ethanol production in the Middle East and USA, -14% and -18%, respectively, ID results in very different impacts, with a 96% decrease in Middle East and an 11% increase in USA.""
"
136,Cereal Consumption,Middle East,CC,2050,RF,%,-0.05,NA,NA,NA,NA,NA,Page 14,Cereal consumption decreases in the Middle East.,"
""Page 14: consumption decreases for cereal crops and increases for non-cereal crops in both the USA and Brazil, although the magnitude of change is much smaller in the Middle East than USA.; Page 14: Additionally, in the Middle East, the changes in irrigation water consumption in CC is much smaller than in ID...; Page 14: in the USA, the increase in irrigation water for non-cereal crops in CC is much larger in magnitude than the decrease in ID...; Page 14: While CC has a similar percent change impact on corn ethanol production in the Middle East and USA, -14% and -18%, respectively, ID results in very different impacts, with a 96% decrease in Middle East and an 11% increase in USA.""
"
137,Non-Cereal Consumption,USA,CC,2050,RF,%,0.05,NA,NA,NA,NA,NA,Page 14,Non-cereal consumption increases in the USA.,"
""Page 14: consumption decreases for cereal crops and increases for non-cereal crops in both the USA and Brazil, although the magnitude of change is much smaller in the Middle East than USA.; Page 14: Additionally, in the Middle East, the changes in irrigation water consumption in CC is much smaller than in ID...; Page 14: in the USA, the increase in irrigation water for non-cereal crops in CC is much larger in magnitude than the decrease in ID...; Page 14: While CC has a similar percent change impact on corn ethanol production in the Middle East and USA, -14% and -18%, respectively, ID results in very different impacts, with a 96% decrease in Middle East and an 11% increase in USA.""
"
138,Non-Cereal Consumption,Brazil,CC,2050,RF,%,0.05,NA,NA,NA,NA,NA,Page 14,Non-cereal consumption increases in Brazil.,"
""Page 14: consumption decreases for cereal crops and increases for non-cereal crops in both the USA and Brazil, although the magnitude of change is much smaller in the Middle East than USA.; Page 14: Additionally, in the Middle East, the changes in irrigation water consumption in CC is much smaller than in ID...; Page 14: in the USA, the increase in irrigation water for non-cereal crops in CC is much larger in magnitude than the decrease in ID...; Page 14: While CC has a similar percent change impact on corn ethanol production in the Middle East and USA, -14% and -18%, respectively, ID results in very different impacts, with a 96% decrease in Middle East and an 11% increase in USA.""
"
139,Non-Cereal Consumption,Middle East,CC,2050,RF,%,0.05,NA,NA,NA,NA,NA,Page 14,Non-cereal consumption increases in the Middle East.,"
""Page 14: consumption decreases for cereal crops and increases for non-cereal crops in both the USA and Brazil, although the magnitude of change is much smaller in the Middle East than USA.; Page 14: Additionally, in the Middle East, the changes in irrigation water consumption in CC is much smaller than in ID...; Page 14: in the USA, the increase in irrigation water for non-cereal crops in CC is much larger in magnitude than the decrease in ID...; Page 14: While CC has a similar percent change impact on corn ethanol production in the Middle East and USA, -14% and -18%, respectively, ID results in very different impacts, with a 96% decrease in Middle East and an 11% increase in USA.""
"
140,Irrigation Water Consumption,Middle East,CC,2050,ID,%,-0.03,NA,NA,NA,NA,NA,Page 14,The change in irrigation water consumption in CC is much smaller than in ID.,"
""Page 14: consumption decreases for cereal crops and increases for non-cereal crops in both the USA and Brazil, although the magnitude of change is much smaller in the Middle East than USA.; Page 14: Additionally, in the Middle East, the changes in irrigation water consumption in CC is much smaller than in ID...; Page 14: in the USA, the increase in irrigation water for non-cereal crops in CC is much larger in magnitude than the decrease in ID...; Page 14: While CC has a similar percent change impact on corn ethanol production in the Middle East and USA, -14% and -18%, respectively, ID results in very different impacts, with a 96% decrease in Middle East and an 11% increase in USA.""
"
141,Irrigation Water Consumption,USA,CC,2050,ID,%,0.03,NA,NA,NA,NA,NA,Page 14,The increase in irrigation water for non-cereal crops in CC is much larger in magnitude than the decrease in ID.,"
""Page 14: consumption decreases for cereal crops and increases for non-cereal crops in both the USA and Brazil, although the magnitude of change is much smaller in the Middle East than USA.; Page 14: Additionally, in the Middle East, the changes in irrigation water consumption in CC is much smaller than in ID...; Page 14: in the USA, the increase in irrigation water for non-cereal crops in CC is much larger in magnitude than the decrease in ID...; Page 14: While CC has a similar percent change impact on corn ethanol production in the Middle East and USA, -14% and -18%, respectively, ID results in very different impacts, with a 96% decrease in Middle East and an 11% increase in USA.""
"
142,Corn Ethanol Production,Middle East,CC,2050,RF,%,-14,NA,NA,NA,NA,NA,Page 14,,"
""Page 14: consumption decreases for cereal crops and increases for non-cereal crops in both the USA and Brazil, although the magnitude of change is much smaller in the Middle East than USA.; Page 14: Additionally, in the Middle East, the changes in irrigation water consumption in CC is much smaller than in ID...; Page 14: in the USA, the increase in irrigation water for non-cereal crops in CC is much larger in magnitude than the decrease in ID...; Page 14: While CC has a similar percent change impact on corn ethanol production in the Middle East and USA, -14% and -18%, respectively, ID results in very different impacts, with a 96% decrease in Middle East and an 11% increase in USA.""
"
143,Corn Ethanol Production,USA,CC,2050,RF,%,-18,NA,NA,NA,NA,NA,Page 14,,"
""Page 14: consumption decreases for cereal crops and increases for non-cereal crops in both the USA and Brazil, although the magnitude of change is much smaller in the Middle East than USA.; Page 14: Additionally, in the Middle East, the changes in irrigation water consumption in CC is much smaller than in ID...; Page 14: in the USA, the increase in irrigation water for non-cereal crops in CC is much larger in magnitude than the decrease in ID...; Page 14: While CC has a similar percent change impact on corn ethanol production in the Middle East and USA, -14% and -18%, respectively, ID results in very different impacts, with a 96% decrease in Middle East and an 11% increase in USA.""
"
144,Corn Ethanol Production,Middle East,ID,2050,RF,%,-96,NA,NA,NA,NA,NA,Page 14,,"
""Page 14: consumption decreases for cereal crops and increases for non-cereal crops in both the USA and Brazil, although the magnitude of change is much smaller in the Middle East than USA.; Page 14: Additionally, in the Middle East, the changes in irrigation water consumption in CC is much smaller than in ID...; Page 14: in the USA, the increase in irrigation water for non-cereal crops in CC is much larger in magnitude than the decrease in ID...; Page 14: While CC has a similar percent change impact on corn ethanol production in the Middle East and USA, -14% and -18%, respectively, ID results in very different impacts, with a 96% decrease in Middle East and an 11% increase in USA.""
"
145,Corn Ethanol Production,USA,ID,2050,RF,%,11,NA,NA,NA,NA,NA,Page 14,,"
""Page 14: consumption decreases for cereal crops and increases for non-cereal crops in both the USA and Brazil, although the magnitude of change is much smaller in the Middle East than USA.; Page 14: Additionally, in the Middle East, the changes in irrigation water consumption in CC is much smaller than in ID...; Page 14: in the USA, the increase in irrigation water for non-cereal crops in CC is much larger in magnitude than the decrease in ID...; Page 14: While CC has a similar percent change impact on corn ethanol production in the Middle East and USA, -14% and -18%, respectively, ID results in very different impacts, with a 96% decrease in Middle East and an 11% increase in USA.""
"
146,Irrigation Water Consumption,Middle East,ID,2050,RF,%,21,NA,NA,NA,NA,NA,15,ID = Import Dependency,"Reducing import dependence will reduce regions’ domestic agriculture system sensitivity to fluctuations in the international agricultural supply chains. However, such changes increase the countries’ susceptibility to domestic shocks, such as drought or floods. These constraints also have the potential to negatively impact measures of economic well-being, including trade and producer revenues as well as food expenditures. Changes in domestic production due to import dependency constraints will also impact the level of agricultural inputs, such as land and water, potentially accelerating the scarcity in regional resources. Climate change impacts on agricultural yields will also influence these measures. In some cases, climate change and import dependency constraints slightly amplify each other, as in total irrigation water consumption in the Middle East, which increases by 21% and 0.7% under ID and CC, respectively, but 22% under IC."
147,Irrigation Water Consumption,Middle East,CC,2050,RF,%,0.7,NA,NA,NA,NA,NA,15,CC = Climate Change,"Reducing import dependence will reduce regions’ domestic agriculture system sensitivity to fluctuations in the international agricultural supply chains. However, such changes increase the countries’ susceptibility to domestic shocks, such as drought or floods. These constraints also have the potential to negatively impact measures of economic well-being, including trade and producer revenues as well as food expenditures. Changes in domestic production due to import dependency constraints will also impact the level of agricultural inputs, such as land and water, potentially accelerating the scarcity in regional resources. Climate change impacts on agricultural yields will also influence these measures. In some cases, climate change and import dependency constraints slightly amplify each other, as in total irrigation water consumption in the Middle East, which increases by 21% and 0.7% under ID and CC, respectively, but 22% under IC."
148,Irrigation Water Consumption,Middle East,IC,2050,RF,%,22,NA,NA,NA,NA,NA,15,IC = Import Dependency under Climate Change,"Reducing import dependence will reduce regions’ domestic agriculture system sensitivity to fluctuations in the international agricultural supply chains. However, such changes increase the countries’ susceptibility to domestic shocks, such as drought or floods. These constraints also have the potential to negatively impact measures of economic well-being, including trade and producer revenues as well as food expenditures. Changes in domestic production due to import dependency constraints will also impact the level of agricultural inputs, such as land and water, potentially accelerating the scarcity in regional resources. Climate change impacts on agricultural yields will also influence these measures. In some cases, climate change and import dependency constraints slightly amplify each other, as in total irrigation water consumption in the Middle East, which increases by 21% and 0.7% under ID and CC, respectively, but 22% under IC."
