,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
171,GDP growth,United States,B1 (low emissions),2085,No CC,percentage change,0,NA,NA,NA,NA,NA,337,"Long-term projection; business as usual scenario - no adaptation or mitigation; average of 2070-2099; no specific estimate given, showing zero effect placeholder"
172,GDP growth rate,United States,B1,2085,No CC,percentage points,-0.3,NA,NA,-0.2,NA,-0.4,338,Range reflects different GCMs; 2085 is the midpoint of 2070-2099.
173,GDP growth rate,United States,A2,2085,No CC,percentage points,-1.2,NA,NA,NA,NA,NA,338,Maximum projected reduction; 2085 is the midpoint of 2070-2099.
174,GSP Growth,United States,Business as usual,2012,No CC,coefficient,0.001,0.042,NA,NA,NA,NA,28,Winter temperature; Nondeseasonalized gridded temp.
175,GSP Growth,United States,Business as usual,2012,No CC,coefficient,-0.005,0.057,NA,NA,NA,NA,28,Spring temperature; Nondeseasonalized gridded temp.
176,GSP Growth,United States,Business as usual,2012,No CC,coefficient,-0.167,0.064,NA,NA,NA,NA,28,Summer temperature; Nondeseasonalized gridded temp.; significant at the 1% level
177,GSP Growth,United States,Business as usual,2012,No CC,coefficient,0.100,0.047,NA,NA,NA,NA,28,Fall temperature; Nondeseasonalized gridded temp.; significant at the 5% level
178,GSP Growth,United States,Business as usual,2012,No CC,coefficient,0.011,0.046,NA,NA,NA,NA,28,Spatial correlation; Summer Temperature
179,GSP Growth,United States,Business as usual,2012,No CC,coefficient,-0.020,0.061,NA,NA,NA,NA,28,Spatial correlation; Summer Temperature
180,GSP Growth,United States,Business as usual,2012,No CC,coefficient,-0.109,0.066,NA,NA,NA,NA,28,Spatial correlation; Summer Temperature; significant at the 10% level
181,GSP Growth,United States,Business as usual,2012,No CC,coefficient,0.024,0.058,NA,NA,NA,NA,28,Spatial correlation; Fall Temperature
182,GSP Growth,United States,Business as usual,2012,No CC,coefficient,0.003,0.047,NA,NA,NA,NA,28,Controlling for precipitation; Summer Temperature
183,GSP Growth,United States,Business as usual,2012,No CC,coefficient,0.008,0.069,NA,NA,NA,NA,28,Controlling for precipitation; Summer Temperature
184,GSP Growth,United States,Business as usual,2012,No CC,coefficient,-0.169,0.077,NA,NA,NA,NA,28,Controlling for precipitation; Summer Temperature; significant at the 5% level
185,GSP Growth,United States,Business as usual,2012,No CC,coefficient,0.093,0.056,NA,NA,NA,NA,28,Controlling for precipitation; Fall Temperature; significant at the 10% level
186,GSP Growth,United States,Business as usual,2012,No CC,coefficient,-0.009,0.050,NA,NA,NA,NA,28,Controlling for temp. vol.; Summer Temperature
187,GSP Growth,United States,Business as usual,2012,No CC,coefficient,-0.013,0.062,NA,NA,NA,NA,28,Controlling for temp. vol.; Summer Temperature
188,GSP Growth,United States,Business as usual,2012,No CC,coefficient,-0.138,0.071,NA,NA,NA,NA,28,Controlling for temp. vol.; Summer Temperature; significant at the 10% level
189,GSP Growth,United States,Business as usual,2012,No CC,coefficient,0.106,0.055,NA,NA,NA,NA,28,Controlling for temp. vol.; Fall Temperature; significant at the 10% level
190,GSP Growth,United States,Business as usual,2012,No CC,coefficient,0.023,0.052,NA,NA,NA,NA,28,Excluding AR(1); Summer Temperature
191,GSP Growth,United States,Business as usual,2012,No CC,coefficient,0.014,0.073,NA,NA,NA,NA,28,Excluding AR(1); Summer Temperature
192,GSP Growth,United States,Business as usual,2012,No CC,coefficient,-0.156,0.080,NA,NA,NA,NA,28,Excluding AR(1); Summer Temperature; significant at the 10% level
193,GSP Growth,United States,Business as usual,2012,No CC,coefficient,0.086,0.059,NA,NA,NA,NA,28,Excluding AR(1); Fall Temperature
194,GSP Growth,United States,Business as usual,2012,No CC,coefficient,-0.001,0.048,NA,NA,NA,NA,28,Excluding Alaska and Hawaii; Summer Temperature
195,GSP Growth,United States,Business as usual,2012,No CC,coefficient,-0.000,0.065,NA,NA,NA,NA,28,Excluding Alaska and Hawaii; Summer Temperature
196,GSP Growth,United States,Business as usual,2012,No CC,coefficient,-0.153,0.071,NA,NA,NA,NA,28,Excluding Alaska and Hawaii; Summer Temperature; significant at the 5% level
197,GSP Growth,United States,Business as usual,2012,No CC,coefficient,0.118,0.056,NA,NA,NA,NA,28,Excluding Alaska and Hawaii; Fall Temperature; significant at the 5% level
198,GDP growth,United States,Business as usual,2100,No CC,SD per SD temperature,-0.2,NA,NA,NA,NA,NA,29,"A one standard deviation increase in summer temperature results in a change in the growth of GDP between -0.2 and +0.2 standard deviations, depending on the specific industry. Result is negative."
199,GDP growth,United States,Business as usual,2100,No CC,SD per SD temperature,0.2,NA,NA,NA,NA,NA,29,"A one standard deviation increase in summer temperature results in a change in the growth of GDP between -0.2 and +0.2 standard deviations, depending on the specific industry. Result is positive."
200,GSP Growth,United States,Business as usual,2100,No CC,Percent reduction,-0.33,NA,NA,NA,NA,NA,30,Projected potential depression of U.S. economic growth by up to a third due to rising temperatures under a business-as-usual scenario.
201,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.492,0.120,NA,NA,NA,NA,34,"Alabama, significant at 1% level"
202,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.270,0.133,NA,NA,NA,NA,34,"Alaska, significant at 5% level"
203,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.623,0.108,NA,NA,NA,NA,34,"Arizona, significant at 1% level"
204,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.444,0.125,NA,NA,NA,NA,34,"Arkansas, significant at 1% level"
205,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.658,0.101,NA,NA,NA,NA,34,"California, significant at 1% level"
206,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.668,0.102,NA,NA,NA,NA,34,"Colorado, significant at 1% level"
207,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.612,0.109,NA,NA,NA,NA,34,"Connecticut, significant at 1% level"
208,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.181,0.133,NA,NA,NA,NA,34,"Delaware, not significant"
209,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.413,0.127,NA,NA,NA,NA,34,"District of Columbia, significant at 1% level"
210,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.755,0.087,NA,NA,NA,NA,34,"Florida, significant at 1% level"
211,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.614,0.106,NA,NA,NA,NA,34,"Georgia, significant at 1% level"
212,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.663,0.100,NA,NA,NA,NA,34,"Hawaii, significant at 1% level"
213,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.415,0.125,NA,NA,NA,NA,34,"Idaho, significant at 1% level"
214,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.367,0.126,NA,NA,NA,NA,34,"Illinois, significant at 1% level"
215,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.139,0.134,NA,NA,NA,NA,34,"Indiana, not significant"
216,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.141,0.136,NA,NA,NA,NA,34,"Iowa, not significant"
217,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.405,0.123,NA,NA,NA,NA,34,"Kansas, significant at 1% level"
218,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.334,0.129,NA,NA,NA,NA,34,"Kentucky, significant at 1% level"
219,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.474,0.122,NA,NA,NA,NA,34,"Louisiana, significant at 1% level"
220,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.439,0.122,NA,NA,NA,NA,34,"Maine, significant at 1% level"
221,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.604,0.105,NA,NA,NA,NA,34,"Maryland, significant at 1% level"
222,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.671,0.099,NA,NA,NA,NA,34,"Massachusetts, significant at 1% level"
223,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.197,0.135,NA,NA,NA,NA,34,"Michigan, not significant"
224,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.312,0.128,NA,NA,NA,NA,34,"Minnesota, significant at 5% level"
225,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.399,0.123,NA,NA,NA,NA,34,"Mississippi, significant at 1% level"
226,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.345,0.127,NA,NA,NA,NA,34,"Missouri, significant at 1% level"
227,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.286,0.130,NA,NA,NA,NA,34,"Montana, significant at 5% level"
228,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,-0.019,0.135,NA,NA,NA,NA,34,"Nebraska, not significant"
229,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.673,0.099,NA,NA,NA,NA,34,"Nevada, significant at 1% level"
230,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.420,0.124,NA,NA,NA,NA,34,"New Hampshire, significant at 1% level"
231,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.632,0.104,NA,NA,NA,NA,34,"New Jersey, significant at 1% level"
232,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.523,0.117,NA,NA,NA,NA,34,"New Mexico, significant at 1% level"
233,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.498,0.117,NA,NA,NA,NA,34,"New York, significant at 1% level"
234,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.398,0.124,NA,NA,NA,NA,34,"North Carolina, significant at 1% level"
235,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.017,0.139,NA,NA,NA,NA,34,"North Dakota, not significant"
236,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.319,0.130,NA,NA,NA,NA,34,"Ohio, significant at 5% level"
237,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.543,0.116,NA,NA,NA,NA,34,"Oklahoma, significant at 1% level"
238,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.208,0.131,NA,NA,NA,NA,34,"Oregon, not significant"
239,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.425,0.121,NA,NA,NA,NA,34,"Pennsylvania, significant at 1% level"
240,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.523,0.114,NA,NA,NA,NA,34,"Rhode Island, significant at 1% level"
241,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.520,0.113,NA,NA,NA,NA,34,"South Carolina, significant at 1% level"
242,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,-0.128,0.136,NA,NA,NA,NA,34,"South Dakota, not significant"
243,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.413,0.121,NA,NA,NA,NA,34,"Tennessee, significant at 1% level"
244,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.542,0.114,NA,NA,NA,NA,34,"Texas, significant at 1% level"
245,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.640,0.106,NA,NA,NA,NA,34,"Utah, significant at 1% level"
246,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.212,0.133,NA,NA,NA,NA,34,"Vermont, not significant"
247,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.621,0.105,NA,NA,NA,NA,34,"Virginia, significant at 1% level"
248,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.518,0.115,NA,NA,NA,NA,34,"Washington, significant at 1% level"
249,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.425,0.125,NA,NA,NA,NA,34,"West Virginia, significant at 1% level"
250,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.454,0.120,NA,NA,NA,NA,34,"Wisconsin, significant at 1% level"
251,GDP growth rate (AC(1)),United States,Historical,2012,No CC,,0.462,0.123,NA,NA,NA,NA,34,"Wyoming, significant at 1% level"
252,Temperature correlation,United States,Historical,2012,No CC,,0.208,NA,5%,NA,95%,NA,34,"Winter/Spring, median"
253,Temperature correlation,United States,Historical,2012,No CC,,0.144,NA,5%,NA,95%,NA,34,"Winter/Summer, median"
254,Temperature correlation,United States,Historical,2012,No CC,,0.044,NA,5%,NA,95%,NA,34,"Winter/Fall, median"
255,Temperature correlation,United States,Historical,2012,No CC,,0.293,NA,5%,NA,95%,NA,34,"Spring/Summer, median"
256,Temperature correlation,United States,Historical,2012,No CC,,0.185,NA,5%,NA,95%,NA,34,"Spring/Fall, median"
257,Temperature correlation,United States,Historical,2012,No CC,,0.133,NA,5%,NA,95%,NA,34,"Summer/Fall, median"
258,GSP,United States,Historical,2012,No CC,,0.001,0.042,NA,NA,NA,NA,34,"Panel analysis, winter temperature. First clustered by year and second clustered by state"
259,GSP,United States,Historical,2012,No CC,,-0.005,0.057,NA,NA,NA,NA,34,"Panel analysis, spring temperature. First clustered by year and second clustered by state"
260,GSP,United States,Historical,2012,No CC,,-0.167,0.064,NA,NA,NA,NA,34,"Panel analysis, summer temperature. First clustered by year and second clustered by state, significant at 1% level"
261,GSP,United States,Historical,2012,No CC,,0.100,0.047,NA,NA,NA,NA,34,"Panel analysis, fall temperature. First clustered by year and second clustered by state, significant at 5% level"
262,GSP,United States,Historical,2012,No CC,,0.001,0.023,NA,NA,NA,NA,34,"Panel analysis, winter temperature. First clustered by year and second clustered by state"
263,GSP,United States,Historical,2012,No CC,,-0.005,0.028,NA,NA,NA,NA,34,"Panel analysis, spring temperature. First clustered by year and second clustered by state"
264,GSP,United States,Historical,2012,No CC,,-0.167,0.047,NA,NA,NA,NA,34,"Panel analysis, summer temperature. First clustered by year and second clustered by state, significant at 1% level"
265,GSP,United States,Historical,2012,No CC,,0.100,0.035,NA,NA,NA,NA,34,"Panel analysis, fall temperature. First clustered by year and second clustered by state, significant at 1% level"
266,Retail GDP share,United States,Pre-1997,1997,Pre-1997,%,-0.084,0.060,NA,NA,NA,NA,Page 36,Pre-1997 Retail GDP share change as reported.
267,Retail GDP share,United States,Post-1997,1997,Post-1997,%,-0.285,0.093,NA,NA,NA,NA,Page 36,Post-1997 Retail GDP share change as reported.
268,Wholesale GDP share,United States,Pre-1997,1997,Pre-1997,%,-0.176,0.103,NA,NA,NA,NA,Page 36,Pre-1997 Wholesale GDP share change as reported.
269,Wholesale GDP share,United States,Post-1997,1997,Post-1997,%,-0.267,0.151,NA,NA,NA,NA,Page 36,Post-1997 Wholesale GDP share change as reported.
270,Comm/Info GDP share,United States,Pre-1997,1997,Pre-1997,%,-0.224,0.091,NA,NA,NA,NA,Page 36,Pre-1997 Communication/Information GDP share change as reported.
271,Comm/Info GDP share,United States,Post-1997,1997,Post-1997,%,-0.262,0.109,NA,NA,NA,NA,Page 36,Post-1997 Communication/Information GDP share change as reported.
272,Construction GDP share,United States,Pre-1997,1997,Pre-1997,%,-0.186,0.205,NA,NA,NA,NA,Page 36,Pre-1997 Construction GDP share change as reported.
273,Construction GDP share,United States,Post-1997,1997,Post-1997,%,-0.415,0.154,NA,NA,NA,NA,Page 36,Post-1997 Construction GDP share change as reported.
274,Transportation GDP share,United States,Pre-1997,1997,Pre-1997,%,0.091,0.109,NA,NA,NA,NA,Page 36,Pre-1997 Transportation GDP share change as reported.
275,Transportation GDP share,United States,Post-1997,1997,Post-1997,%,0.188,0.167,NA,NA,NA,NA,Page 36,Post-1997 Transportation GDP share change as reported.
276,Utilities GDP share,United States,Pre-1997,1997,Pre-1997,%,0.205,0.187,NA,NA,NA,NA,Page 36,Pre-1997 Utilities GDP share change as reported.
277,Utilities GDP share,United States,Post-1997,1997,Post-1997,%,0.645,0.197,NA,NA,NA,NA,Page 36,Post-1997 Utilities GDP share change as reported.
278,Mining GDP share,United States,Pre-1997,1997,Pre-1997,%,-0.521,0.508,NA,NA,NA,NA,Page 36,Pre-1997 Mining GDP share change as reported.
279,Mining GDP share,United States,Post-1997,1997,Post-1997,%,0.662,0.413,NA,NA,NA,NA,Page 36,Post-1997 Mining GDP share change as reported.
280,Ag/For/Fish GDP share,United States,Pre-1997,1997,Pre-1997,%,-2.634,0.940,NA,NA,NA,NA,Page 36,"Pre-1997 Agriculture, forestry, and fishing GDP share change as reported."
281,Ag/For/Fish GDP share,United States,Post-1997,1997,Post-1997,%,-2.022,0.445,NA,NA,NA,NA,Page 36,"Post-1997 Agriculture, forestry, and fishing GDP share change as reported."
282,GDP,United States,Business as usual,1997,No CC,% Change,-0.164,0.104,NA,NA,NA,NA,Page 40,Result is reported for pre-1997 period with population-weighted temperature data.
283,GDP,United States,Business as usual,1997,No CC,% Change,-0.187,0.205,NA,NA,NA,NA,Page 40,Result is reported for post-1997 period with population-weighted temperature data.
284,Services,United States,Business as usual,1997,No CC,% Change,0.016,0.072,NA,NA,NA,NA,Page 40,Effect not significant.
285,Services,United States,Business as usual,1997,No CC,% Change,-0.122,0.087,NA,NA,NA,NA,Page 40,Effect marginally significant.
286,Finance/Insurance/Real Estate,United States,Business as usual,1997,No CC,% Change,-0.249,0.221,NA,NA,NA,NA,Page 40,Effect not significant.
287,Finance/Insurance/Real Estate,United States,Business as usual,1997,No CC,% Change,-0.418,0.373,NA,NA,NA,NA,Page 40,Effect significant.
288,Manufacturing,United States,Business as usual,1997,No CC,% Change,-0.019,0.217,NA,NA,NA,NA,Page 40,Effect not significant.
289,Manufacturing,United States,Business as usual,1997,No CC,% Change,0.333,0.606,NA,NA,NA,NA,Page 40,Effect not significant.
290,Government,United States,Business as usual,1997,No CC,% Change,-0.038,0.051,NA,NA,NA,NA,Page 40,Effect not significant.
291,Government,United States,Business as usual,1997,No CC,% Change,0.047,0.081,NA,NA,NA,NA,Page 40,Effect not significant.
292,Retail,United States,Business as usual,1997,No CC,% Change,-0.041,0.071,NA,NA,NA,NA,Page 40,Effect not significant.
293,Retail,United States,Business as usual,1997,No CC,% Change,-0.181,0.185,NA,NA,NA,NA,Page 40,Effect marginally significant.
294,Wholesale,United States,Business as usual,1997,No CC,% Change,-0.090,0.105,NA,NA,NA,NA,Page 40,Effect not significant.
295,Wholesale,United States,Business as usual,1997,No CC,% Change,-0.217,0.175,NA,NA,NA,NA,Page 40,Effect not significant.
296,Communication/Information,United States,Business as usual,1997,No CC,% Change,-0.182,0.102,NA,NA,NA,NA,Page 40,Effect significant.
297,Communication/Information,United States,Business as usual,1997,No CC,% Change,-0.269,0.269,NA,NA,NA,NA,Page 40,Effect not significant.
298,Construction,United States,Business as usual,1997,No CC,% Change,-0.159,0.234,NA,NA,NA,NA,Page 40,Effect not significant.
299,Construction,United States,Business as usual,1997,No CC,% Change,-0.390,0.424,NA,NA,NA,NA,Page 40,Effect marginally significant.
300,Transportation,United States,Business as usual,1997,No CC,% Change,0.168,0.131,NA,NA,NA,NA,Page 40,Effect not significant.
301,Transportation,United States,Business as usual,1997,No CC,% Change,0.249,0.195,NA,NA,NA,NA,Page 40,Effect significant.
302,Utilities,United States,Business as usual,1997,No CC,% Change,0.357,0.229,NA,NA,NA,NA,Page 40,Effect marginally significant.
303,Utilities,United States,Business as usual,1997,No CC,% Change,0.600,0.366,NA,NA,NA,NA,Page 40,Effect significant.
304,Mining,United States,Business as usual,1997,No CC,% Change,0.048,0.543,NA,NA,NA,NA,Page 40,Effect not significant.
305,Mining,United States,Business as usual,1997,No CC,% Change,0.596,1.400,NA,NA,NA,NA,Page 40,Effect not significant.
306,Agriculture/Forestry/Fishing,United States,Business as usual,1997,No CC,% Change,-2.500,0.941,NA,NA,NA,NA,Page 40,Effect significant.
307,Agriculture/Forestry/Fishing,United States,Business as usual,1997,No CC,% Change,-2.118,0.981,NA,NA,NA,NA,Page 40,Effect significant.
308,Output Growth,United States,Business as usual,2012,No CC,%,-0.083,0.145,NA,NA,NA,NA,41,Professional and business services
309,Output Growth,United States,Business as usual,2012,No CC,%,-0.083,0.085,NA,NA,NA,NA,41,"Professional and business services, population-weighted temperature data"
310,Output Growth,United States,Business as usual,2012,No CC,%,-0.011,0.045,NA,NA,NA,NA,41,"Educational services, health care, social assistance"
311,Output Growth,United States,Business as usual,2012,No CC,%,-0.011,0.064,NA,NA,NA,NA,41,"Educational services, health care, social assistance, population-weighted temperature data"
312,Output Growth,United States,Business as usual,2012,No CC,%,-0.136,0.122,NA,NA,NA,NA,41,"Other services, except government"
313,Output Growth,United States,Business as usual,2012,No CC,%,-0.136,0.092,NA,NA,NA,NA,41,"Other services, except government, population-weighted temperature data"
314,Output Growth,United States,Business as usual,2012,No CC,%,-0.284,0.146,NA,NA,NA,NA,41,Food services and drinking places
315,Output Growth,United States,Business as usual,2012,No CC,%,-0.284,0.162,NA,NA,NA,NA,41,"Food services and drinking places, population-weighted temperature data"
316,Output Growth,United States,Business as usual,2012,No CC,%,0.354,0.268,NA,NA,NA,NA,41,"Arts, entertainment, and recreation"
317,Output Growth,United States,Business as usual,2012,No CC,%,0.354,0.168,NA,NA,NA,NA,41,"Arts, entertainment, and recreation, population-weighted temperature data"
318,Output Growth,United States,Business as usual,2012,No CC,%,0.091,0.246,NA,NA,NA,NA,41,Accommodation
319,Output Growth,United States,Business as usual,2012,No CC,%,0.091,0.330,NA,NA,NA,NA,41,"Accommodation, population-weighted temperature data"
320,Output Growth,United States,Business as usual,2012,No CC,%,-0.407,0.387,NA,NA,NA,NA,41,Real estate
321,Output Growth,United States,Business as usual,2012,No CC,%,-0.407,0.113,NA,NA,NA,NA,41,"Real estate, population-weighted temperature data"
322,Output Growth,United States,Business as usual,2012,No CC,%,-0.184,0.415,NA,NA,NA,NA,41,"Federal Reserve banks, credit intermediation, and related services"
323,Output Growth,United States,Business as usual,2012,No CC,%,-0.184,0.280,NA,NA,NA,NA,41,"Federal Reserve banks, credit intermediation, and related services, population-weighted temperature data"
324,Output Growth,United States,Business as usual,2012,No CC,%,-1.419,0.612,NA,NA,NA,NA,41,Insurance carriers and related activities
325,Output Growth,United States,Business as usual,2012,No CC,%,-1.419,0.539,NA,NA,NA,NA,41,"Insurance carriers and related activities, population-weighted temperature data"
326,Output Growth,United States,Business as usual,2012,No CC,%,-0.207,0.512,NA,NA,NA,NA,41,"Securities, commodity contracts, and investments"
327,Output Growth,United States,Business as usual,2012,No CC,%,-0.207,0.297,NA,NA,NA,NA,41,"Securities, commodity contracts, and investments, population-weighted temperature data"
328,Output Growth,United States,Business as usual,2012,No CC,%,0.008,0.272,NA,NA,NA,NA,41,"Rental and leasing services, lessors of intangible assets"
329,Output Growth,United States,Business as usual,2012,No CC,%,0.008,0.271,NA,NA,NA,NA,41,"Rental and leasing services, lessors of intangible assets, population-weighted temperature data"
330,Output Growth,United States,Business as usual,2012,No CC,%,1.243,1.201,NA,NA,NA,NA,41,"Funds, trusts, and other ﬁnancial vehicles"
331,Output Growth,United States,Business as usual,2012,No CC,%,1.243,0.897,NA,NA,NA,NA,41,"Funds, trusts, and other ﬁnancial vehicles, population-weighted temperature data"
332,GDP Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.269,0.183,NA,NA,NA,NA,44,Impact of contemporary temperature on GSP growth.
333,GDP Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.269,0.069,NA,NA,NA,NA,44,"Impact of contemporary temperature on GSP growth, standard errors clustered by state."
334,GDP Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.223,0.151,NA,NA,NA,NA,44,Impact of one-year lagged temperature on GSP growth.
335,GDP Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.223,0.090,NA,NA,NA,NA,44,"Impact of one-year lagged temperature on GSP growth, standard errors clustered by state."
336,GDP Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.492,0.212,NA,NA,NA,NA,44,Sum of contemporary and one-year lagged temperature impact on GSP growth.
337,GDP Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.492,0.121,NA,NA,NA,NA,44,"Sum of contemporary and one-year lagged temperature impact on GSP growth, standard errors clustered by state."
338,Services Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.230,0.068,NA,NA,NA,NA,44,Impact of contemporary temperature on Services output.
339,Services Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.230,0.080,NA,NA,NA,NA,44,"Impact of contemporary temperature on Services output, standard errors clustered by state."
340,Services Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.242,0.132,NA,NA,NA,NA,44,Impact of one-year lagged temperature on Services output.
341,Services Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.242,0.127,NA,NA,NA,NA,44,"Impact of one-year lagged temperature on Services output, standard errors clustered by state."
342,Services Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.472,0.162,NA,NA,NA,NA,44,Sum of contemporary and one-year lagged temperature impact on Services output.
343,Services Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.472,0.176,NA,NA,NA,NA,44,"Sum of contemporary and one-year lagged temperature impact on Services output, standard errors clustered by state."
344,FIRE Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.454,0.385,NA,NA,NA,NA,44,"Impact of contemporary temperature on Finance, Insurance, Real Estate output."
345,FIRE Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.454,0.155,NA,NA,NA,NA,44,"Impact of contemporary temperature on Finance, Insurance, Real Estate output, standard errors clustered by state."
346,FIRE Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.184,0.278,NA,NA,NA,NA,44,"Impact of one-year lagged temperature on Finance, Insurance, Real Estate output."
347,FIRE Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.184,0.128,NA,NA,NA,NA,44,"Impact of one-year lagged temperature on Finance, Insurance, Real Estate output, standard errors clustered by state."
348,FIRE Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.638,0.561,NA,NA,NA,NA,44,"Sum of contemporary and one-year lagged temperature impact on Finance, Insurance, Real Estate output."
349,FIRE Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.638,0.205,NA,NA,NA,NA,44,"Sum of contemporary and one-year lagged temperature impact on Finance, Insurance, Real Estate output, standard errors clustered by state."
350,Mfg Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.576,0.622,NA,NA,NA,NA,44,Impact of contemporary temperature on Manufacturing output.
351,Mfg Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.576,0.410,NA,NA,NA,NA,44,"Impact of contemporary temperature on Manufacturing output, standard errors clustered by state."
352,Mfg Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.562,0.515,NA,NA,NA,NA,44,Impact of one-year lagged temperature on Manufacturing output.
353,Mfg Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.562,0.416,NA,NA,NA,NA,44,"Impact of one-year lagged temperature on Manufacturing output, standard errors clustered by state."
354,Mfg Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.562,0.821,NA,NA,NA,NA,44,Sum of contemporary and one-year lagged temperature impact on Manufacturing output.
355,Mfg Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.562,0.492,NA,NA,NA,NA,44,"Sum of contemporary and one-year lagged temperature impact on Manufacturing output, standard errors clustered by state."
356,Govt Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.071,0.159,NA,NA,NA,NA,44,Impact of contemporary temperature on Government output.
357,Govt Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.071,0.085,NA,NA,NA,NA,44,"Impact of contemporary temperature on Government output, standard errors clustered by state."
358,Govt Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.267,0.148,NA,NA,NA,NA,44,Impact of one-year lagged temperature on Government output.
359,Govt Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.267,0.141,NA,NA,NA,NA,44,"Impact of one-year lagged temperature on Government output, standard errors clustered by state."
360,Govt Growth,United States,Business as usual,2019,No CC,Standard deviations,-0.338,0.238,NA,NA,NA,NA,44,Sum of contemporary and one-year lagged temperature impact on Government output.
