,Outcome,Region,Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
212,GDP Share,JSHK,"Optimal, 6x damage",2150,World GDP,%,13.49,NA,NA,NA,NA,NA,24,
213,GDP Share,CHI,"BAU, 6x damage",2017,World GDP,%,15.59,NA,NA,NA,NA,NA,24,
214,GDP Share,CHI,"Optimal, 6x damage",2017,World GDP,%,14.97,NA,NA,NA,NA,NA,24,
215,GDP Share,CHI,"BAU, 6x damage",2050,World GDP,%,20.56,NA,NA,NA,NA,NA,24,
216,GDP Share,CHI,"Optimal, 6x damage",2050,World GDP,%,19.98,NA,NA,NA,NA,NA,24,
217,GDP Share,CHI,"BAU, 6x damage",2100,World GDP,%,32.61,NA,NA,NA,NA,NA,24,
218,GDP Share,CHI,"Optimal, 6x damage",2100,World GDP,%,32.71,NA,NA,NA,NA,NA,24,
219,GDP Share,CHI,"BAU, 6x damage",2150,World GDP,%,35.54,NA,NA,NA,NA,NA,24,
220,GDP Share,CHI,"Optimal, 6x damage",2150,World GDP,%,35.48,NA,NA,NA,NA,NA,24,
221,GDP Share,IND,"BAU, 6x damage",2017,World GDP,%,2.59,NA,NA,NA,NA,NA,24,
222,GDP Share,IND,"Optimal, 6x damage",2017,World GDP,%,2.50,NA,NA,NA,NA,NA,24,
223,GDP Share,IND,"BAU, 6x damage",2050,World GDP,%,4.60,NA,NA,NA,NA,NA,24,
224,GDP Share,IND,"Optimal, 6x damage",2050,World GDP,%,4.70,NA,NA,NA,NA,NA,24,
225,GDP Share,IND,"BAU, 6x damage",2100,World GDP,%,5.38,NA,NA,NA,NA,NA,24,
226,GDP Share,IND,"Optimal, 6x damage",2100,World GDP,%,6.40,NA,NA,NA,NA,NA,24,
227,GDP Share,IND,"BAU, 6x damage",2150,World GDP,%,5.00,NA,NA,NA,NA,NA,24,
228,GDP Share,IND,"Optimal, 6x damage",2150,World GDP,%,6.12,NA,NA,NA,NA,NA,24,
229,GDP Share,RUS,"BAU, 6x damage",2017,World GDP,%,2.30,NA,NA,NA,NA,NA,24,
230,GDP Share,RUS,"Optimal, 6x damage",2017,World GDP,%,2.12,NA,NA,NA,NA,NA,24,
231,GDP Share,RUS,"BAU, 6x damage",2050,World GDP,%,1.34,NA,NA,NA,NA,NA,24,
232,GDP Share,RUS,"Optimal, 6x damage",2050,World GDP,%,1.12,NA,NA,NA,NA,NA,24,
233,GDP Share,RUS,"BAU, 6x damage",2100,World GDP,%,0.84,NA,NA,NA,NA,NA,24,
234,GDP Share,RUS,"Optimal, 6x damage",2100,World GDP,%,0.72,NA,NA,NA,NA,NA,24,
235,GDP Share,RUS,"BAU, 6x damage",2150,World GDP,%,0.70,NA,NA,NA,NA,NA,24,
236,GDP Share,RUS,"Optimal, 6x damage",2150,World GDP,%,0.61,NA,NA,NA,NA,NA,24,
237,GDP Share,CND,"BAU, 6x damage",2017,World GDP,%,2.37,NA,NA,NA,NA,NA,24,
238,GDP Share,CND,"Optimal, 6x damage",2017,World GDP,%,2.34,NA,NA,NA,NA,NA,24,
239,GDP Share,CND,"BAU, 6x damage",2050,World GDP,%,2.02,NA,NA,NA,NA,NA,24,
240,GDP Share,CND,"Optimal, 6x damage",2050,World GDP,%,1.94,NA,NA,NA,NA,NA,24,
241,GDP Share,CND,"BAU, 6x damage",2100,World GDP,%,1.49,NA,NA,NA,NA,NA,24,
242,GDP Share,CND,"Optimal, 6x damage",2100,World GDP,%,1.34,NA,NA,NA,NA,NA,24,
243,GDP Share,CND,"BAU, 6x damage",2150,World GDP,%,1.44,NA,NA,NA,NA,NA,24,
244,GDP Share,CND,"Optimal, 6x damage",2150,World GDP,%,1.26,NA,NA,NA,NA,NA,24,
245,GDP Share,EEU,"BAU, 6x damage",2017,World GDP,%,0.35,NA,NA,NA,NA,NA,24,
246,GDP Share,EEU,"Optimal, 6x damage",2017,World GDP,%,0.31,NA,NA,NA,NA,NA,24,
247,GDP Share,EEU,"BAU, 6x damage",2050,World GDP,%,0.19,NA,NA,NA,NA,NA,24,
248,GDP Share,EEU,"Optimal, 6x damage",2050,World GDP,%,0.18,NA,NA,NA,NA,NA,24,
249,GDP Share,EEU,"BAU, 6x damage",2100,World GDP,%,0.10,NA,NA,NA,NA,NA,24,
250,GDP Share,EEU,"Optimal, 6x damage",2100,World GDP,%,0.10,NA,NA,NA,NA,NA,24,
251,GDP Share,EEU,"BAU, 6x damage",2150,World GDP,%,0.08,NA,NA,NA,NA,NA,24,
252,GDP Share,EEU,"Optimal, 6x damage",2150,World GDP,%,0.08,NA,NA,NA,NA,NA,24,
253,GDP Share,SAP,"BAU, 6x damage",2017,World GDP,%,2.60,NA,NA,NA,NA,NA,24,
254,GDP Share,SAP,"Optimal, 6x damage",2017,World GDP,%,2.60,NA,NA,NA,NA,NA,24,
255,GDP Share,SAP,"BAU, 6x damage",2050,World GDP,%,3.28,NA,NA,NA,NA,NA,24,
256,GDP Share,SAP,"Optimal, 6x damage",2050,World GDP,%,3.45,NA,NA,NA,NA,NA,24,
257,GDP Share,SAP,"BAU, 6x damage",2100,World GDP,%,2.73,NA,NA,NA,NA,NA,24,
258,GDP Share,SAP,"Optimal, 6x damage",2100,World GDP,%,3.02,NA,NA,NA,NA,NA,24,
259,GDP Share,SAP,"BAU, 6x damage",2150,World GDP,%,2.26,NA,NA,NA,NA,NA,24,
260,GDP Share,SAP,"Optimal, 6x damage",2150,World GDP,%,2.61,NA,NA,NA,NA,NA,24,
261,GDP Share,BRA,"BAU, 6x damage",2017,World GDP,%,2.24,NA,NA,NA,NA,NA,24,
262,GDP Share,BRA,"Optimal, 6x damage",2017,World GDP,%,2.26,NA,NA,NA,NA,NA,24,
263,GDP Share,BRA,"BAU, 6x damage",2050,World GDP,%,1.84,NA,NA,NA,NA,NA,24,
264,GDP Share,BRA,"Optimal, 6x damage",2050,World GDP,%,2.01,NA,NA,NA,NA,NA,24,
265,GDP Share,BRA,"BAU, 6x damage",2100,World GDP,%,0.93,NA,NA,NA,NA,NA,24,
266,GDP Share,BRA,"Optimal, 6x damage",2100,World GDP,%,1.03,NA,NA,NA,NA,NA,24,
267,GDP Share,BRA,"BAU, 6x damage",2150,World GDP,%,0.70,NA,NA,NA,NA,NA,24,
268,GDP Share,BRA,"Optimal, 6x damage",2150,World GDP,%,0.79,NA,NA,NA,NA,NA,24,
269,GDP Share,MEX,"BAU, 6x damage",2017,World GDP,%,1.39,NA,NA,NA,NA,NA,24,
270,GDP Share,MEX,"Optimal, 6x damage",2017,World GDP,%,1.40,NA,NA,NA,NA,NA,24,
271,GDP Share,MEX,"BAU, 6x damage",2050,World GDP,%,1.12,NA,NA,NA,NA,NA,24,
272,GDP Share,MEX,"Optimal, 6x damage",2050,World GDP,%,1.14,NA,NA,NA,NA,NA,24,
273,GDP Share,MEX,"BAU, 6x damage",2100,World GDP,%,0.39,NA,NA,NA,NA,NA,24,
274,GDP Share,MEX,"Optimal, 6x damage",2100,World GDP,%,0.40,NA,NA,NA,NA,NA,24,
275,GDP Share,MEX,"BAU, 6x damage",2150,World GDP,%,0.25,NA,NA,NA,NA,NA,24,
276,GDP Share,MEX,"Optimal, 6x damage",2150,World GDP,%,0.26,NA,NA,NA,NA,NA,24,
277,GDP Share,SAF,"BAU, 6x damage",2017,World GDP,%,0.42,NA,NA,NA,NA,NA,24,
278,GDP Share,SAF,"Optimal, 6x damage",2017,World GDP,%,0.39,NA,NA,NA,NA,NA,24,
279,GDP Share,SAF,"BAU, 6x damage",2050,World GDP,%,0.42,NA,NA,NA,NA,NA,24,
280,GDP Share,SAF,"Optimal, 6x damage",2050,World GDP,%,0.38,NA,NA,NA,NA,NA,24,
281,GDP Share,SAF,"BAU, 6x damage",2100,World GDP,%,0.23,NA,NA,NA,NA,NA,24,
282,GDP Share,SAF,"Optimal, 6x damage",2100,World GDP,%,0.20,NA,NA,NA,NA,NA,24,
283,GDP Share,SAF,"BAU, 6x damage",2150,World GDP,%,0.16,NA,NA,NA,NA,NA,24,
284,GDP Share,SAF,"Optimal, 6x damage",2150,World GDP,%,0.15,NA,NA,NA,NA,NA,24,
285,GDP Share,MENA,"BAU, 6x damage",2017,World GDP,%,4.53,NA,NA,NA,NA,NA,24,
286,GDP Share,MENA,"Optimal, 6x damage",2017,World GDP,%,4.42,NA,NA,NA,NA,NA,24,
287,GDP Share,MENA,"BAU, 6x damage",2050,World GDP,%,5.51,NA,NA,NA,NA,NA,24,
288,GDP Share,MENA,"Optimal, 6x damage",2050,World GDP,%,5.64,NA,NA,NA,NA,NA,24,
289,GDP Share,MENA,"BAU, 6x damage",2100,World GDP,%,3.83,NA,NA,NA,NA,NA,24,
290,GDP Share,MENA,"Optimal, 6x damage",2100,World GDP,%,3.70,NA,NA,NA,NA,NA,24,
291,GDP Share,MENA,"BAU, 6x damage",2150,World GDP,%,2.85,NA,NA,NA,NA,NA,24,
292,GDP Share,MENA,"Optimal, 6x damage",2150,World GDP,%,3.04,NA,NA,NA,NA,NA,24,
293,GDP Share,SLA,"BAU, 6x damage",2017,World GDP,%,2.36,NA,NA,NA,NA,NA,24,
294,GDP Share,SLA,"Optimal, 6x damage",2017,World GDP,%,2.36,NA,NA,NA,NA,NA,24,
295,GDP Share,SLA,"BAU, 6x damage",2050,World GDP,%,1.83,NA,NA,NA,NA,NA,24,
296,GDP Share,SLA,"Optimal, 6x damage",2050,World GDP,%,1.89,NA,NA,NA,NA,NA,24,
297,GDP Share,SLA,"BAU, 6x damage",2100,World GDP,%,0.70,NA,NA,NA,NA,NA,24,
298,GDP Share,SLA,"Optimal, 6x damage",2100,World GDP,%,0.76,NA,NA,NA,NA,NA,24,
299,GDP Share,SLA,"BAU, 6x damage",2150,World GDP,%,0.46,NA,NA,NA,NA,NA,24,
300,GDP Share,SLA,"Optimal, 6x damage",2150,World GDP,%,0.50,NA,NA,NA,NA,NA,24,
301,GDP Share,SSA,"BAU, 6x damage",2017,World GDP,%,1.05,NA,NA,NA,NA,NA,24,
302,GDP Share,SSA,"Optimal, 6x damage",2017,World GDP,%,1.07,NA,NA,NA,NA,NA,24,
303,GDP Share,SSA,"BAU, 6x damage",2050,World GDP,%,1.62,NA,NA,NA,NA,NA,24,
304,GDP Share,SSA,"Optimal, 6x damage",2050,World GDP,%,1.74,NA,NA,NA,NA,NA,24,
305,GDP Share,SSA,"BAU, 6x damage",2100,World GDP,%,1.51,NA,NA,NA,NA,NA,24,
306,GDP Share,SSA,"Optimal, 6x damage",2100,World GDP,%,1.63,NA,NA,NA,NA,NA,24,
307,GDP Share,SSA,"BAU, 6x damage",2150,World GDP,%,1.37,NA,NA,NA,NA,NA,24,
308,GDP Share,SSA,"Optimal, 6x damage",2150,World GDP,%,1.54,NA,NA,NA,NA,NA,24,
309,GDP Share,SOV,"BAU, 6x damage",2017,World GDP,%,0.50,NA,NA,NA,NA,NA,24,
310,GDP Share,SOV,"Optimal, 6x damage",2017,World GDP,%,0.44,NA,NA,NA,NA,NA,24,
311,GDP Share,SOV,"BAU, 6x damage",2050,World GDP,%,0.63,NA,NA,NA,NA,NA,24,
312,GDP Share,SOV,"Optimal, 6x damage",2050,World GDP,%,0.54,NA,NA,NA,NA,NA,24,
313,GDP Share,SOV,"BAU, 6x damage",2100,World GDP,%,0.60,NA,NA,NA,NA,NA,24,
314,GDP Share,SOV,"Optimal, 6x damage",2100,World GDP,%,0.47,NA,NA,NA,NA,NA,24,
315,GDP Share,SOV,"BAU, 6x damage",2150,World GDP,%,0.46,NA,NA,NA,NA,NA,24,
316,GDP Share,SOV,"Optimal, 6x damage",2150,World GDP,%,0.42,NA,NA,NA,NA,NA,24,
317,GDP Share,GBR,"BAU, 6x damage",2017,World GDP,%,3.74,NA,NA,NA,NA,NA,24,
318,GDP Share,GBR,"Optimal, 6x damage",2017,World GDP,%,3.85,NA,NA,NA,NA,NA,24,
319,GDP Share,GBR,"BAU, 6x damage",2050,World GDP,%,3.20,NA,NA,NA,NA,NA,24,
320,GDP Share,GBR,"Optimal, 6x damage",2050,World GDP,%,3.16,NA,NA,NA,NA,NA,24,
321,GDP Share,GBR,"BAU, 6x damage",2100,World GDP,%,2.41,NA,NA,NA,NA,NA,24,
322,GDP Share,GBR,"Optimal, 6x damage",2100,World GDP,%,2.21,NA,NA,NA,NA,NA,24,
323,GDP Share,GBR,"BAU, 6x damage",2150,World GDP,%,2.24,NA,NA,NA,NA,NA,24,
324,GDP Share,GBR,"Optimal, 6x damage",2150,World GDP,%,2.01,NA,NA,NA,NA,NA,24,
325,GDP Share,ANZ,"BAU, 6x damage",2017,World GDP,%,1.91,NA,NA,NA,NA,NA,24,
326,GDP Share,ANZ,"Optimal, 6x damage",2017,World GDP,%,1.95,NA,NA,NA,NA,NA,24,
327,GDP Share,ANZ,"BAU, 6x damage",2050,World GDP,%,1.75,NA,NA,NA,NA,NA,24,
328,GDP Share,ANZ,"Optimal, 6x damage",2050,World GDP,%,1.79,NA,NA,NA,NA,NA,24,
329,GDP Share,ANZ,"BAU, 6x damage",2100,World GDP,%,1.26,NA,NA,NA,NA,NA,24,
330,GDP Share,ANZ,"Optimal, 6x damage",2100,World GDP,%,1.24,NA,NA,NA,NA,NA,24,
331,GDP Share,ANZ,"BAU, 6x damage",2150,World GDP,%,1.16,NA,NA,NA,NA,NA,24,
332,GDP Share,ANZ,"Optimal, 6x damage",2150,World GDP,%,1.16,NA,NA,NA,NA,NA,24,
333,Carbon Damages,Global,BAU Infinite Coal Reserves,2100,No CC,% of Global GDP,2.8,NA,NA,NA,NA,NA,25,Damages between years 75 and 300 increase due to higher coal usage in this scenario.
334,UWI Gain,Global,UWI Infinite Coal Reserves,2024,Baseline,% of GDP,5.5,NA,NA,NA,NA,NA,25,Utility or welfare improvement gain is higher with infinite coal reserves due to larger carbon externality.
335,UWI Gain,Global,Baseline Scenario,2024,NA,% of GDP,4.3,NA,NA,NA,NA,NA,25,Utility or welfare improvement gain under baseline scenario.
336,Optimal First Period Tax,Global,High Emissions Scenario,2024,Baseline Scenario,USD per ton of CO2,-3.9,NA,NA,NA,NA,NA,25,Optimal tax is lower due to marginal damage reduction in high emissions scenario.
337,Optimal Tax After 100 Years,Global,High Emissions Scenario,2124,Baseline Scenario,USD per ton of CO2,-95,NA,NA,NA,NA,NA,25,Optimal tax reduces to $448 per ton compared to $543 in baseline.
338,Carbon Damages,Global,Low Substitution,2100,NA,%,12,NA,NA,NA,NA,NA,25,Increased carbon damages under low substitutability scenario at the end of the century.
339,Optimal First Period Tax,Global,Low Substitution,2024,Baseline Scenario,USD per ton of CO2,-6,NA,NA,NA,NA,NA,25,Optimal tax is lowest in low substitutability scenario.
340,Optimal Tax After 100 Years,Global,Low Substitution,2124,Baseline Scenario,USD per ton of CO2,-271,NA,NA,NA,NA,NA,25,Low substitutability leads to lower optimal tax after 100 years.
341,SCC,India,6x damage scenario BAU,2017,No CC,USD,10.58,NA,NA,NA,NA,NA,Page 26,Social Cost of Carbon for India in 2017 under the 6x damage BAU scenario.
342,SCC,Brazil,6x damage scenario BAU,2017,No CC,USD,3.12,NA,NA,NA,NA,NA,Page 26,Social Cost of Carbon for Brazil in 2017 under the 6x damage BAU scenario.
343,SCC,Global,6x damage scenario BAU,2017,No CC,USD,111.69,NA,NA,NA,NA,NA,Page 26,Global Social Cost of Carbon in 2017 under the 6x damage BAU scenario.
344,GDP,India,BAU,2200,No CC,percent,-43.9,NA,NA,NA,NA,NA,28,Peak GDP loss under 'high damage scenario'
345,GDP,SSA,BAU,2200,No CC,percent,-30,NA,NA,NA,NA,NA,28,"Peak GDP loss under 'high damage scenario', range given for SSA, SLA, MENA, BRA, and SAP"
346,GDP,SLA,BAU,2200,No CC,percent,-30,NA,NA,NA,NA,NA,28,"Peak GDP loss under 'high damage scenario', range given for SSA, SLA, MENA, BRA, and SAP"
347,GDP,MENA,BAU,2200,No CC,percent,-30,NA,NA,NA,NA,NA,28,"Peak GDP loss under 'high damage scenario', range given for SSA, SLA, MENA, BRA, and SAP"
348,GDP,BRA,BAU,2200,No CC,percent,-30,NA,NA,NA,NA,NA,28,"Peak GDP loss under 'high damage scenario', range given for SSA, SLA, MENA, BRA, and SAP"
349,GDP,SAP,BAU,2200,No CC,percent,-30,NA,NA,NA,NA,NA,28,"Peak GDP loss under 'high damage scenario', range given for SSA, SLA, MENA, BRA, and SAP"
350,GDP,US,BAU,2200,No CC,percent,-17.1,NA,NA,NA,NA,NA,28,Peak GDP loss under 'high damage scenario'
351,GDP,Russia,BAU,2200,No CC,percent,3.9,NA,NA,NA,NA,NA,28,Peak GDP gain under 'high damage scenario'
352,GDP,Canada,BAU,2200,No CC,percent,2.6,NA,NA,NA,NA,NA,28,Peak GDP gain under 'high damage scenario'
353,Welfare,All,UWI,2200,BAU,percent,4.3,NA,NA,NA,NA,NA,28,Consumption equivalent
354,Welfare,Future Generations,UWIF,2200,BAU,percent,7.7,NA,NA,NA,NA,NA,28,
355,Tax,Indians born in 2200,UWIF,2200,Lifetime consumption,percent,-38.2,NA,NA,NA,NA,NA,28,
356,Tax,Indians born in 2200,UWI,2200,Lifetime consumption,percent,-39.9,NA,NA,NA,NA,NA,28,
357,Welfare,"All, limited by 10% tax",UWIL,2200,BAU,percent,4.0,NA,NA,NA,NA,NA,28,
358,Welfare,Indians born in the long run,UWIL,2200,UWI or UWIF,percent,35.6,NA,NA,NA,NA,NA,28,
359,Carbon tax,Global,UWIL,2024,Year prior,USD / ton CO2,91.4,NA,NA,NA,NA,NA,28,Starts at $91.4 per ton of CO2
360,Temperature Rise,Global,UWIL,2200,Pre-industrial,degrees Celsius,2.1,NA,NA,NA,NA,NA,28,Peak temperature rise
361,GDP,Global,UWIL,2200,No CC,percent,-9.2,NA,NA,NA,NA,NA,28,Peak global damages
362,GDP,India,UWIL,2200,No CC,percent,-27.5,NA,NA,NA,NA,NA,28,Peak damages
363,Temperature Rise,Global,BAU,2200,Pre-industrial,degrees Celsius,3.7,NA,NA,NA,NA,NA,28,
364,GDP,ANZ,2017,2017,US,index,7.85,NA,NA,NA,NA,NA,p. 29,
365,Energy Consumption,ANZ,2017,2017,US,index,7.16,NA,NA,NA,NA,NA,p. 29,
366,CO2 Emission,ANZ,2017,2017,US,index,8.41,NA,NA,NA,NA,NA,p. 29,
367,GDP,BRA,2017,2017,US,index,10.57,NA,NA,NA,NA,NA,p. 29,
368,Energy Consumption,BRA,2017,2017,US,index,12.87,NA,NA,NA,NA,NA,p. 29,
369,CO2 Emission,BRA,2017,2017,US,index,10.28,NA,NA,NA,NA,NA,p. 29,
370,GDP,CND,2017,2017,US,index,8.47,NA,NA,NA,NA,NA,p. 29,
371,Energy Consumption,CND,2017,2017,US,index,15.41,NA,NA,NA,NA,NA,p. 29,
372,CO2 Emission,CND,2017,2017,US,index,12.01,NA,NA,NA,NA,NA,p. 29,
373,GDP,CHI,2017,2017,US,index,62.29,NA,NA,NA,NA,NA,p. 29,
374,Energy Consumption,CHI,2017,2017,US,index,142.65,NA,NA,NA,NA,NA,p. 29,
375,CO2 Emission,CHI,2017,2017,US,index,195.75,NA,NA,NA,NA,NA,p. 29,
376,GDP,EEU,2017,2017,US,index,1.33,NA,NA,NA,NA,NA,p. 29,
377,Energy Consumption,EEU,2017,2017,US,index,5.89,NA,NA,NA,NA,NA,p. 29,
378,CO2 Emission,EEU,2017,2017,US,index,5.96,NA,NA,NA,NA,NA,p. 29,
379,GDP,GBR,2017,2017,US,index,13.70,NA,NA,NA,NA,NA,p. 29,
380,Energy Consumption,GBR,2017,2017,US,index,8.41,NA,NA,NA,NA,NA,p. 29,
381,CO2 Emission,GBR,2017,2017,US,index,7.75,NA,NA,NA,NA,NA,p. 29,
382,GDP,IND,2017,2017,US,index,13.60,NA,NA,NA,NA,NA,p. 29,
383,Energy Consumption,IND,2017,2017,US,index,31.18,NA,NA,NA,NA,NA,p. 29,
384,CO2 Emission,IND,2017,2017,US,index,42.79,NA,NA,NA,NA,NA,p. 29,
385,GDP,JSHK,2017,2017,US,index,36.28,NA,NA,NA,NA,NA,p. 29,
386,Energy Consumption,JSHK,2017,2017,US,index,37.75,NA,NA,NA,NA,NA,p. 29,
387,CO2 Emission,JSHK,2017,2017,US,index,44.67,NA,NA,NA,NA,NA,p. 29,
388,GDP,MENA,2017,2017,US,index,21.65,NA,NA,NA,NA,NA,p. 29,
389,Energy Consumption,MENA,2017,2017,US,index,56.05,NA,NA,NA,NA,NA,p. 29,
390,CO2 Emission,MENA,2017,2017,US,index,60.74,NA,NA,NA,NA,NA,p. 29,
391,GDP,MEX,2017,2017,US,index,5.95,NA,NA,NA,NA,NA,p. 29,
392,Energy Consumption,MEX,2017,2017,US,index,8.09,NA,NA,NA,NA,NA,p. 29,
393,CO2 Emission,MEX,2017,2017,US,index,8.75,NA,NA,NA,NA,NA,p. 29,
394,GDP,RUS,2017,2017,US,index,8.11,NA,NA,NA,NA,NA,p. 29,
395,Energy Consumption,RUS,2017,2017,US,index,33.59,NA,NA,NA,NA,NA,p. 29,
396,CO2 Emission,RUS,2017,2017,US,index,34.30,NA,NA,NA,NA,NA,p. 29,
397,GDP,SAF,2017,2017,US,index,1.80,NA,NA,NA,NA,NA,p. 29,
398,Energy Consumption,SAF,2017,2017,US,index,5.81,NA,NA,NA,NA,NA,p. 29,
399,CO2 Emission,SAF,2017,2017,US,index,8.81,NA,NA,NA,NA,NA,p. 29,
400,GDP,SAP,2017,2017,US,index,12.83,NA,NA,NA,NA,NA,p. 29,
401,Energy Consumption,SAP,2017,2017,US,index,20.81,NA,NA,NA,NA,NA,p. 29,
402,CO2 Emission,SAP,2017,2017,US,index,24.69,NA,NA,NA,NA,NA,p. 29,
403,GDP,SLA,2017,2017,US,index,10.72,NA,NA,NA,NA,NA,p. 29,
404,Energy Consumption,SLA,2017,2017,US,index,15.79,NA,NA,NA,NA,NA,p. 29,
405,CO2 Emission,SLA,2017,2017,US,index,14.52,NA,NA,NA,NA,NA,p. 29,
406,GDP,SOV,2017,2017,US,index,1.85,NA,NA,NA,NA,NA,p. 29,
407,Energy Consumption,SOV,2017,2017,US,index,9.06,NA,NA,NA,NA,NA,p. 29,
408,CO2 Emission,SOV,2017,2017,US,index,10.53,NA,NA,NA,NA,NA,p. 29,
409,GDP,SSA,2017,2017,US,index,5.13,NA,NA,NA,NA,NA,p. 29,
410,Energy Consumption,SSA,2017,2017,US,index,4.94,NA,NA,NA,NA,NA,p. 29,
411,CO2 Emission,SSA,2017,2017,US,index,4.90,NA,NA,NA,NA,NA,p. 29,
412,GDP,US,2017,2017,US,index,100.00,NA,NA,NA,NA,NA,p. 29,
413,Energy Consumption,US,2017,2017,US,index,100.00,NA,NA,NA,NA,NA,p. 29,
414,CO2 Emission,US,2017,2017,US,index,100.00,NA,NA,NA,NA,NA,p. 29,
415,GDP,WEU,2017,2017,US,index,81.79,NA,NA,NA,NA,NA,p. 29,
416,Energy Consumption,WEU,2017,2017,US,index,67.98,NA,NA,NA,NA,NA,p. 29,
417,CO2 Emission,WEU,2017,2017,US,index,63.20,NA,NA,NA,NA,NA,p. 29,
418,Social Cost of Carbon,IND,"4x case, BAU",2050,No CC,$/ton of CO2,15.64,NA,NA,NA,NA,NA,30,
419,Social Cost of Carbon,RUS,"4x case, BAU",2050,No CC,$/ton of CO2,-0.19,NA,NA,NA,NA,NA,30,
420,Social Cost of Carbon,CND,"4x case, BAU",2050,No CC,$/ton of CO2,-0.18,NA,NA,NA,NA,NA,30,
421,Social Cost of Carbon,EEU,"4x case, BAU",2050,No CC,$/ton of CO2,0.08,NA,NA,NA,NA,NA,30,
422,Social Cost of Carbon,SAP,"4x case, BAU",2050,No CC,$/ton of CO2,7.17,NA,NA,NA,NA,NA,30,
423,Social Cost of Carbon,USA,"4x case, BAU",2100,No CC,$/ton of CO2,58.56,NA,NA,NA,NA,NA,30,
424,Social Cost of Carbon,WEU,"4x case, BAU",2100,No CC,$/ton of CO2,32.39,NA,NA,NA,NA,NA,30,
425,Social Cost of Carbon,JSHK,"4x case, BAU",2100,No CC,$/ton of CO2,46.41,NA,NA,NA,NA,NA,30,
426,Social Cost of Carbon,CHI,"4x case, BAU",2100,No CC,$/ton of CO2,129.31,NA,NA,NA,NA,NA,30,
427,Social Cost of Carbon,IND,"4x case, BAU",2100,No CC,$/ton of CO2,40.88,NA,NA,NA,NA,NA,30,
428,Social Cost of Carbon,RUS,"4x case, BAU",2100,No CC,$/ton of CO2,-0.27,NA,NA,NA,NA,NA,30,
429,Social Cost of Carbon,CND,"4x case, BAU",2100,No CC,$/ton of CO2,-0.22,NA,NA,NA,NA,NA,30,
430,Social Cost of Carbon,EEU,"4x case, BAU",2100,No CC,$/ton of CO2,0.18,NA,NA,NA,NA,NA,30,
431,Social Cost of Carbon,SAP,"4x case, BAU",2100,No CC,$/ton of CO2,15.63,NA,NA,NA,NA,NA,30,
432,Social Cost of Carbon,USA,"4x case, UWI",2017,No CC,$/ton of CO2,12.62,NA,NA,NA,NA,NA,30,
433,Social Cost of Carbon,WEU,"4x case, UWI",2017,No CC,$/ton of CO2,4.08,NA,NA,NA,NA,NA,30,
434,Social Cost of Carbon,JSHK,"4x case, UWI",2017,No CC,$/ton of CO2,6.17,NA,NA,NA,NA,NA,30,
435,Social Cost of Carbon,CHI,"4x case, UWI",2017,No CC,$/ton of CO2,14.01,NA,NA,NA,NA,NA,30,
436,Social Cost of Carbon,IND,"4x case, UWI",2017,No CC,$/ton of CO2,8.73,NA,NA,NA,NA,NA,30,
437,Social Cost of Carbon,RUS,"4x case, UWI",2017,No CC,$/ton of CO2,-0.25,NA,NA,NA,NA,NA,30,
438,Social Cost of Carbon,CND,"4x case, UWI",2017,No CC,$/ton of CO2,-0.24,NA,NA,NA,NA,NA,30,
439,Social Cost of Carbon,EEU,"4x case, UWI",2017,No CC,$/ton of CO2,0.04,NA,NA,NA,NA,NA,30,
440,Social Cost of Carbon,SAP,"4x case, UWI",2017,No CC,$/ton of CO2,4.90,NA,NA,NA,NA,NA,30,
441,Social Cost of Carbon,USA,"4x case, UWI",2025,No CC,$/ton of CO2,13.73,NA,NA,NA,NA,NA,30,
442,Social Cost of Carbon,WEU,"4x case, UWI",2025,No CC,$/ton of CO2,4.51,NA,NA,NA,NA,NA,30,
443,Social Cost of Carbon,JSHK,"4x case, UWI",2025,No CC,$/ton of CO2,6.97,NA,NA,NA,NA,NA,30,
444,Social Cost of Carbon,CHI,"4x case, UWI",2025,No CC,$/ton of CO2,16.36,NA,NA,NA,NA,NA,30,
445,Social Cost of Carbon,IND,"4x case, UWI",2025,No CC,$/ton of CO2,10.29,NA,NA,NA,NA,NA,30,
446,Social Cost of Carbon,RUS,"4x case, UWI",2025,No CC,$/ton of CO2,-0.25,NA,NA,NA,NA,NA,30,
447,Social Cost of Carbon,CND,"4x case, UWI",2025,No CC,$/ton of CO2,-0.26,NA,NA,NA,NA,NA,30,
448,Social Cost of Carbon,EEU,"4x case, UWI",2025,No CC,$/ton of CO2,0.04,NA,NA,NA,NA,NA,30,
449,Social Cost of Carbon,SAP,"4x case, UWI",2025,No CC,$/ton of CO2,5.52,NA,NA,NA,NA,NA,30,
450,Social Cost of Carbon,USA,"4x case, UWI",2050,No CC,$/ton of CO2,17.07,NA,NA,NA,NA,NA,30,
451,Social Cost of Carbon,WEU,"4x case, UWI",2050,No CC,$/ton of CO2,6.17,NA,NA,NA,NA,NA,30,
452,Social Cost of Carbon,JSHK,"4x case, UWI",2050,No CC,$/ton of CO2,10.32,NA,NA,NA,NA,NA,30,
453,Social Cost of Carbon,CHI,"4x case, UWI",2050,No CC,$/ton of CO2,26.29,NA,NA,NA,NA,NA,30,
