,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
173,Land productivity,Brazil,Climate Change,2049,Baseline,%,-2.54,NA,NA,NA,NA,NA,86,"AP, Norte do Amapá Mesoregion, five-year rates"
174,Land productivity,Brazil,Climate Change,2049,Baseline,%,-4.69,NA,NA,NA,NA,NA,86,"AP, Sul do Amapá Mesoregion, five-year rates"
175,Land productivity,Brazil,Climate Change,2049,Baseline,%,-9.8,NA,NA,NA,NA,NA,86,"TO, Ocidental de Tocantins Mesoregion, five-year rates"
176,Land productivity,Brazil,Climate Change,2049,Baseline,%,-9.9,NA,NA,NA,NA,NA,86,"TO, Oriental de Tocantins Mesoregion, five-year rates"
177,Land productivity,Brazil,Climate Change,2049,Baseline,%,-7.21,NA,NA,NA,NA,NA,86,"MA, Norte Maranhense Mesoregion, five-year rates"
178,Land productivity,Brazil,Climate Change,2049,Baseline,%,-3.72,NA,NA,NA,NA,NA,86,"MA, Oeste Maranhense Mesoregion, five-year rates"
179,Land productivity,Brazil,Climate Change,2049,Baseline,%,-7.58,NA,NA,NA,NA,NA,86,"MA, Centro Maranhense Mesoregion, five-year rates"
180,Land productivity,Brazil,Climate Change,2049,Baseline,%,-8.13,NA,NA,NA,NA,NA,86,"MA, Leste Maranhense Mesoregion, five-year rates"
181,Land productivity,Brazil,Climate Change,2049,Baseline,%,-8.87,NA,NA,NA,NA,NA,86,"MA, Sul Maranhense Mesoregion, five-year rates"
182,Land productivity,Brazil,Climate Change,2049,Baseline,%,-6.94,NA,NA,NA,NA,NA,86,"MT, Norte Matogrossense Mesoregion, five-year rates"
183,Land productivity,Brazil,Climate Change,2049,Baseline,%,-9.33,NA,NA,NA,NA,NA,86,"MT, Nordeste Matogrossense Mesoregion, five-year rates"
184,Land productivity,Brazil,Climate Change,2049,Baseline,%,-10.22,NA,NA,NA,NA,NA,86,"MT, Sudoeste Matogrossense Mesoregion, five-year rates"
185,Land productivity,Brazil,Climate Change,2049,Baseline,%,-10.32,NA,NA,NA,NA,NA,86,"MT, Centro-Sul Matogrossense Mesoregion, five-year rates"
186,Land productivity,Brazil,Climate Change,2049,Baseline,%,-7.42,NA,NA,NA,NA,NA,86,"MT, Sudeste Matogrossense Mesoregion, five-year rates"
187,Land productivity,Brazil,Climate Change,2049,Baseline,%,-4.36,NA,NA,NA,NA,NA,86,"Rest of Brazil, five-year rates"
