,Outcome,Country(ies),Scenario,Year,Relative to,Units,Value,SD,Low Quantile,Low Value,High Quantile,High Value,Result Source,More Notes
185,Industry Output Growth,United States,Post-1997,2011,No CC,% points/°F,1.027,1.068,NA,NA,NA,NA,Table 4,"Funds, trusts, and other ﬁnancial vehicles"
186,Industry Output Growth,United States,Post-1997,2011,No CC,% points/°F,1.027,0.970,NA,NA,NA,NA,Table 4,"Funds, trusts, and other ﬁnancial vehicles"
187,GSP Growth (Retail/Wholesale),United States,NA,1997,No CC,Percentage Points,-0.26,NA,NA,NA,NA,NA,Table 4,Negative impact in post-1997 sample; average of 0.24 and 0.28 reduction.
188,GSP Growth (Construction),United States,NA,1997,No CC,Percentage Points,0,NA,NA,NA,NA,NA,Table 4,Negative impact with lesser significance due to short sample.
189,GSP Growth (Real Estate),United States,NA,1997,No CC,Percentage Points,-0.44,NA,NA,NA,NA,NA,Table 4,Large impact with an adjustment showing a move of -0.19 standard deviations per SD change in summer temperature.
190,GSP Growth (Insurance),United States,NA,1997,No CC,Percentage Points,0,NA,NA,NA,NA,NA,Table 4,Negative impact on insurance and related activities.
191,GSP growth,United States,Historical,2000,No CC,percentage points,0.329,0.173,NA,NA,NA,NA,Table 5,"Winter temperature effect, North region, standard errors clustered by year. Other standard errors for this estimate are 0.238 (clustered by state) and 0.216 (clustered by both dimensions)."
192,GSP growth,United States,Historical,2000,No CC,percentage points,0.065,0.296,NA,NA,NA,NA,Table 5,"Spring temperature effect, North region, standard errors clustered by year. Other standard errors for this estimate are 0.176 (clustered by state) and 0.233 (clustered by both dimensions)."
193,GSP growth,United States,Historical,2000,No CC,percentage points,-0.240,0.257,NA,NA,NA,NA,Table 5,"Summer temperature effect, North region, standard errors clustered by year. Range due to unclear upper bound from OCR. Other standard errors for this estimate are 0.232 (clustered by state) and 0.235 (clustered by both dimensions)."
194,GSP growth,United States,Historical,2000,No CC,percentage points,-0.255,0.257,NA,NA,NA,NA,Table 5,"Summer temperature effect, North region, standard errors clustered by year. Range due to unclear upper bound from OCR. Other standard errors for this estimate are 0.232 (clustered by state) and 0.235 (clustered by both dimensions)."
195,GSP growth,United States,Historical,2000,No CC,percentage points,-0.255,0.233,NA,NA,NA,NA,Table 5,"Fall temperature effect, North region, standard errors clustered by year. Other standard errors for this estimate are 0.184 (clustered by state) and 0.186 (clustered by both dimensions)."
196,GSP growth,United States,Historical,2000,No CC,percentage points,-0.087,0.167,NA,NA,NA,NA,Table 5,"Winter temperature effect, South region, standard errors clustered by year. Other standard errors for this estimate are 0.077 (clustered by state) and 0.142 (clustered by both dimensions)."
197,GSP growth,United States,Historical,2000,No CC,percentage points,0.152,0.159,NA,NA,NA,NA,Table 5,"Spring temperature effect, South region, standard errors clustered by year. Range due to unclear upper bound from OCR. Other standard errors for this estimate are 0.087 (clustered by state) and 0.130 (clustered by both dimensions)."
198,GSP growth,United States,Historical,2000,No CC,percentage points,0.326,0.159,NA,NA,NA,NA,Table 5,"Spring temperature effect, South region, standard errors clustered by year. Range due to unclear upper bound from OCR. Other standard errors for this estimate are 0.087 (clustered by state) and 0.130 (clustered by both dimensions)."
199,GSP growth,United States,Historical,2000,No CC,percentage points,-0.571,0.163,NA,NA,NA,NA,Table 5,"Summer temperature effect, South region, standard errors clustered by year. Significance at the 5% level. Other standard errors for this estimate are 0.063 (clustered by state) and 0.129 (clustered by both dimensions)."
200,GSP growth,United States,Historical,2000,No CC,percentage points,-0.571,0.194,NA,NA,NA,NA,Table 5,"Summer temperature effect, South region, standard errors clustered by year. Significance at the 1% level. Other standard errors for this estimate are 0.063 (clustered by state) and 0.129 (clustered by both dimensions)."
201,GSP growth,United States,Historical,2000,No CC,percentage points,0.010,0.089,NA,NA,NA,NA,Table 5,"Winter temperature effect, Midwest region, standard errors clustered by year. Range due to unclear upper bound from OCR. Other standard errors for this estimate are 0.055 (clustered by state) and 0.074 (clustered by both dimensions)."
202,GSP growth,United States,Historical,2000,No CC,percentage points,0.158,0.144,NA,NA,NA,NA,Table 5,"Spring temperature effect, Midwest region, standard errors clustered by year. Other standard errors for this estimate are 0.104 (clustered by state) and 0.125 (clustered by both dimensions)."
203,GSP growth,United States,Historical,2000,No CC,percentage points,0.043,0.162,NA,NA,NA,NA,Table 5,"Summer temperature effect, Midwest region, standard errors clustered by year. Range due to unclear upper bound from OCR. Other standard errors for this estimate are 0.075 (clustered by state) and 0.130 (clustered by both dimensions)."
204,GSP growth,United States,Historical,2000,No CC,percentage points,0.116,0.128,NA,NA,NA,NA,Table 5,"Fall temperature effect, Midwest region, standard errors clustered by year. Other standard errors for this estimate are 0.068 (clustered by state) and 0.112 (clustered by both dimensions)."
205,GSP growth,United States,Historical,2000,No CC,percentage points,-0.000,0.096,NA,NA,NA,NA,Table 5,"Winter temperature effect, West region, standard errors clustered by year. Other standard errors for this estimate are 0.060 (clustered by state) and 0.056 (clustered by both dimensions)."
206,GSP growth,United States,Historical,2000,No CC,percentage points,-0.155,0.143,NA,NA,NA,NA,Table 5,"Spring temperature effect, West region, standard errors clustered by year. Other standard errors for this estimate are 0.077 (clustered by state) and 0.097 (clustered by both dimensions)."
207,GSP growth,United States,Historical,2000,No CC,percentage points,0.028,0.154,NA,NA,NA,NA,Table 5,"Summer temperature effect, West region, standard errors clustered by year. Other standard errors for this estimate are 0.162 (clustered by state) and 0.153 (clustered by both dimensions)."
208,GSP growth,United States,Historical,2000,No CC,percentage points,-0.006,0.167,NA,NA,NA,NA,Table 5,"Fall temperature effect, West region, standard errors clustered by year. Other standard errors for this estimate are 0.162 (clustered by state) and 0.153 (clustered by both dimensions)."
209,GSP growth,U.S.,NA,2012,No CC,Percentage points,-0.155,0.075,NA,NA,NA,NA,"Page 24, Table 6, Panel B: Summer Temperature Effect","The negative effect of summer temperature is noted for the U.S., with significance at the 5% level."
210,GSP growth,U.S.: South Region,NA,2012,No CC,Percentage points,-0.375,0.179,NA,NA,NA,NA,"Page 24, Table 6, Panel A: Summer Temperature Effect","The negative effect of summer temperature is noted for the South region, with significance at the 1% level."
211,GDP Growth Rate,United States,B1,2085,No CC,percentage points,-0.2,NA,NA,NA,NA,NA,Figure 6 and text,Projected reduction in growth rate. Bottom line of B1 scenario. Using midpoint of 2070-2099 for year.
212,GDP Growth Rate,United States,B1,2085,No CC,percentage points,-0.4,NA,NA,NA,NA,NA,Figure 6 and text,Projected reduction in growth rate. Top line of B1 scenario. Using midpoint of 2070-2099 for year.
213,GDP Growth Rate,United States,A2,2085,No CC,percentage points,-1.2,NA,NA,NA,NA,NA,Figure 6 and text,Projected reduction in growth rate. The reductions in output growth are relative to a historical average nominal US GDP growth rate of 4% per year. Using midpoint of 2070-2099 for year.
214,GSP growth,United States,NA,1985,No CC,Percentage points,-0.008,0.051,NA,NA,NA,NA,Table 7,"Time-varying GSP weighting, Winter temperature"
215,GSP growth,United States,NA,1985,No CC,Percentage points,-0.008,0.067,NA,NA,NA,NA,Table 7,"Time-varying GSP weighting, Spring temperature"
216,GSP growth,United States,NA,1985,No CC,Percentage points,-0.148,0.076,NA,NA,NA,NA,Table 7,"Time-varying GSP weighting, Summer temperature, p<0.1"
217,GSP growth,United States,NA,1985,No CC,Percentage points,0.105,0.058,NA,NA,NA,NA,Table 7,"Time-varying GSP weighting, Fall temperature, p<0.1"
218,GSP growth,United States,NA,1985,No CC,Percentage points,-0.024,0.069,NA,NA,NA,NA,Table 7,"State population weighting, Spring temperature"
219,GSP growth,United States,NA,1985,No CC,Percentage points,-0.132,0.071,NA,NA,NA,NA,Table 7,"State population weighting, Summer temperature, p<0.1"
220,GSP growth,United States,NA,1985,No CC,Percentage points,0.131,0.061,NA,NA,NA,NA,Table 7,"State population weighting, Fall temperature, p<0.05"
221,GSP growth,United States,NA,1985,No CC,Percentage points,-0.098,0.066,NA,NA,NA,NA,Table 7,"State area weighting, Summer temperature"
222,GSP growth,United States,NA,1985,No CC,Percentage points,0.079,0.063,NA,NA,NA,NA,Table 7,"State area weighting, Fall temperature"
223,GSP growth,United States,NA,1985,No CC,Percentage points,-0.007,0.047,NA,NA,NA,NA,Table 7,"Per-capita GSP, Winter temperature"
224,GSP growth,United States,NA,1985,No CC,Percentage points,0.018,0.068,NA,NA,NA,NA,Table 7,"Per-capita GSP, Spring temperature"
225,GSP growth,United States,NA,1985,No CC,Percentage points,-0.119,0.071,NA,NA,NA,NA,Table 7,"Per-capita GSP, Summer temperature, p<0.1"
226,GSP growth,United States,NA,1985,No CC,Percentage points,0.098,0.053,NA,NA,NA,NA,Table 7,"Per-capita GSP, Fall temperature, p<0.1"
227,GSP growth,United States,NA,1985,No CC,Percentage points,-0.070,0.043,NA,NA,NA,NA,Table 7,"Real GSP, Winter temperature, p<0.1"
228,GSP growth,United States,NA,1985,No CC,Percentage points,-0.016,0.081,NA,NA,NA,NA,Table 7,"Real GSP, Spring temperature"
229,GSP growth,United States,NA,1985,No CC,Percentage points,-0.194,0.110,NA,NA,NA,NA,Table 7,"Real GSP, Summer temperature, p<0.1"
230,GSP growth,United States,NA,1985,No CC,Percentage points,-0.006,0.068,NA,NA,NA,NA,Table 7,"Real GSP, Fall temperature"
231,GSP growth,United States,NA,1985,No CC,Percentage points,0.013,0.063,NA,NA,NA,NA,Table 7,"Private industries only, Winter temperature"
232,GSP growth,United States,NA,1985,No CC,Percentage points,0.010,0.083,NA,NA,NA,NA,Table 7,"Private industries only, Spring temperature"
233,GSP growth,United States,NA,1985,No CC,Percentage points,-0.207,0.087,NA,NA,NA,NA,Table 7,"Private industries only, Summer temperature, p<0.05"
234,GSP growth,United States,NA,1985,No CC,Percentage points,0.114,0.069,NA,NA,NA,NA,Table 7,"Private industries only, Fall temperature, p<0.1"
235,GSP growth,United States,NA,1985,No CC,Percentage points,0.025,0.043,NA,NA,NA,NA,Table 7,"Meteorological season definition, Winter temperature"
236,GSP growth,United States,NA,1985,No CC,Percentage points,-0.040,0.053,NA,NA,NA,NA,Table 7,"Meteorological season definition, Spring temperature"
237,GSP growth,United States,NA,1985,No CC,Percentage points,-0.083,0.074,NA,NA,NA,NA,Table 7,"Meteorological season definition, Summer temperature"
238,GSP growth,United States,NA,1985,No CC,Percentage points,0.025,0.055,NA,NA,NA,NA,Table 7,"Meteorological season definition, Fall temperature"
239,GSP growth,United States,NA,1985,No CC,Percentage points,0.015,0.041,NA,NA,NA,NA,Table 7,"Core seasonal months definition, Winter temperature"
240,GSP growth,United States,NA,1985,No CC,Percentage points,-0.026,0.050,NA,NA,NA,NA,Table 7,"Core seasonal months definition, Spring temperature"
241,GSP growth,United States,NA,1985,No CC,Percentage points,-0.145,0.066,NA,NA,NA,NA,Table 7,"Core seasonal months definition, Summer temperature, p<0.05"
242,GSP growth,United States,NA,1985,No CC,Percentage points,0.036,0.050,NA,NA,NA,NA,Table 7,"Core seasonal months definition, Fall temperature"
243,GSP growth,United States,NA,1985,No CC,Percentage points,0.012,0.048,NA,NA,NA,NA,Table 7,"Temperature weighted by population, Winter temperature"
244,GSP growth,United States,NA,1985,No CC,Percentage points,-0.004,0.066,NA,NA,NA,NA,Table 7,"Temperature weighted by population, Spring temperature"
245,GSP growth,United States,NA,1985,No CC,Percentage points,-0.129,0.074,NA,NA,NA,NA,Table 7,"Temperature weighted by population, Summer temperature, p<0.1"
246,GSP growth,United States,NA,1985,No CC,Percentage points,0.094,0.057,NA,NA,NA,NA,Table 7,"Temperature weighted by population, Fall temperature, p<0.1"
247,GSP growth,United States,NA,1985,No CC,Percentage points,0.001,0.049,NA,NA,NA,NA,Table 7,"Pre-1950 deseasonalization, Winter temperature"
248,GSP growth,United States,NA,1985,No CC,Percentage points,0.003,0.065,NA,NA,NA,NA,Table 7,"Pre-1950 deseasonalization, Spring temperature"
249,GSP growth,United States,NA,1985,No CC,Percentage points,-0.154,0.072,NA,NA,NA,NA,Table 7,"Pre-1950 deseasonalization, Summer temperature, p<0.05"
250,GSP growth,United States,NA,1985,No CC,Percentage points,0.102,0.055,NA,NA,NA,NA,Table 7,"Pre-1950 deseasonalization, Fall temperature, p<0.1"
251,GSP growth,United States,NA,2012,No CC,percentage points,-0.167,0.064,NA,NA,NA,NA,Table 7,Alternative temperature data: Nondeseasonalized gridded temp.  Significance at the 1% level.
252,GSP growth,United States,NA,2012,No CC,percentage points,-0.167,0.047,NA,NA,NA,NA,Table 7,Alternative temperature data: Nondeseasonalized gridded temp.  Significance at the 5% level.
253,GSP growth,United States,NA,2012,No CC,percentage points,-0.109,0.066,NA,NA,NA,NA,Table 7,Spatial correlation. Significance at the 10% level.
254,GSP growth,United States,NA,2012,No CC,percentage points,-0.109,0.058,NA,NA,NA,NA,Table 7,Spatial correlation.
255,GSP growth,United States,NA,2012,No CC,percentage points,-0.169,0.077,NA,NA,NA,NA,Table 7,Controlling for precipitation. Significance at the 5% level.
256,GSP growth,United States,NA,2012,No CC,percentage points,-0.169,0.056,NA,NA,NA,NA,Table 7,Controlling for precipitation. Significance at the 10% level.
257,GSP growth,United States,NA,2012,No CC,percentage points,-0.138,0.071,NA,NA,NA,NA,Table 7,Controlling for temp. vol. Significance at the 10% level.
258,GSP growth,United States,NA,2012,No CC,percentage points,-0.138,0.055,NA,NA,NA,NA,Table 7,Controlling for temp. vol.
259,GSP growth,United States,NA,2012,No CC,percentage points,-0.156,0.080,NA,NA,NA,NA,Table 7,Excluding AR(1). Significance at the 10% level.
260,GSP growth,United States,NA,2012,No CC,percentage points,-0.156,0.059,NA,NA,NA,NA,Table 7,Excluding AR(1).
261,GSP growth,United States,NA,2012,No CC,percentage points,-0.153,0.071,NA,NA,NA,NA,Table 7,Excluding Alaska and Hawaii. Significance at the 5% level.
262,GSP growth,United States,NA,2012,No CC,percentage points,-0.153,0.056,NA,NA,NA,NA,Table 7,Excluding Alaska and Hawaii.
263,GSP growth,United States,Business-as-usual,2090,No CC,percent,-33.3,NA,NA,NA,NA,NA,Conclusion,"Assuming the end of the century, and that baseline GSP growth is 100, a negative 33.3% impact means a loss of a third."
264,GDP Autocorrelation,United States,Historical,2012,No CC,,0.492,0.120,NA,NA,NA,NA,Table A5,"Alabama, AC(1), ***"
265,GDP Autocorrelation,United States,Historical,2012,No CC,,0.270,0.133,NA,NA,NA,NA,Table A5,"Alaska, AC(1), **"
266,GDP Autocorrelation,United States,Historical,2012,No CC,,0.623,0.108,NA,NA,NA,NA,Table A5,"Arizona, AC(1), ***"
267,GDP Autocorrelation,United States,Historical,2012,No CC,,0.444,0.125,NA,NA,NA,NA,Table A5,"Arkansas, AC(1), ***"
268,GDP Autocorrelation,United States,Historical,2012,No CC,,0.658,0.101,NA,NA,NA,NA,Table A5,"California, AC(1), ***"
269,GDP Autocorrelation,United States,Historical,2012,No CC,,0.668,0.102,NA,NA,NA,NA,Table A5,"Colorado, AC(1), ***"
270,GDP Autocorrelation,United States,Historical,2012,No CC,,0.612,0.109,NA,NA,NA,NA,Table A5,"Connecticut, AC(1), ***"
271,GDP Autocorrelation,United States,Historical,2012,No CC,,0.181,0.133,NA,NA,NA,NA,Table A5,"Delaware, AC(1), non-sig"
272,GDP Autocorrelation,United States,Historical,2012,No CC,,0.413,0.127,NA,NA,NA,NA,Table A5,"DC, AC(1), ***"
273,GDP Autocorrelation,United States,Historical,2012,No CC,,0.755,0.087,NA,NA,NA,NA,Table A5,"Florida, AC(1), ***"
274,GDP Autocorrelation,United States,Historical,2012,No CC,,0.614,0.106,NA,NA,NA,NA,Table A5,"Georgia, AC(1), ***"
275,GDP Autocorrelation,United States,Historical,2012,No CC,,0.663,0.100,NA,NA,NA,NA,Table A5,"Hawaii, AC(1), ***"
276,GDP Autocorrelation,United States,Historical,2012,No CC,,0.415,0.125,NA,NA,NA,NA,Table A5,"Idaho, AC(1), ***"
277,GDP Autocorrelation,United States,Historical,2012,No CC,,0.367,0.126,NA,NA,NA,NA,Table A5,"Illinois, AC(1), ***"
278,GDP Autocorrelation,United States,Historical,2012,No CC,,0.139,0.134,NA,NA,NA,NA,Table A5,"Indiana, AC(1), non-sig"
279,GDP Autocorrelation,United States,Historical,2012,No CC,,0.141,0.136,NA,NA,NA,NA,Table A5,"Iowa, AC(1), non-sig"
280,GDP Autocorrelation,United States,Historical,2012,No CC,,0.405,0.123,NA,NA,NA,NA,Table A5,"Kansas, AC(1), ***"
281,GDP Autocorrelation,United States,Historical,2012,No CC,,0.334,0.129,NA,NA,NA,NA,Table A5,"Kentucky, AC(1), ***"
282,GDP Autocorrelation,United States,Historical,2012,No CC,,0.474,0.122,NA,NA,NA,NA,Table A5,"Louisiana, AC(1), ***"
283,GDP Autocorrelation,United States,Historical,2012,No CC,,0.439,0.122,NA,NA,NA,NA,Table A5,"Maine, AC(1), ***"
284,GDP Autocorrelation,United States,Historical,2012,No CC,,0.604,0.105,NA,NA,NA,NA,Table A5,"Maryland, AC(1), ***"
285,GDP Autocorrelation,United States,Historical,2012,No CC,,0.671,0.099,NA,NA,NA,NA,Table A5,"Massachusetts, AC(1), ***"
286,GDP Autocorrelation,United States,Historical,2012,No CC,,0.197,0.135,NA,NA,NA,NA,Table A5,"Michigan, AC(1), non-sig"
287,GDP Autocorrelation,United States,Historical,2012,No CC,,0.312,0.128,NA,NA,NA,NA,Table A5,"Minnesota, AC(1), **"
288,GDP Autocorrelation,United States,Historical,2012,No CC,,0.399,0.123,NA,NA,NA,NA,Table A5,"Mississippi, AC(1), ***"
289,GDP Autocorrelation,United States,Historical,2012,No CC,,0.345,0.127,NA,NA,NA,NA,Table A5,"Missouri, AC(1), ***"
290,GDP Autocorrelation,United States,Historical,2012,No CC,,0.286,0.130,NA,NA,NA,NA,Table A5,"Montana, AC(1), **"
291,GDP Autocorrelation,United States,Historical,2012,No CC,,-0.019,0.135,NA,NA,NA,NA,Table A5,"Nebraska, AC(1), non-sig"
292,GDP Autocorrelation,United States,Historical,2012,No CC,,0.673,0.099,NA,NA,NA,NA,Table A5,"Nevada, AC(1), ***"
293,GDP Autocorrelation,United States,Historical,2012,No CC,,0.420,0.124,NA,NA,NA,NA,Table A5,"New Hampshire, AC(1), ***"
294,GDP Autocorrelation,United States,Historical,2012,No CC,,0.632,0.104,NA,NA,NA,NA,Table A5,"New Jersey, AC(1), ***"
295,GDP Autocorrelation,United States,Historical,2012,No CC,,0.523,0.117,NA,NA,NA,NA,Table A5,"New Mexico, AC(1), ***"
296,GDP Autocorrelation,United States,Historical,2012,No CC,,0.498,0.117,NA,NA,NA,NA,Table A5,"New York, AC(1), ***"
297,GDP Autocorrelation,United States,Historical,2012,No CC,,0.398,0.124,NA,NA,NA,NA,Table A5,"North Carolina, AC(1), ***"
298,GDP Autocorrelation,United States,Historical,2012,No CC,,0.017,0.139,NA,NA,NA,NA,Table A5,"North Dakota, AC(1), non-sig"
299,GDP Autocorrelation,United States,Historical,2012,No CC,,0.319,0.130,NA,NA,NA,NA,Table A5,"Ohio, AC(1), **"
300,GDP Autocorrelation,United States,Historical,2012,No CC,,0.543,0.116,NA,NA,NA,NA,Table A5,"Oklahoma, AC(1), ***"
301,GDP Autocorrelation,United States,Historical,2012,No CC,,0.208,0.131,NA,NA,NA,NA,Table A5,"Oregon, AC(1), non-sig"
302,GDP Autocorrelation,United States,Historical,2012,No CC,,0.425,0.121,NA,NA,NA,NA,Table A5,"Pennsylvania, AC(1), ***"
303,GDP Autocorrelation,United States,Historical,2012,No CC,,0.523,0.114,NA,NA,NA,NA,Table A5,"Rhode Island, AC(1), ***"
304,GDP Autocorrelation,United States,Historical,2012,No CC,,0.520,0.113,NA,NA,NA,NA,Table A5,"South Carolina, AC(1), ***"
305,GDP Autocorrelation,United States,Historical,2012,No CC,,-0.128,0.136,NA,NA,NA,NA,Table A5,"South Dakota, AC(1), non-sig"
306,GDP Autocorrelation,United States,Historical,2012,No CC,,0.413,0.121,NA,NA,NA,NA,Table A5,"Tennessee, AC(1), ***"
307,GDP Autocorrelation,United States,Historical,2012,No CC,,0.542,0.114,NA,NA,NA,NA,Table A5,"Texas, AC(1), ***"
308,GDP Autocorrelation,United States,Historical,2012,No CC,,0.640,0.106,NA,NA,NA,NA,Table A5,"Utah, AC(1), ***"
309,GDP Autocorrelation,United States,Historical,2012,No CC,,0.212,0.133,NA,NA,NA,NA,Table A5,"Vermont, AC(1), non-sig"
310,GDP Autocorrelation,United States,Historical,2012,No CC,,0.621,0.105,NA,NA,NA,NA,Table A5,"Virginia, AC(1), ***"
311,GDP Autocorrelation,United States,Historical,2012,No CC,,0.518,0.115,NA,NA,NA,NA,Table A5,"Washington, AC(1), ***"
312,GDP Autocorrelation,United States,Historical,2012,No CC,,0.425,0.125,NA,NA,NA,NA,Table A5,"West Virginia, AC(1), ***"
313,GDP Autocorrelation,United States,Historical,2012,No CC,,0.454,0.120,NA,NA,NA,NA,Table A5,"Wisconsin, AC(1), ***"
314,GDP Autocorrelation,United States,Historical,2012,No CC,,0.462,0.123,NA,NA,NA,NA,Table A5,"Wyoming, AC(1), ***"
315,GDP Growth,United States,Historical,2012,No CC,,0.001,0.042,NA,NA,NA,NA,Table A7,"Winter temp impact, year clustered"
316,GDP Growth,United States,Historical,2012,No CC,,-0.005,0.057,NA,NA,NA,NA,Table A7,"Spring temp impact, year clustered"
317,GDP Growth,United States,Historical,2012,No CC,,-0.167,0.064,NA,NA,NA,NA,Table A7,"Summer temp impact, year clustered, ***"
318,GDP Growth,United States,Historical,2012,No CC,,0.100,0.047,NA,NA,NA,NA,Table A7,"Fall temp impact, year clustered, **"
319,GDP Growth,United States,Historical,2012,No CC,,0.001,0.023,NA,NA,NA,NA,Table A7,"Winter temp impact, state clustered"
320,GDP Growth,United States,Historical,2012,No CC,,-0.005,0.028,NA,NA,NA,NA,Table A7,"Spring temp impact, state clustered"
321,GDP Growth,United States,Historical,2012,No CC,,-0.167,0.047,NA,NA,NA,NA,Table A7,"Summer temp impact, state clustered, ***"
322,GDP Growth,United States,Historical,2012,No CC,,0.100,0.035,NA,NA,NA,NA,Table A7,"Fall temp impact, state clustered, ***"
323,GSP growth,United States,NA,2012,NA,percentage points,0.195,0.130,NA,NA,NA,NA,Table A12,"Impact of Winter temperature on GSP growth in the North, using gridded data. First standard error clustered by year and second clustered by state."
324,GSP growth,United States,NA,2012,NA,percentage points,0.077,0.196,NA,NA,NA,NA,Table A12,"Impact of Spring temperature on GSP growth in the North, using gridded data. First standard error clustered by year and second clustered by state."
325,GSP growth,United States,NA,2012,NA,percentage points,0.089,0.191,NA,NA,NA,NA,Table A12,"Impact of Summer temperature on GSP growth in the North, using gridded data. First standard error clustered by year and second clustered by state."
326,GSP growth,United States,NA,2012,NA,percentage points,0.084,0.170,NA,NA,NA,NA,Table A12,"Impact of Fall temperature on GSP growth in the North, using gridded data. First standard error clustered by year and second clustered by state."
327,GSP growth,United States,NA,2012,NA,percentage points,-0.108,0.163,NA,NA,NA,NA,Table A12,"Impact of Winter temperature on GSP growth in the South, using gridded data. First standard error clustered by year and second clustered by state."
328,GSP growth,United States,NA,2012,NA,percentage points,0.162,0.157,NA,NA,NA,NA,Table A12,"Impact of Spring temperature on GSP growth in the South, using gridded data. First standard error clustered by year and second clustered by state."
329,GSP growth,United States,NA,2012,NA,percentage points,-0.281,0.152,NA,NA,NA,NA,Table A12,"Impact of Summer temperature on GSP growth in the South, using gridded data. First standard error clustered by year and second clustered by state. * indicates statistical significance at a p<0.1 level, ** p<0.05, *** p<0.01"
330,GSP growth,United States,NA,2012,NA,percentage points,0.570,0.184,NA,NA,NA,NA,Table A12,"Impact of Fall temperature on GSP growth in the South, using gridded data. First standard error clustered by year and second clustered by state. * indicates statistical significance at a p<0.1 level, ** p<0.05, *** p<0.01"
331,GSP growth,United States,NA,2012,NA,percentage points,0.006,0.068,NA,NA,NA,NA,Table A12,"Impact of Winter temperature on GSP growth in the Midwest, using gridded data. First standard error clustered by year and second clustered by state."
332,GSP growth,United States,NA,2012,NA,percentage points,-0.117,0.108,NA,NA,NA,NA,Table A12,"Impact of Spring temperature on GSP growth in the Midwest, using gridded data. First standard error clustered by year and second clustered by state."
333,GSP growth,United States,NA,2012,NA,percentage points,-0.032,0.116,NA,NA,NA,NA,Table A12,"Impact of Summer temperature on GSP growth in the Midwest, using gridded data. First standard error clustered by year and second clustered by state."
334,GSP growth,United States,NA,2012,NA,percentage points,-0.100,0.104,NA,NA,NA,NA,Table A12,"Impact of Fall temperature on GSP growth in the Midwest, using gridded data. First standard error clustered by year and second clustered by state. * indicates statistical significance at a p<0.1 level, ** p<0.05, *** p<0.01"
335,GSP growth,United States,NA,2012,NA,percentage points,0.042,0.088,NA,NA,NA,NA,Table A12,"Impact of Winter temperature on GSP growth in the West, using gridded data. First standard error clustered by year and second clustered by state."
336,GSP growth,United States,NA,2012,NA,percentage points,-0.145,0.118,NA,NA,NA,NA,Table A12,"Impact of Spring temperature on GSP growth in the West, using gridded data. First standard error clustered by year and second clustered by state. ** p<0.05 indicates statistical significance at a p<0.1 level, ** p<0.05, *** p<0.01"
337,GSP growth,United States,NA,2012,NA,percentage points,-0.007,0.156,NA,NA,NA,NA,Table A12,"Impact of Summer temperature on GSP growth in the West, using gridded data. First standard error clustered by year and second clustered by state."
338,GSP growth,United States,NA,2012,NA,percentage points,0.050,0.152,NA,NA,NA,NA,Table A12,"Impact of Fall temperature on GSP growth in the West, using gridded data. First standard error clustered by year and second clustered by state."
339,GDP growth,United States,NA,2012,NA,percentage points,0.017,0.109,NA,NA,NA,NA,Table A13,Panel analysis using temperature data aggregated by population for the Whole Year. First standard error clustered by year and second clustered by state.
340,GDP growth,United States,NA,2012,NA,percentage points,0.012,0.048,NA,NA,NA,NA,Table A13,Panel analysis using temperature data aggregated by population for Winter. First standard error clustered by year and second clustered by state.
341,GDP growth,United States,NA,2012,NA,percentage points,-0.004,0.066,NA,NA,NA,NA,Table A13,Panel analysis using temperature data aggregated by population for Spring. First standard error clustered by year and second clustered by state.
342,GDP growth,United States,NA,2012,NA,percentage points,-0.129,0.074,NA,NA,NA,NA,Table A13,"Panel analysis using temperature data aggregated by population for Summer. First standard error clustered by year and second clustered by state. * indicates statistical significance at a p<0.1 level, ** p<0.05, *** p<0.01"
343,GDP growth,United States,NA,2012,NA,percentage points,0.094,0.057,NA,NA,NA,NA,Table A13,"Panel analysis using temperature data aggregated by population for Fall. First standard error clustered by year and second clustered by state. * indicates statistical significance at a p<0.1 level, ** p<0.05, *** p<0.01"
344,GSP Growth,United States,NA,2012,No CC,percentage points,0.009,0.051,NA,NA,NA,NA,Table A14,"Contemporaneous temperature, Winter, population-weighted temperature data"
345,GSP Growth,United States,NA,2012,No CC,percentage points,-0.023,0.062,NA,NA,NA,NA,Table A14,"Contemporaneous temperature, Spring, population-weighted temperature data"
346,GSP Growth,United States,NA,2012,No CC,percentage points,-0.142,0.077,NA,NA,NA,NA,Table A14,"Contemporaneous temperature, Summer, population-weighted temperature data, significantly different from zero at the 10% level clustered by year"
347,GSP Growth,United States,NA,2012,No CC,percentage points,-0.142,0.052,NA,NA,NA,NA,Table A14,"Contemporaneous temperature, Summer, population-weighted temperature data, significantly different from zero at the 10% level clustered by state"
348,GSP Growth,United States,NA,2012,No CC,percentage points,-0.142,0.040,NA,NA,NA,NA,Table A14,"Contemporaneous temperature, Summer, population-weighted temperature data, significantly different from zero at the 1% level clustered by year"
349,GSP Growth,United States,NA,2012,No CC,percentage points,-0.142,0.033,NA,NA,NA,NA,Table A14,"Contemporaneous temperature, Summer, population-weighted temperature data, significantly different from zero at the 1% level clustered by state"
350,GSP Growth,United States,NA,2012,No CC,percentage points,0.100,0.052,NA,NA,NA,NA,Table A14,"Contemporaneous temperature, Fall, population-weighted temperature data"
351,GSP Growth,United States,NA,2012,No CC,percentage points,0.011,0.049,NA,NA,NA,NA,Table A14,"One-year lagged temperature, Winter, population-weighted temperature data"
